#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
393,Clayton Stoner,2012-13,MIN,L,D,48,0,10,10,0,42,0.21,0,9,0,0,0,1,0,0,40,0.0,18:13,--
394,Ben Lovejoy,2012-13,"PIT,ANA",R,D,35,0,10,10,+4,29,0.29,0,6,0,3,0,1,0,0,58,0.0,17:50,--
395,Chuck Kobasew,2012-13,COL,R,R,37,5,4,9,+6,21,0.24,5,9,0,0,0,0,0,1,43,11.6,11:16,36.7
396,Michael Stone,2012-13,PHX,R,D,40,5,4,9,+2,16,0.23,4,7,1,2,0,0,0,0,50,10.0,16:41,--
397,Richard Panik,2012-13,TBL,L,R,25,5,4,9,-2,4,0.36,4,7,1,2,0,0,0,1,34,14.7,11:20,33.3
398,Alexei Ponikarovsky,2012-13,"WPG,NJD",L,L,42,4,5,9,-1,14,0.21,4,9,0,0,0,0,0,1,51,7.8,13:10,28.6
399,Tuomo Ruutu,2012-13,CAR,L,L,17,4,5,9,-6,8,0.53,4,9,0,0,0,0,0,0,30,13.3,15:14,12.5
400,Wojtek Wolski,2012-13,WSH,L,L,27,4,5,9,+1,6,0.33,4,8,0,1,0,0,0,2,49,8.2,13:21,20.0
401,Kevin Porter,2012-13,BUF,L,C,31,4,5,9,-1,10,0.29,3,7,0,0,1,2,0,0,37,10.8,15:14,40.2
402,Rich Clune,2012-13,NSH,L,L,47,4,5,9,+3,113,0.19,4,9,0,0,0,0,0,1,46,8.7,9:24,0.0
403,Leo Komarov,2012-13,TOR,L,R,42,4,5,9,-1,18,0.21,4,9,0,0,0,0,0,3,51,7.8,13:56,50.9
404,Riley Nash,2012-13,CAR,R,C,32,4,5,9,-4,8,0.28,4,9,0,0,0,0,0,0,36,11.1,12:48,44.3
405,Paul Postma,2012-13,WPG,R,D,34,4,5,9,-5,6,0.26,2,5,2,4,0,0,0,0,32,12.5,15:02,--
406,Craig Adams,2012-13,PIT,R,R,48,3,6,9,-1,28,0.19,2,8,0,0,1,1,0,0,46,6.5,11:10,52.0
407,Chris Kelly,2012-13,BOS,L,C,34,3,6,9,-8,16,0.26,2,8,1,1,0,0,0,0,40,7.5,14:58,57.9
408,David Jones,2012-13,COL,R,R,33,3,6,9,-11,6,0.27,2,8,1,1,0,0,1,2,62,4.8,16:49,28.6
409,Nikita Nikitin,2012-13,CBJ,L,D,38,3,6,9,+2,17,0.24,2,7,1,2,0,0,0,0,60,5.0,21:12,--
410,Lennart Petrell,2012-13,EDM,L,L,35,3,6,9,-4,4,0.26,2,7,0,0,1,2,0,0,23,13.0,11:32,23.1
411,Derek Dorsett,2012-13,CBJ,R,R,24,3,6,9,-11,53,0.38,3,9,0,0,0,0,0,0,38,7.9,15:59,56.5
412,Jack Hillen,2012-13,WSH,L,D,23,3,6,9,+9,14,0.39,3,9,0,0,0,0,0,1,28,10.7,17:37,--
413,Jordan Schroeder,2012-13,VAN,R,C,31,3,6,9,0,4,0.29,2,8,1,1,0,0,0,2,28,10.7,13:43,43.6
414,Reilly Smith,2012-13,DAL,L,R,37,3,6,9,0,8,0.24,3,9,0,0,0,0,0,0,34,8.8,10:55,75.0
415,Dainius Zubrus,2012-13,NJD,L,C,22,2,7,9,-3,12,0.41,2,7,0,0,0,2,0,0,22,9.1,16:47,39.3
416,Josh Gorges,2012-13,MTL,L,D,48,2,7,9,+4,15,0.19,2,9,0,0,0,0,0,0,40,5.0,21:23,--
417,Aaron Palushaj,2012-13,COL,R,R,25,2,7,9,-2,8,0.36,2,9,0,0,0,0,0,0,29,6.9,11:19,25.0
418,Francis Bouillon,2012-13,MTL,L,D,48,1,8,9,+4,21,0.19,1,9,0,0,0,0,0,0,46,2.2,18:05,--
419,Mike Weaver,2012-13,FLA,R,D,27,1,8,9,-3,8,0.33,1,9,0,0,0,0,0,0,21,4.8,20:08,--
420,Nick Schultz,2012-13,EDM,L,D,48,1,8,9,-13,24,0.19,1,9,0,0,0,0,0,0,33,3.0,18:38,0.0
421,Marc-Andre Bergeron,2012-13,"TBL,CAR",L,D,25,1,8,9,-4,9,0.36,1,4,0,5,0,0,0,0,43,2.3,13:46,--
422,Joni Pitkanen,2012-13,CAR,L,D,22,1,8,9,+2,12,0.41,1,7,0,2,0,0,0,0,34,2.9,22:49,--
423,Steve Oleksy,2012-13,WSH,R,D,28,1,8,9,+9,33,0.32,1,9,0,0,0,0,0,0,25,4.0,17:16,--
424,Tim Gleason,2012-13,CAR,L,D,42,0,9,9,-3,40,0.21,0,8,0,1,0,0,0,0,36,0.0,19:34,--
425,Ryan Malone,2012-13,TBL,L,L,24,6,2,8,-3,22,0.33,4,6,2,2,0,0,0,1,37,16.2,15:44,39.1
426,Matt Hendricks,2012-13,WSH,L,C,48,5,3,8,-6,73,0.17,5,8,0,0,0,0,0,1,54,9.3,11:43,56.8
427,Cory Emmerton,2012-13,DET,L,C,48,5,3,8,-1,4,0.17,5,7,0,1,0,0,0,0,55,9.1,10:49,45.3
428,Mike Knuble,2012-13,PHI,R,R,28,4,4,8,-4,20,0.29,3,6,1,2,0,0,0,1,31,12.9,12:55,57.1
429,Steve Begin,2012-13,CGY,L,L,36,4,4,8,-2,22,0.22,3,7,0,0,1,1,0,2,31,12.9,8:00,48.7
430,Matthew Lombardi,2012-13,"PHX,ANA",L,C,28,4,4,8,-2,8,0.29,3,6,1,2,0,0,0,1,44,9.1,13:58,44.5
431,Drew Miller,2012-13,DET,L,L,44,4,4,8,-8,2,0.18,3,7,1,1,0,0,0,2,54,7.4,13:49,25.0
432,Torrey Mitchell,2012-13,MIN,R,C,45,4,4,8,-8,21,0.18,4,8,0,0,0,0,0,1,39,10.3,10:30,50.0
433,Derek MacKenzie,2012-13,CBJ,L,C,43,3,5,8,+1,36,0.19,3,8,0,0,0,0,0,0,33,9.1,10:20,59.4
434,Jordin Tootoo,2012-13,DET,R,R,42,3,5,8,0,78,0.19,3,7,0,1,0,0,0,1,45,6.7,9:05,--
435,Brandon Yip,2012-13,NSH,R,R,34,3,5,8,-3,26,0.24,3,8,0,0,0,0,0,0,35,8.6,12:02,38.1
436,Joakim Andersson,2012-13,DET,L,C,38,3,5,8,+2,8,0.21,3,7,0,1,0,0,0,0,43,7.0,12:05,46.5
437,Tyler Myers,2012-13,BUF,R,D,39,3,5,8,-8,32,0.21,2,5,1,3,0,0,0,2,48,6.3,21:19,--
438,Brenden Dillon,2012-13,DAL,L,D,48,3,5,8,+1,65,0.17,3,8,0,0,0,0,0,1,75,4.0,21:23,--
439,Erik Gustafsson,2012-13,PHI,L,D,27,3,5,8,-1,2,0.30,3,7,0,1,0,0,0,1,36,8.3,20:09,0.0
440,Mats Zuccarello,2012-13,NYR,L,R,15,3,5,8,+10,8,0.53,3,6,0,1,0,1,0,0,27,11.1,16:25,0.0
441,Michal Handzus,2012-13,"SJS,CHI",L,C,39,2,6,8,-2,16,0.21,2,8,0,0,0,0,0,0,41,4.9,13:08,55.4
442,Rostislav Klesla,2012-13,PHX,L,D,38,2,6,8,0,22,0.21,2,8,0,0,0,0,0,0,44,4.6,17:38,--
443,Patrick Eaves,2012-13,DET,R,R,34,2,6,8,-1,4,0.24,2,7,0,1,0,0,0,1,42,4.8,10:35,63.6
444,Chris Porter,2012-13,STL,L,L,29,2,6,8,+5,0,0.28,2,8,0,0,0,0,0,2,46,4.4,11:38,43.1
445,Jay Beagle,2012-13,WSH,R,C,48,2,6,8,-1,14,0.17,2,8,0,0,0,0,0,1,56,3.6,12:06,56.1
446,Mikael Granlund,2012-13,MIN,L,C,27,2,6,8,-4,6,0.30,2,6,0,2,0,0,0,0,36,5.6,13:11,47.1
447,B.J. Crombeen,2012-13,TBL,R,R,44,1,7,8,+4,112,0.18,1,8,0,0,0,0,0,0,50,2.0,11:05,20.0
448,Chris Butler,2012-13,CGY,L,D,44,1,7,8,-10,19,0.18,0,7,0,0,1,1,0,0,40,2.5,17:02,--
449,Jamie McBain,2012-13,CAR,R,D,40,1,7,8,0,12,0.20,1,8,0,0,0,0,0,0,46,2.2,18:25,--
450,Luca Sbisa,2012-13,ANA,L,D,41,1,7,8,0,23,0.20,1,5,0,3,0,0,0,1,39,2.6,19:50,--
451,Brooks Orpik,2012-13,PIT,L,D,46,0,8,8,+17,32,0.17,0,8,0,0,0,0,0,0,32,0.0,22:17,--
452,Mark Fraser,2012-13,TOR,L,D,45,0,8,8,+18,85,0.18,0,8,0,0,0,0,0,0,33,0.0,16:57,--
453,Brendan Smith,2012-13,DET,L,D,34,0,8,8,+1,36,0.24,0,6,0,2,0,0,0,0,33,0.0,18:24,--
454,Michael Kostka,2012-13,TOR,R,D,35,0,8,8,-7,27,0.23,0,3,0,5,0,0,0,0,49,0.0,22:05,--
455,Alex Chiasson,2012-13,DAL,R,R,7,6,1,7,+3,0,1.00,5,6,1,1,0,0,0,1,13,46.2,14:05,27.8
456,Anton Stralman,2012-13,NYR,R,D,48,4,3,7,+14,16,0.15,4,7,0,0,0,0,0,0,66,6.1,18:03,0.0
457,Tomas Tatar,2012-13,DET,L,L,18,4,3,7,+2,4,0.39,3,6,1,1,0,0,0,0,32,12.5,11:22,100.0
458,Wade Redden,2012-13,"STL,BOS",L,D,29,3,4,7,-2,11,0.24,3,6,0,1,0,0,0,0,28,10.7,15:04,--
459,Shawn Thornton,2012-13,BOS,R,L,45,3,4,7,+1,60,0.16,3,7,0,0,0,0,0,0,55,5.5,8:06,41.2
460,Marc-Edouard Vlasic,2012-13,SJS,L,D,48,3,4,7,+5,29,0.15,3,7,0,0,0,0,0,0,59,5.1,20:49,--
461,Taylor Beck,2012-13,NSH,R,L,16,3,4,7,0,2,0.44,2,5,1,2,0,0,0,0,39,7.7,16:06,66.7
462,Colin Fraser,2012-13,LAK,L,C,34,2,5,7,-4,25,0.21,2,7,0,0,0,0,0,0,19,10.5,9:22,46.4
463,Ryan Jones,2012-13,EDM,L,L,27,2,5,7,0,17,0.26,2,7,0,0,0,0,0,0,38,5.3,12:59,22.2
464,Keith Aulie,2012-13,TBL,L,D,45,2,5,7,+1,60,0.16,2,7,0,0,0,0,0,0,37,5.4,12:49,--
465,Davis Drewiske,2012-13,"LAK,MTL",L,D,29,2,5,7,+3,14,0.24,1,6,1,1,0,0,0,0,28,7.1,15:12,100.0
466,Simon Despres,2012-13,PIT,L,D,33,2,5,7,+9,20,0.21,2,6,0,1,0,0,0,0,33,6.1,15:07,--
467,Roman Horak,2012-13,CGY,L,C,20,2,5,7,-5,2,0.35,2,6,0,0,0,1,0,0,28,7.1,14:32,45.4
468,Christopher Tanev,2012-13,VAN,R,D,38,2,5,7,+4,10,0.18,2,7,0,0,0,0,1,1,20,10.0,17:17,--
469,David Steckel,2012-13,"TOR,ANA",L,C,34,1,6,7,0,4,0.21,1,7,0,0,0,0,0,0,23,4.4,9:16,54.5
470,Kris Russell,2012-13,STL,L,D,33,1,6,7,+6,9,0.21,0,5,1,2,0,0,0,0,41,2.4,16:03,--
471,Mike Weber,2012-13,BUF,L,D,42,1,6,7,+3,70,0.17,1,6,0,0,0,1,0,0,25,4.0,18:22,--
472,Jonathon Blum,2012-13,NSH,R,D,35,1,6,7,-1,6,0.20,1,7,0,0,0,0,0,0,26,3.9,14:18,--
473,Tomas Kundratek,2012-13,WSH,R,D,25,1,6,7,-5,8,0.28,1,4,0,3,0,0,0,0,23,4.4,16:09,--
474,Dalton Prout,2012-13,CBJ,R,D,28,1,6,7,+15,25,0.25,1,6,0,1,0,0,0,0,16,6.3,18:32,--
475,John Moore,2012-13,"CBJ,NYR",L,D,30,1,6,7,+4,7,0.23,1,7,0,0,0,0,0,0,29,3.5,13:20,--
476,Victor Bartley,2012-13,NSH,L,D,24,0,7,7,+2,6,0.29,0,7,0,0,0,0,0,0,19,0.0,19:33,--
477,Justin Braun,2012-13,SJS,R,D,41,0,7,7,-5,6,0.17,0,6,0,1,0,0,0,0,48,0.0,18:48,--
478,Jim O'Brien,2012-13,OTT,R,C,29,5,1,6,-2,8,0.21,4,5,1,1,0,0,0,0,38,13.2,11:25,45.7
479,Nick Johnson,2012-13,PHX,R,R,17,4,2,6,+3,0,0.35,3,5,1,1,0,0,0,1,23,17.4,9:57,0.0
480,Ryan Reaves,2012-13,STL,R,R,43,4,2,6,+3,79,0.14,4,6,0,0,0,0,0,1,24,16.7,7:27,100.0
481,Mark Olver,2012-13,COL,L,C,32,4,2,6,-5,6,0.19,4,6,0,0,0,0,0,0,33,12.1,9:03,41.6
482,John Erskine,2012-13,WSH,L,D,30,3,3,6,+10,34,0.20,3,6,0,0,0,0,0,0,32,9.4,18:28,--
483,Jerred Smithson,2012-13,"FLA,EDM",R,C,45,3,3,6,-4,12,0.13,3,6,0,0,0,0,0,0,29,10.3,10:40,55.4
484,Matt D'Agostini,2012-13,"STL,NJD",R,R,29,3,3,6,-5,8,0.21,3,5,0,1,0,0,0,0,33,9.1,12:19,27.8
485,Dustin Jeffrey,2012-13,PIT,L,L,24,3,3,6,+1,2,0.25,3,6,0,0,0,0,0,0,26,11.5,11:31,47.0
486,Dale Weise,2012-13,VAN,R,R,40,3,3,6,-7,43,0.15,3,6,0,0,0,0,0,2,35,8.6,9:33,12.5
487,Gustav Nyquist,2012-13,DET,L,C,22,3,3,6,0,6,0.27,3,4,0,2,0,0,0,0,46,6.5,13:02,25.0
488,Tyler Johnson,2012-13,TBL,R,C,14,3,3,6,+3,4,0.43,3,6,0,0,0,0,0,0,11,27.3,13:04,59.5
489,Travis Moen,2012-13,MTL,L,L,45,2,4,6,-4,32,0.13,2,6,0,0,0,0,0,0,32,6.3,11:39,40.0
490,Ryan O'Byrne,2012-13,"COL,TOR",R,D,42,2,4,6,-4,60,0.14,2,6,0,0,0,0,0,0,26,7.7,18:32,--
491,Adam Cracknell,2012-13,STL,R,R,20,2,4,6,+3,4,0.30,2,6,0,0,0,0,0,0,21,9.5,8:37,24.0
492,Jared Boll,2012-13,CBJ,R,R,43,2,4,6,+1,100,0.14,2,6,0,0,0,0,0,0,19,10.5,8:05,44.4
493,Eric Gryba,2012-13,OTT,R,D,33,2,4,6,-3,26,0.18,2,6,0,0,0,0,0,0,51,3.9,20:17,--
494,Bobby Sanguinetti,2012-13,CAR,R,D,37,2,4,6,-6,4,0.16,2,5,0,1,0,0,0,1,48,4.2,14:45,0.0
495,Ville Leino,2012-13,BUF,L,L,8,2,4,6,0,6,0.75,1,4,1,2,0,0,0,0,11,18.2,15:48,40.0
496,Ryan Ellis,2012-13,NSH,R,D,32,2,4,6,-2,15,0.19,0,4,2,2,0,0,0,0,48,4.2,16:23,--
497,Jordan Nolan,2012-13,LAK,L,C,44,2,4,6,-5,46,0.14,2,6,0,0,0,0,0,0,23,8.7,8:28,0.0
498,Douglas Murray,2012-13,"SJS,PIT",L,D,43,1,5,6,-9,35,0.14,1,6,0,0,0,0,0,0,27,3.7,17:35,--
499,Johnny Boychuk,2012-13,BOS,R,D,44,1,5,6,+5,12,0.14,1,6,0,0,0,0,0,0,75,1.3,20:24,--
500,Brad Richardson,2012-13,LAK,L,R,16,1,5,6,+2,10,0.38,1,6,0,0,0,0,0,0,27,3.7,10:54,48.2
501,Bruno Gervais,2012-13,PHI,R,D,37,1,5,6,-17,10,0.16,1,6,0,0,0,0,0,0,49,2.0,17:08,--
502,Roman Polak,2012-13,STL,R,D,48,1,5,6,-2,48,0.13,1,6,0,0,0,0,0,1,39,2.6,18:25,--
503,Mark Fayne,2012-13,NJD,R,D,31,1,5,6,+6,16,0.19,0,5,0,0,1,1,0,0,34,2.9,18:06,--
504,David Schlemko,2012-13,PHX,L,D,30,1,5,6,+8,12,0.20,1,6,0,0,0,0,0,0,35,2.9,17:13,--
505,Andrew Ebbett,2012-13,VAN,L,C,28,1,5,6,-1,4,0.21,1,6,0,0,0,0,0,0,23,4.4,12:19,39.7
506,Jordie Benn,2012-13,DAL,L,D,26,1,5,6,-4,10,0.23,0,5,1,1,0,0,0,0,31,3.2,17:19,--
507,Toni Lydman,2012-13,ANA,L,D,35,0,6,6,-1,12,0.17,0,5,0,0,0,1,0,0,28,0.0,19:23,--
508,Brad Stuart,2012-13,SJS,L,D,48,0,6,6,+4,25,0.13,0,5,0,0,0,1,0,0,39,0.0,20:27,--
509,Bryan Allen,2012-13,ANA,L,D,41,0,6,6,+1,34,0.15,0,6,0,0,0,0,0,0,25,0.0,18:44,--
510,Greg Zanon,2012-13,COL,L,D,44,0,6,6,-16,28,0.14,0,5,0,0,0,1,0,0,40,0.0,19:20,--
511,Deryk Engelland,2012-13,PIT,R,D,42,0,6,6,+5,54,0.14,0,6,0,0,0,0,0,0,31,0.0,13:55,--
512,Paul Bissonnette,2012-13,PHX,L,L,28,0,6,6,+2,36,0.21,0,6,0,0,0,0,0,0,13,0.0,5:25,--
513,Mark Fistric,2012-13,EDM,L,D,25,0,6,6,+6,32,0.24,0,6,0,0,0,0,0,0,9,0.0,15:20,--
514,Matt Hunwick,2012-13,COL,L,D,43,0,6,6,+4,16,0.14,0,6,0,0,0,0,0,0,57,0.0,21:31,--
515,Adam Larsson,2012-13,NJD,R,D,37,0,6,6,+4,12,0.16,0,6,0,0,0,0,0,0,30,0.0,18:06,--
516,Scottie Upshall,2012-13,FLA,L,R,27,4,1,5,-8,25,0.19,3,4,1,1,0,0,0,1,54,7.4,13:30,64.3
517,Jason Zucker,2012-13,MIN,L,L,20,4,1,5,+4,8,0.25,4,5,0,0,0,0,0,0,34,11.8,11:16,0.0
518,Antti Miettinen,2012-13,WPG,R,R,22,3,2,5,-3,2,0.23,3,5,0,0,0,0,0,2,26,11.5,12:39,0.0
519,Frazer McLaren,2012-13,"SJS,TOR",L,L,36,3,2,5,0,102,0.14,3,5,0,0,0,0,0,2,20,15.0,5:12,36.4
520,Drayson Bowman,2012-13,CAR,L,L,37,3,2,5,-7,17,0.14,3,5,0,0,0,0,0,0,68,4.4,11:42,40.0
521,Zac Rinaldo,2012-13,PHI,L,C,32,3,2,5,-7,85,0.16,3,5,0,0,0,0,0,0,15,20.0,8:23,50.0
522,Peter Holland,2012-13,ANA,L,C,21,3,2,5,+4,4,0.24,2,4,1,1,0,0,0,0,26,11.5,11:35,43.8
523,Tye McGinn,2012-13,PHI,L,L,18,3,2,5,0,19,0.28,3,5,0,0,0,0,0,1,33,9.1,12:43,--
524,Alex Kovalev,2012-13,FLA,L,R,14,2,3,5,-1,6,0.36,1,3,1,2,0,0,0,1,21,9.5,15:37,33.3
525,Paul Gaustad,2012-13,NSH,L,C,23,2,3,5,-1,20,0.22,2,5,0,0,0,0,0,0,35,5.7,15:13,59.7
526,Jason Spezza,2012-13,OTT,R,C,5,2,3,5,+3,2,1.00,1,3,1,2,0,0,0,0,12,16.7,19:11,57.1
527,Colby Armstrong,2012-13,MTL,R,R,37,2,3,5,+1,12,0.14,2,5,0,0,0,0,0,0,33,6.1,11:12,42.9
528,Brian Boyle,2012-13,NYR,L,C,38,2,3,5,-13,29,0.13,2,4,0,1,0,0,0,1,56,3.6,14:13,56.4
529,Patrick Bordeleau,2012-13,COL,L,L,46,2,3,5,-7,70,0.11,2,5,0,0,0,0,0,0,24,8.3,6:13,0.0
530,Joe Vitale,2012-13,PIT,R,C,33,2,3,5,-7,17,0.15,2,5,0,0,0,0,0,1,26,7.7,9:31,61.1
531,Peter Harrold,2012-13,NJD,R,D,23,2,3,5,-8,6,0.22,1,2,1,3,0,0,0,0,36,5.6,17:38,--
532,Chris Mueller,2012-13,NSH,R,C,18,2,3,5,-4,6,0.28,2,5,0,0,0,0,0,1,22,9.1,10:42,49.7
533,David Ullstrom,2012-13,NYI,L,L,20,2,3,5,-2,6,0.25,2,5,0,0,0,0,0,1,28,7.1,9:30,55.6
534,James Wright,2012-13,WPG,L,C,38,2,3,5,-5,31,0.13,2,5,0,0,0,0,0,0,32,6.3,11:36,47.8
535,Philip Larsen,2012-13,DAL,R,D,32,2,3,5,-10,18,0.16,1,4,1,1,0,0,0,0,30,6.7,14:53,--
536,Radko Gudas,2012-13,TBL,R,D,22,2,3,5,+3,38,0.23,2,5,0,0,0,0,0,1,31,6.5,17:00,--
537,Tyler Toffoli,2012-13,LAK,R,R,10,2,3,5,+3,2,0.50,1,3,1,2,0,0,0,0,20,10.0,11:59,--
538,Anton Volchenkov,2012-13,NJD,L,D,37,1,4,5,-1,37,0.14,1,5,0,0,0,0,0,0,38,2.6,16:03,--
539,Kurtis Foster,2012-13,PHI,R,D,23,1,4,5,0,35,0.22,0,4,1,1,0,0,0,0,21,4.8,13:05,--
540,Tim Jackman,2012-13,CGY,R,R,42,1,4,5,-9,76,0.12,1,4,0,1,0,0,0,0,42,2.4,7:36,45.8
541,Braydon Coburn,2012-13,PHI,L,D,33,1,4,5,-10,41,0.15,1,5,0,0,0,0,0,0,38,2.6,22:37,--
542,Karl Alzner,2012-13,WSH,L,D,48,1,4,5,-6,14,0.10,1,5,0,0,0,0,0,0,39,2.6,20:57,--
543,Alec Martinez,2012-13,LAK,L,D,27,1,4,5,-2,10,0.19,1,4,0,1,0,0,0,0,30,3.3,16:01,--
544,Brian Lashoff,2012-13,DET,L,D,31,1,4,5,-10,15,0.16,1,5,0,0,0,0,0,0,26,3.9,17:47,--
545,Mark Pysyk,2012-13,BUF,R,D,19,1,4,5,-7,0,0.26,0,4,1,1,0,0,0,0,21,4.8,16:17,--
546,Mikhail Grigorenko,2012-13,BUF,L,C,25,1,4,5,-1,0,0.20,1,5,0,0,0,0,0,0,31,3.2,10:14,38.3
547,Marty Reasoner,2012-13,NYI,L,C,31,0,5,5,-3,4,0.16,0,5,0,0,0,0,0,0,34,0.0,11:14,52.5
548,Aaron Rome,2012-13,DAL,L,D,27,0,5,5,-2,18,0.19,0,5,0,0,0,0,0,0,15,0.0,15:20,--
549,Tim Erixon,2012-13,CBJ,L,D,31,0,5,5,+4,14,0.16,0,3,0,2,0,0,0,0,21,0.0,15:42,--
550,Radek Dvorak,2012-13,ANA,R,R,9,4,0,4,+2,2,0.44,4,4,0,0,0,0,0,1,17,23.5,13:08,0.0
551,Alexander Sulzer,2012-13,BUF,L,D,17,3,1,4,+3,10,0.24,3,4,0,0,0,0,0,1,15,20.0,16:31,--
552,Corey Potter,2012-13,EDM,R,D,33,3,1,4,+8,6,0.12,3,3,0,1,0,0,0,0,36,8.3,17:27,--
553,Chris Thorburn,2012-13,WPG,R,R,42,2,2,4,-5,70,0.10,2,4,0,0,0,0,0,0,13,15.4,6:19,43.5
554,Chad LaRose,2012-13,CAR,R,R,35,2,2,4,-8,29,0.11,2,4,0,0,0,0,0,0,65,3.1,12:51,40.9
555,Ian White,2012-13,DET,R,D,25,2,2,4,+5,4,0.16,2,4,0,0,0,0,0,0,27,7.4,19:35,100.0
556,Mark Stuart,2012-13,WPG,L,D,42,2,2,4,+5,53,0.10,2,4,0,0,0,0,0,0,40,5.0,16:42,--
557,Kris Versteeg,2012-13,FLA,R,R,10,2,2,4,-8,8,0.40,2,3,0,1,0,0,0,0,20,10.0,16:53,0.0
558,Mike Santorelli,2012-13,"FLA,WPG",R,C,34,2,2,4,-12,2,0.12,2,4,0,0,0,0,0,0,35,5.7,11:52,59.6
559,Kevin Westgarth,2012-13,CAR,R,R,31,2,2,4,+1,45,0.13,2,4,0,0,0,0,0,0,16,12.5,5:43,0.0
560,Robert Bortuzzo,2012-13,PIT,R,D,15,2,2,4,+3,27,0.27,2,4,0,0,0,0,0,0,10,20.0,13:17,--
561,Tomas Vincour,2012-13,"DAL,COL",R,C,17,2,2,4,-1,4,0.24,2,4,0,0,0,0,0,0,12,16.7,8:52,0.0
562,Ondrej Palat,2012-13,TBL,L,L,14,2,2,4,+5,0,0.29,2,4,0,0,0,0,0,1,16,12.5,11:44,0.0
563,Jean-Gabriel Pageau,2012-13,OTT,R,C,9,2,2,4,+3,0,0.44,2,4,0,0,0,0,0,2,14,14.3,11:30,48.8
564,J.T. Miller,2012-13,NYR,L,C,26,2,2,4,-7,8,0.15,1,2,1,2,0,0,0,0,43,4.7,13:31,53.4
565,Henrik Tallinder,2012-13,NJD,L,D,25,1,3,4,0,10,0.16,1,3,0,1,0,0,0,0,22,4.6,17:34,--
566,Mike Rupp,2012-13,"NYR,MIN",L,L,40,1,3,4,-2,79,0.10,1,4,0,0,0,0,0,0,29,3.5,8:21,59.3
567,Colton Orr,2012-13,TOR,R,R,44,1,3,4,+4,155,0.09,1,4,0,0,0,0,0,0,13,7.7,6:23,0.0
568,Stephen Weiss,2012-13,FLA,L,C,17,1,3,4,-13,25,0.24,0,2,1,2,0,0,0,0,19,5.3,18:28,51.1
569,Brooks Laich,2012-13,WSH,L,C,9,1,3,4,+2,6,0.44,1,3,0,1,0,0,0,0,10,10.0,16:32,50.6
570,Ladislav Smid,2012-13,EDM,L,D,48,1,3,4,-1,55,0.08,1,3,0,0,0,1,0,0,30,3.3,20:19,--
571,Chris Bourque,2012-13,BOS,L,L,18,1,3,4,-6,6,0.22,1,1,0,3,0,0,0,1,24,4.2,12:05,0.0
572,Nicklas Grossmann,2012-13,PHI,L,D,30,1,3,4,-1,21,0.13,1,4,0,0,0,0,0,0,21,4.8,18:20,--
573,Adam McQuaid,2012-13,BOS,R,D,32,1,3,4,0,60,0.13,1,3,0,0,0,1,0,0,26,3.9,14:18,--
574,Kaspars Daugavins,2012-13,"OTT,BOS",L,L,25,1,3,4,-8,9,0.16,1,3,0,1,0,0,0,0,36,2.8,11:01,50.0
575,James Sheppard,2012-13,SJS,L,C,32,1,3,4,-9,12,0.13,1,4,0,0,0,0,0,1,40,2.5,11:45,33.3
576,Eric Tangradi,2012-13,"PIT,WPG",L,L,41,1,3,4,-2,22,0.10,1,4,0,0,0,0,0,0,48,2.1,10:05,0.0
577,Thomas Hickey,2012-13,NYI,L,D,39,1,3,4,+9,8,0.10,1,4,0,0,0,0,1,1,40,2.5,16:52,--
578,Dana Tyrell,2012-13,TBL,L,C,21,1,3,4,-3,4,0.19,1,4,0,0,0,0,0,0,19,5.3,10:21,33.3
579,Jimmy Hayes,2012-13,CHI,R,R,10,1,3,4,0,0,0.40,1,4,0,0,0,0,0,0,13,7.7,14:20,57.1
580,Zach Redmond,2012-13,WPG,R,D,8,1,3,4,0,12,0.50,0,2,0,1,1,1,0,0,13,7.7,19:35,--
581,Stefan Elliott,2012-13,COL,R,D,18,1,3,4,-3,2,0.22,1,3,0,1,0,0,0,0,35,2.9,17:30,--
582,Adrian Aucoin,2012-13,CBJ,R,D,36,0,4,4,-8,16,0.11,0,4,0,0,0,0,0,0,26,0.0,16:20,--
583,Robyn Regehr,2012-13,"BUF,LAK",L,D,41,0,4,4,-4,23,0.10,0,4,0,0,0,0,0,0,27,0.0,19:25,--
584,Adam Hall,2012-13,"TBL,CAR,PHI",R,R,37,0,4,4,0,23,0.11,0,4,0,0,0,0,0,0,34,0.0,10:32,56.2
585,Tyson Strachan,2012-13,FLA,R,D,38,0,4,4,-13,40,0.11,0,4,0,0,0,0,0,0,42,0.0,18:58,--
586,Shane O'Brien,2012-13,COL,L,D,28,0,4,4,0,60,0.14,0,4,0,0,0,0,0,0,28,0.0,15:30,--
587,Adam Pardy,2012-13,BUF,L,D,17,0,4,4,+4,14,0.24,0,4,0,0,0,0,0,0,6,0.0,16:30,--
588,Erik Johnson,2012-13,COL,R,D,31,0,4,4,-3,18,0.13,0,4,0,0,0,0,0,0,64,0.0,20:45,--
589,Brian Strait,2012-13,NYI,L,D,19,0,4,4,+4,10,0.21,0,4,0,0,0,0,0,0,13,0.0,17:09,--
590,Jake Gardiner,2012-13,TOR,L,D,12,0,4,4,0,0,0.33,0,2,0,2,0,0,0,0,12,0.0,20:29,--
