#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
589,Robbie Earl,2009-10,MIN,L,L,32,6,0,6,+1,6,0.19,6,6,0,0,0,0,0,0,29,20.7,8:56,0.0
590,Kirk Maltby,2009-10,DET,R,L,52,4,2,6,+1,32,0.12,3,5,0,0,1,1,0,0,43,9.3,10:06,53.9
591,Colton Orr,2009-10,TOR,R,R,82,4,2,6,-4,239,0.07,4,6,0,0,0,0,0,1,43,9.3,6:52,50.0
592,Brian Boyle,2009-10,NYR,L,C,71,4,2,6,-6,47,0.08,4,5,0,1,0,0,0,1,73,5.5,8:25,38.7
593,Todd Fedoruk,2009-10,TBL,L,L,50,3,3,6,-12,54,0.12,3,6,0,0,0,0,0,0,22,13.6,7:31,100.0
594,Brad Staubitz,2009-10,SJS,R,R,47,3,3,6,0,110,0.13,3,5,0,1,0,0,0,1,24,12.5,6:13,0.0
595,Justin Abdelkader,2009-10,DET,L,L,50,3,3,6,-11,35,0.12,3,6,0,0,0,0,0,0,79,3.8,10:35,46.5
596,Mark Fraser,2009-10,NJD,L,D,61,3,3,6,+3,36,0.10,3,6,0,0,0,0,0,0,24,12.5,12:23,--
597,Tyler Sloan,2009-10,WSH,L,D,40,2,4,6,-1,22,0.15,2,6,0,0,0,0,0,0,34,5.9,14:15,66.7
598,Derek Meech,2009-10,DET,L,D,49,2,4,6,-12,19,0.12,1,5,1,1,0,0,0,2,57,3.5,11:55,--
599,Victor Oreskovich,2009-10,FLA,R,R,50,2,4,6,-8,26,0.12,2,6,0,0,0,0,0,0,55,3.6,8:53,33.3
600,James Sheppard,2009-10,MIN,L,C,64,2,4,6,-14,38,0.09,2,5,0,1,0,0,0,0,64,3.1,11:59,45.2
601,Ruslan Salei,2009-10,COL,L,D,14,1,5,6,-1,10,0.43,1,6,0,0,0,0,0,0,22,4.6,18:46,--
602,Cory Sarich,2009-10,CGY,R,D,57,1,5,6,+4,58,0.11,1,5,0,1,0,0,0,1,46,2.2,15:57,--
603,John Erskine,2009-10,WSH,L,D,50,1,5,6,+16,66,0.12,1,6,0,0,0,0,0,0,50,2.0,15:59,--
604,Jay Harrison,2009-10,CAR,L,D,38,1,5,6,-8,50,0.16,1,6,0,0,0,0,0,0,30,3.3,14:43,--
605,Jiri Tlusty,2009-10,"TOR,CAR",L,L,20,1,5,6,0,6,0.30,1,6,0,0,0,0,0,0,17,5.9,12:33,100.0
606,Frazer McLaren,2009-10,SJS,L,L,23,1,5,6,+6,54,0.26,1,6,0,0,0,0,0,0,13,7.7,6:02,--
607,John Carlson,2009-10,WSH,R,D,22,1,5,6,+11,8,0.27,1,6,0,0,0,0,0,0,21,4.8,15:15,--
608,Jason Strudwick,2009-10,EDM,L,D,72,0,6,6,-18,50,0.08,0,6,0,0,0,0,0,0,19,0.0,16:56,--
609,Krys Barch,2009-10,DAL,L,R,63,0,6,6,0,130,0.10,0,6,0,0,0,0,0,0,29,0.0,7:03,0.0
610,Ryan Stone,2009-10,EDM,L,C,27,0,6,6,+2,48,0.22,0,6,0,0,0,0,0,0,25,0.0,10:52,33.3
611,Dave Scatchard,2009-10,NSH,R,C,16,3,2,5,+3,17,0.31,3,4,0,0,0,1,0,0,25,12.0,10:42,51.9
612,Paul Bissonnette,2009-10,PHX,L,L,41,3,2,5,-2,117,0.12,3,5,0,0,0,0,0,1,25,12.0,5:52,--
613,Ryan Vesce,2009-10,SJS,R,R,9,3,2,5,-1,0,0.56,3,5,0,0,0,0,0,1,20,15.0,10:57,50.0
614,Michal Repik,2009-10,FLA,R,R,19,3,2,5,+1,6,0.26,3,5,0,0,0,0,0,0,23,13.0,8:35,100.0
615,Brendan Witt,2009-10,NYI,L,D,42,2,3,5,-18,45,0.12,2,5,0,0,0,0,0,1,25,8.0,15:15,0.0
616,Shean Donovan,2009-10,OTT,R,R,30,2,3,5,-4,40,0.17,2,5,0,0,0,0,0,0,24,8.3,7:26,0.0
617,Matt Walker,2009-10,TBL,R,D,66,2,3,5,-11,90,0.08,2,5,0,0,0,0,0,0,54,3.7,16:09,--
618,Zenon Konopka,2009-10,TBL,L,C,74,2,3,5,-11,265,0.07,2,4,0,1,0,0,0,1,41,4.9,8:08,62.3
619,Tom Pyatt,2009-10,MTL,L,L,40,2,3,5,-5,10,0.13,2,5,0,0,0,0,0,0,48,4.2,11:04,42.0
620,Nathan Gerbe,2009-10,BUF,L,C,10,2,3,5,+1,4,0.50,0,3,2,2,0,0,0,1,29,6.9,14:39,33.3
621,Benn Ferriero,2009-10,SJS,R,R,24,2,3,5,+4,8,0.21,2,5,0,0,0,0,0,0,42,4.8,11:08,75.0
622,James Wright,2009-10,TBL,L,C,48,2,3,5,-9,18,0.10,2,5,0,0,0,0,0,0,25,8.0,11:39,45.6
623,Ryan Johnson,2009-10,VAN,L,C,58,1,4,5,-4,12,0.09,1,5,0,0,0,0,0,1,19,5.3,10:37,52.7
624,Keith Aucoin,2009-10,WSH,L,C,9,1,4,5,-2,0,0.56,1,3,0,2,0,0,0,0,4,25.0,8:48,55.4
625,David Schlemko,2009-10,PHX,L,D,17,1,4,5,+1,8,0.29,1,3,0,2,0,0,0,0,19,5.3,17:49,--
626,Anders Eriksson,2009-10,"PHX,NYR",L,D,20,0,5,5,+2,2,0.25,0,4,0,1,0,0,0,0,6,0.0,15:15,--
627,Karl Alzner,2009-10,WSH,L,D,21,0,5,5,-2,8,0.24,0,5,0,0,0,0,0,0,16,0.0,16:24,--
628,George Parros,2009-10,ANA,R,R,57,4,0,4,+4,136,0.07,4,4,0,0,0,0,0,0,25,16.0,6:00,14.3
629,Bryan Bickell,2009-10,CHI,L,L,16,3,1,4,+4,5,0.25,3,4,0,0,0,0,0,1,20,15.0,9:36,0.0
630,Quintin Laing,2009-10,WSH,L,L,36,2,2,4,+2,21,0.11,2,4,0,0,0,0,0,0,38,5.3,9:38,57.1
631,Mark Popovic,2009-10,ATL,L,D,37,2,2,4,0,10,0.11,2,4,0,0,0,0,0,0,24,8.3,14:48,--
632,Dylan Reese,2009-10,NYI,R,D,19,2,2,4,+4,14,0.21,2,4,0,0,0,0,0,1,16,12.5,15:02,--
633,Danny Syvret,2009-10,PHI,L,D,21,2,2,4,+1,12,0.19,2,4,0,0,0,0,0,0,14,14.3,12:29,--
634,Mike Blunden,2009-10,CBJ,R,R,40,2,2,4,+3,59,0.10,2,4,0,0,0,0,0,0,40,5.0,8:07,32.2
635,Matt D'Agostini,2009-10,"MTL,STL",R,R,47,2,2,4,-15,28,0.09,2,4,0,0,0,0,0,0,54,3.7,9:47,70.0
636,Mika Pyorala,2009-10,PHI,L,C,36,2,2,4,-3,10,0.11,2,4,0,0,0,0,0,0,41,4.9,13:36,45.9
637,Brian McGrattan,2009-10,CGY,R,R,34,1,3,4,+3,86,0.12,1,4,0,0,0,0,0,0,19,5.3,3:26,--
638,Derek MacKenzie,2009-10,CBJ,L,C,18,1,3,4,+3,0,0.22,1,4,0,0,0,0,0,0,14,7.1,8:42,54.8
639,Garnet Exelby,2009-10,TOR,L,D,51,1,3,4,-8,73,0.08,1,4,0,0,0,0,0,0,14,7.1,10:06,--
640,Adam Burish,2009-10,CHI,R,R,13,1,3,4,+2,14,0.31,1,4,0,0,0,0,0,0,9,11.1,8:46,33.3
641,Ilkka Pikkarainen,2009-10,NJD,R,R,31,1,3,4,-3,10,0.13,1,4,0,0,0,0,0,0,26,3.9,8:09,16.7
642,Ryan O'Byrne,2009-10,MTL,R,D,55,1,3,4,-3,74,0.07,1,3,0,0,0,1,0,1,27,3.7,15:16,--
643,Ville Koistinen,2009-10,FLA,L,D,17,1,3,4,+1,8,0.24,1,3,0,1,0,0,0,0,12,8.3,7:50,--
644,Casey Wellman,2009-10,MIN,R,C,12,1,3,4,-2,0,0.33,1,3,0,1,0,0,0,0,18,5.6,12:03,53.1
645,David Hale,2009-10,TBL,L,D,39,0,4,4,-2,25,0.10,0,4,0,0,0,0,0,0,25,0.0,14:03,--
646,Mike Komisarek,2009-10,TOR,R,D,34,0,4,4,-9,40,0.12,0,4,0,0,0,0,0,0,35,0.0,19:56,--
647,Derek Boogaard,2009-10,MIN,L,L,57,0,4,4,-12,105,0.07,0,4,0,0,0,0,0,0,26,0.0,6:09,--
648,Aaron Rome,2009-10,VAN,L,D,49,0,4,4,-2,24,0.08,0,4,0,0,0,0,0,0,49,0.0,15:11,--
649,Dustin Kohn,2009-10,NYI,L,D,22,0,4,4,-2,4,0.18,0,4,0,0,0,0,0,0,7,0.0,11:36,--
650,Petr Sykora,2009-10,MIN,L,R,14,2,1,3,-7,8,0.21,2,3,0,0,0,0,0,0,13,15.4,11:59,50.0
651,Radek Martinek,2009-10,NYI,R,D,16,2,1,3,-1,12,0.19,1,2,0,0,1,1,0,0,24,8.3,22:48,--
652,Kevin Porter,2009-10,"PHX,COL",L,C,20,2,1,3,-3,0,0.15,1,2,0,0,1,1,0,0,21,9.5,12:03,42.9
653,David Laliberte,2009-10,PHI,R,R,11,2,1,3,+1,6,0.27,2,3,0,0,0,0,0,1,8,25.0,7:47,100.0
654,Mike Santorelli,2009-10,NSH,R,C,25,2,1,3,-8,8,0.12,2,3,0,0,0,0,0,0,36,5.6,10:57,45.7
655,Brian Lee,2009-10,OTT,R,D,23,2,1,3,-5,12,0.13,2,3,0,0,0,0,0,0,22,9.1,15:33,--
656,Ryan Stoa,2009-10,COL,L,C,12,2,1,3,-3,0,0.25,2,2,0,1,0,0,0,0,26,7.7,11:04,--
657,Chris Conner,2009-10,PIT,L,R,8,2,1,3,-1,0,0.38,2,3,0,0,0,0,0,1,11,18.2,9:36,0.0
658,Cory Murphy,2009-10,NJD,R,D,12,2,1,3,-2,2,0.25,2,2,0,1,0,0,0,0,9,22.2,12:26,--
659,Zack Smith,2009-10,OTT,L,C,15,2,1,3,+1,14,0.20,1,2,0,0,1,1,0,0,11,18.2,9:03,47.5
660,Georges Laraque,2009-10,MTL,R,R,28,1,2,3,-6,28,0.11,1,3,0,0,0,0,0,0,2,50.0,5:46,--
661,Alexandre Giroux,2009-10,WSH,L,L,9,1,2,3,+3,4,0.33,1,3,0,0,0,0,0,0,17,5.9,10:22,--
662,Eric Godard,2009-10,PIT,R,R,45,1,2,3,+2,76,0.07,1,3,0,0,0,0,0,0,17,5.9,4:11,100.0
663,Matt Pettinger,2009-10,VAN,L,L,9,1,2,3,+3,6,0.33,1,3,0,0,0,0,0,0,8,12.5,10:45,23.1
664,Lukas Krajicek,2009-10,"TBL,PHI",L,D,50,1,2,3,-14,35,0.06,1,3,0,0,0,0,0,0,42,2.4,17:14,--
665,Staffan Kronwall,2009-10,CGY,L,D,11,1,2,3,-1,2,0.27,1,3,0,0,0,0,0,1,6,16.7,9:54,--
666,Nick Tarnasky,2009-10,FLA,L,L,31,1,2,3,-5,85,0.10,1,3,0,0,0,0,0,0,19,5.3,6:49,--
667,Grant Clitsome,2009-10,CBJ,L,D,11,1,2,3,0,6,0.27,1,3,0,0,0,0,0,0,7,14.3,14:44,--
668,Ryan Parent,2009-10,PHI,L,D,48,1,2,3,-14,20,0.06,1,3,0,0,0,0,0,0,27,3.7,14:46,--
669,Kenndal McArdle,2009-10,FLA,L,L,19,1,2,3,-4,29,0.16,1,3,0,0,0,0,0,0,10,10.0,8:54,--
670,T.J. Hensick,2009-10,COL,R,C,7,1,2,3,0,0,0.43,1,2,0,1,0,0,0,0,13,7.7,9:27,42.9
671,Peter Harrold,2009-10,LAK,R,D,39,1,2,3,-2,8,0.08,1,3,0,0,0,0,0,0,23,4.4,9:15,14.3
672,Andreas Thuresson,2009-10,NSH,R,R,22,1,2,3,-5,4,0.14,1,3,0,0,0,0,0,0,30,3.3,9:59,30.0
673,Mikkel Boedker,2009-10,PHX,L,L,14,1,2,3,+2,0,0.21,1,3,0,0,0,0,0,0,7,14.3,8:43,--
674,Jeff Woywitka,2009-10,DAL,L,D,36,0,3,3,-6,11,0.08,0,2,0,1,0,0,0,0,44,0.0,14:06,--
675,Chris Bourque,2009-10,"PIT,WSH",L,L,21,0,3,3,-6,10,0.14,0,1,0,2,0,0,0,0,21,0.0,9:35,--
676,Taylor Chorney,2009-10,EDM,L,D,42,0,3,3,-21,12,0.07,0,2,0,1,0,0,0,0,35,0.0,17:24,--
677,Derek Joslin,2009-10,SJS,L,D,24,0,3,3,+1,12,0.13,0,1,0,0,0,2,0,0,19,0.0,13:53,--
678,Brett Festerling,2009-10,ANA,L,D,42,0,3,3,+1,15,0.07,0,3,0,0,0,0,0,0,25,0.0,12:30,--
679,Ben Lovejoy,2009-10,PIT,R,D,12,0,3,3,+8,2,0.25,0,3,0,0,0,0,0,0,14,0.0,16:37,--
680,Nick Spaling,2009-10,NSH,L,C,28,0,3,3,+3,0,0.11,0,3,0,0,0,0,0,0,26,0.0,11:03,41.1
681,Tim Stapleton,2009-10,ATL,R,C,6,2,0,2,+1,2,0.33,1,1,1,1,0,0,0,0,6,33.3,11:53,61.1
682,Drayson Bowman,2009-10,CAR,L,L,9,2,0,2,-1,4,0.22,1,1,1,1,0,0,0,0,17,11.8,12:01,--
683,Lars Eller,2009-10,STL,L,C,7,2,0,2,+2,4,0.29,1,1,1,1,0,0,0,0,8,25.0,10:49,47.4
684,Nikita Filatov,2009-10,CBJ,R,L,13,2,0,2,0,8,0.15,2,2,0,0,0,0,0,1,11,18.2,8:07,66.7
685,Nolan Baumgartner,2009-10,VAN,R,D,12,1,1,2,+7,2,0.17,1,2,0,0,0,0,0,0,12,8.3,14:12,--
686,Brad Lukowich,2009-10,VAN,L,D,13,1,1,2,+5,4,0.15,1,2,0,0,0,0,0,1,1,100.0,11:13,--
687,Jay Leach,2009-10,"MTL,SJS",L,D,35,1,1,2,+3,25,0.06,1,2,0,0,0,0,0,0,30,3.3,14:46,--
688,Jeff Taffe,2009-10,FLA,L,L,21,1,1,2,-1,4,0.10,1,2,0,0,0,0,0,0,18,5.6,8:25,44.6
689,Andreas Lilja,2009-10,DET,L,D,20,1,1,2,-2,4,0.10,1,2,0,0,0,0,0,0,19,5.3,14:08,--
690,Darcy Hordichuk,2009-10,VAN,L,L,56,1,1,2,-7,142,0.04,1,2,0,0,0,0,0,0,21,4.8,6:02,0.0
691,Nathan Paetsch,2009-10,"BUF,CBJ",L,D,21,1,1,2,-3,12,0.10,1,2,0,0,0,0,0,0,17,5.9,10:25,--
692,Paul Ranger,2009-10,TBL,L,D,8,1,1,2,-2,6,0.25,1,2,0,0,0,0,0,0,11,9.1,20:19,--
693,Jay Rosehill,2009-10,TOR,L,L,15,1,1,2,-2,67,0.13,1,2,0,0,0,0,0,0,6,16.7,6:14,33.3
694,Nick Johnson,2009-10,PIT,R,R,6,1,1,2,-2,2,0.33,1,2,0,0,0,0,0,0,7,14.3,10:06,100.0
695,Jake Dowell,2009-10,CHI,L,C,3,1,1,2,+1,5,0.67,1,2,0,0,0,0,0,0,4,25.0,6:56,50.0
696,Mark Mancari,2009-10,BUF,R,R,6,1,1,2,+3,4,0.33,1,2,0,0,0,0,0,0,19,5.3,14:04,0.0
697,Jack Skille,2009-10,CHI,R,R,6,1,1,2,-3,0,0.33,1,2,0,0,0,0,0,0,9,11.1,7:40,--
698,Justin Mercier,2009-10,COL,L,C,9,1,1,2,+2,0,0.22,1,2,0,0,0,0,0,0,5,20.0,7:11,100.0
699,John Scott,2009-10,MIN,L,L,51,1,1,2,-3,90,0.04,1,2,0,0,0,0,0,0,22,4.6,8:36,--
700,Nick Bonino,2009-10,ANA,L,C,9,1,1,2,0,6,0.22,0,1,1,1,0,0,0,0,14,7.1,14:13,43.6
701,Matt Halischuk,2009-10,NJD,R,R,20,1,1,2,-4,2,0.10,1,2,0,0,0,0,0,0,22,4.6,11:18,25.0
702,Jay Beagle,2009-10,WSH,R,C,7,1,1,2,-1,2,0.29,1,2,0,0,0,0,0,0,10,10.0,9:16,54.8
703,Alex Pietrangelo,2009-10,STL,R,D,9,1,1,2,-9,6,0.22,1,1,0,1,0,0,0,0,7,14.3,16:34,--
704,Wade Belak,2009-10,NSH,R,R,39,0,2,2,0,58,0.05,0,2,0,0,0,0,0,0,8,0.0,4:21,--
705,Mark Parrish,2009-10,TBL,R,R,16,0,2,2,-5,4,0.13,0,2,0,0,0,0,0,0,10,0.0,15:10,40.0
706,Kyle Calder,2009-10,ANA,L,L,14,0,2,2,-7,8,0.14,0,1,0,1,0,0,0,0,20,0.0,14:07,25.0
707,Doug Janik,2009-10,DET,L,D,13,0,2,2,-3,18,0.15,0,2,0,0,0,0,0,0,5,0.0,13:28,--
708,Deryk Engelland,2009-10,PIT,R,D,9,0,2,2,-2,17,0.22,0,1,0,0,0,1,0,0,4,0.0,16:08,--
709,Ole-Kristian Tollefsen,2009-10,PHI,L,D,18,0,2,2,+1,23,0.11,0,2,0,0,0,0,0,0,12,0.0,9:52,--
710,Matt Smaby,2009-10,TBL,L,D,33,0,2,2,-4,27,0.06,0,2,0,0,0,0,0,0,17,0.0,13:29,--
711,Alexander Sulzer,2009-10,NSH,L,D,20,0,2,2,+4,4,0.10,0,1,0,0,0,1,0,0,15,0.0,13:23,--
712,Tyson Strachan,2009-10,STL,R,D,8,0,2,2,+3,4,0.25,0,2,0,0,0,0,0,0,7,0.0,14:02,--
713,Clayton Stoner,2009-10,MIN,L,D,8,0,2,2,+1,12,0.25,0,2,0,0,0,0,0,0,5,0.0,13:19,--
714,Boris Valabik,2009-10,ATL,L,D,23,0,2,2,+2,36,0.09,0,2,0,0,0,0,0,0,22,0.0,13:14,--
715,Liam Reddox,2009-10,EDM,L,L,9,0,2,2,-2,4,0.22,0,2,0,0,0,0,0,0,11,0.0,12:32,--
716,Pierre-Luc Letourneau-Leblond,2009-10,NJD,L,R,27,0,2,2,-4,48,0.07,0,2,0,0,0,0,0,0,9,0.0,5:31,50.0
717,Kyle Wilson,2009-10,WSH,R,C,2,0,2,2,+1,0,1.00,0,2,0,0,0,0,0,0,1,0.0,9:42,30.8
718,Brendan Mikkelson,2009-10,ANA,L,D,28,0,2,2,-5,14,0.07,0,2,0,0,0,0,0,0,21,0.0,15:00,--
719,Rich Clune,2009-10,LAK,L,L,14,0,2,2,+1,26,0.14,0,2,0,0,0,0,0,0,7,0.0,7:17,40.0
720,Shaun Heshka,2009-10,PHX,R,D,8,0,2,2,0,4,0.25,0,2,0,0,0,0,0,0,3,0.0,13:19,--
721,Arturs Kulda,2009-10,ATL,L,D,4,0,2,2,+2,2,0.50,0,2,0,0,0,0,0,0,5,0.0,11:59,--
722,Ryan White,2009-10,MTL,R,C,16,0,2,2,-6,16,0.13,0,2,0,0,0,0,0,0,5,0.0,11:09,70.0
723,Tomas Kana,2009-10,CBJ,R,C,6,0,2,2,+2,2,0.33,0,2,0,0,0,0,0,0,4,0.0,8:41,--
724,Jonas Junland,2009-10,STL,L,D,3,0,2,2,-3,0,0.67,0,1,0,1,0,0,0,0,7,0.0,17:11,--
725,P.K. Subban,2009-10,MTL,R,D,2,0,2,2,+1,2,1.00,0,1,0,1,0,0,0,0,4,0.0,20:06,--
726,Jon Kalinski,2009-10,PHI,L,L,10,0,2,2,-2,0,0.20,0,2,0,0,0,0,0,0,9,0.0,6:57,36.7
727,Jerome Samson,2009-10,CAR,R,R,7,0,2,2,-1,10,0.29,0,2,0,0,0,0,0,0,17,0.0,8:27,0.0
728,Matt Martin,2009-10,NYI,L,L,5,0,2,2,-1,26,0.40,0,0,0,2,0,0,0,0,10,0.0,13:14,--
729,David Koci,2009-10,COL,L,L,43,1,0,1,-2,84,0.02,1,1,0,0,0,0,0,0,6,16.7,3:03,--
730,Warren Peters,2009-10,DAL,L,C,11,1,0,1,+1,2,0.09,1,1,0,0,0,0,0,0,8,12.5,7:13,48.8
731,Joel Perrault,2009-10,PHX,R,C,2,1,0,1,-1,0,0.50,1,1,0,0,0,0,0,0,7,14.3,9:55,40.0
732,Dwight Helminen,2009-10,SJS,L,C,4,1,0,1,-1,0,0.25,1,1,0,0,0,0,0,0,1,100.0,10:59,22.2
733,Yan Stastny,2009-10,STL,L,C,4,1,0,1,+1,0,0.25,1,1,0,0,0,0,0,0,7,14.3,9:30,60.0
734,Kris Newbury,2009-10,DET,L,C,4,1,0,1,+1,4,0.25,1,1,0,0,0,0,0,0,3,33.3,8:41,38.9
735,Colin McDonald,2009-10,EDM,R,R,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,3,33.3,6:42,--
736,Dane Byers,2009-10,NYR,L,L,5,1,0,1,+1,31,0.20,1,1,0,0,0,0,0,0,3,33.3,6:21,--
737,Adam McQuaid,2009-10,BOS,R,D,19,1,0,1,-5,21,0.05,1,1,0,0,0,0,0,1,10,10.0,10:44,--
738,Patrick Davis,2009-10,NJD,R,R,8,1,0,1,-2,0,0.13,1,1,0,0,0,0,0,0,8,12.5,12:37,66.7
739,Jesse Joensuu,2009-10,NYI,L,L,11,1,0,1,+4,4,0.09,1,1,0,0,0,0,0,0,13,7.7,11:09,0.0
740,Mark Letestu,2009-10,PIT,R,C,10,1,0,1,-2,2,0.10,1,1,0,0,0,0,0,0,9,11.1,9:38,55.4
741,Cody Almond,2009-10,MIN,L,C,7,1,0,1,-3,9,0.14,1,1,0,0,0,0,0,0,6,16.7,7:45,60.0
742,Corey Elkins,2009-10,LAK,L,C,3,1,0,1,-2,0,0.33,1,1,0,0,0,0,0,0,5,20.0,11:54,33.3
743,Brad May,2009-10,DET,L,L,40,0,1,1,-5,66,0.03,0,1,0,0,0,0,0,0,26,0.0,6:58,0.0
744,Donald Brashear,2009-10,NYR,L,L,36,0,1,1,-9,73,0.03,0,1,0,0,0,0,0,0,18,0.0,6:15,--
745,Trent Whitfield,2009-10,BOS,L,C,16,0,1,1,-2,7,0.06,0,1,0,0,0,0,0,0,15,0.0,11:03,57.9
746,Trevor Gillies,2009-10,NYI,L,L,14,0,1,1,-2,75,0.07,0,1,0,0,0,0,0,0,6,0.0,3:49,--
747,Joe Callahan,2009-10,SJS,R,D,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,9:34,--
748,Chris Minard,2009-10,EDM,L,L,5,0,1,1,-3,0,0.20,0,0,0,1,0,0,0,0,4,0.0,9:44,--
749,Tom Preissing,2009-10,COL,R,D,4,0,1,1,-6,0,0.25,0,1,0,0,0,0,0,0,6,0.0,13:05,--
750,Philippe Dupuis,2009-10,COL,R,C,4,0,1,1,+1,2,0.25,0,1,0,0,0,0,0,0,4,0.0,8:14,45.0
751,Mark Flood,2009-10,NYI,R,D,6,0,1,1,-4,0,0.17,0,1,0,0,0,0,0,0,5,0.0,12:43,--
752,Steve MacIntyre,2009-10,"EDM,FLA",L,L,22,0,1,1,-3,24,0.05,0,1,0,0,0,0,0,0,3,0.0,2:53,--
753,Tyler Eckford,2009-10,NJD,L,D,3,0,1,1,0,4,0.33,0,0,0,1,0,0,0,0,1,0.0,7:23,--
754,Tim Sestito,2009-10,NJD,L,L,9,0,1,1,-2,2,0.11,0,1,0,0,0,0,0,0,7,0.0,12:16,53.1
755,Ryan O'Marra,2009-10,EDM,R,C,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,2,0.0,6:37,58.3
756,David Desharnais,2009-10,MTL,L,C,6,0,1,1,-1,0,0.17,0,0,0,1,0,0,0,0,2,0.0,8:27,57.1
757,Brad Marchand,2009-10,BOS,L,L,20,0,1,1,-3,20,0.05,0,1,0,0,0,0,0,0,32,0.0,11:58,27.3
758,Theo Peckham,2009-10,EDM,L,D,15,0,1,1,-8,43,0.07,0,1,0,0,0,0,0,0,9,0.0,16:04,--
759,Andreas Nodl,2009-10,PHI,L,R,10,0,1,1,-2,0,0.10,0,1,0,0,0,0,0,0,2,0.0,8:55,--
760,Nick Palmieri,2009-10,NJD,R,R,6,0,1,1,0,0,0.17,0,1,0,0,0,0,0,0,10,0.0,11:45,50.0
761,Zach Hamill,2009-10,BOS,R,C,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,1,0.0,12:08,25.0
762,Alex Plante,2009-10,EDM,R,D,4,0,1,1,+1,2,0.25,0,1,0,0,0,0,0,0,4,0.0,13:36,--
763,Philip Larsen,2009-10,DAL,R,D,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,1,0.0,12:27,--
764,Nate Prosser,2009-10,MIN,R,D,3,0,1,1,+2,8,0.33,0,1,0,0,0,0,0,0,4,0.0,19:37,--
765,Chris Chelios,2009-10,ATL,R,D,7,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,5,0.0,11:10,--
766,Derek Armstrong,2009-10,STL,R,C,6,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,6,0.0,6:59,46.7
767,Boyd Kane,2009-10,WSH,L,L,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,8:13,--
768,Brian Willsie,2009-10,COL,R,R,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:05,55.6
769,Ben Guite,2009-10,NSH,R,R,6,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,5,0.0,8:30,44.1
770,Andrew Peters,2009-10,NJD,L,L,29,0,0,0,-5,93,0.00,0,0,0,0,0,0,0,0,15,0.0,5:12,50.0
771,Rob Davison,2009-10,NJD,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,3:59,--
772,Dean Arsene,2009-10,EDM,L,D,13,0,0,0,-3,41,0.00,0,0,0,0,0,0,0,0,4,0.0,12:57,--
773,Darren Haydar,2009-10,COL,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,5:22,--
774,Nathan Smith,2009-10,MIN,L,C,9,0,0,0,-4,12,0.00,0,0,0,0,0,0,0,0,4,0.0,7:51,53.1
775,Andy Hilbert,2009-10,MIN,L,L,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,6,0.0,9:43,0.0
776,Kurt Sauer,2009-10,PHX,L,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:32,--
777,Guillaume Lefebvre,2009-10,BOS,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,11:01,--
778,Riley Cote,2009-10,PHI,L,L,15,0,0,0,0,24,0.00,0,0,0,0,0,0,0,0,7,0.0,3:02,--
779,Jason Jaffray,2009-10,CGY,L,L,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,6:39,35.7
780,Raitis Ivanans,2009-10,LAK,L,L,61,0,0,0,-8,136,0.00,0,0,0,0,0,0,0,0,18,0.0,4:54,--
781,Maxime Fortunus,2009-10,DAL,R,D,8,0,0,0,-6,4,0.00,0,0,0,0,0,0,0,0,5,0.0,15:09,--
782,Jeff Hoggan,2009-10,PHX,L,R,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,5,0.0,7:07,0.0
783,Steven Goertzen,2009-10,CAR,R,R,6,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,1,0.0,7:44,--
784,Ryan Craig,2009-10,TBL,L,C,3,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,5,0.0,9:47,0.0
785,Tim Conboy,2009-10,CAR,R,D,12,0,0,0,-5,24,0.00,0,0,0,0,0,0,0,0,5,0.0,4:18,--
786,Cam Janssen,2009-10,STL,R,R,43,0,0,0,-3,190,0.00,0,0,0,0,0,0,0,0,11,0.0,4:43,0.0
787,Nathan Oystrick,2009-10,ANA,L,D,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,10:35,--
788,Pierre-Marc Bouchard,2009-10,MIN,L,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,10:44,33.3
