#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
593,Mason McTavish,2021-22,ANA,L,C,9,2,1,3,+3,2,0.33,2,2,0,1,0,0,0,1,12,16.7,13:05,0.0
594,Robert Bortuzzo,2021-22,STL,R,D,27,1,2,3,+1,11,0.11,1,3,0,0,0,0,0,0,17,5.9,14:02,--
595,Nick Holden,2021-22,OTT,L,D,23,1,2,3,-6,4,0.13,1,3,0,0,0,0,0,0,21,4.8,19:05,--
596,Tyler Johnson,2021-22,CHI,R,C,8,1,2,3,-6,10,0.38,1,1,0,2,0,0,0,0,11,9.1,14:26,58.1
597,Logan Shaw,2021-22,OTT,R,R,17,1,2,3,-3,2,0.18,1,3,0,0,0,0,0,0,17,5.9,9:23,50.4
598,Olli Maatta,2021-22,LAK,L,D,19,1,2,3,0,0,0.16,1,3,0,0,0,0,0,0,16,6.3,16:48,--
599,Kyle Burroughs,2021-22,VAN,R,D,28,1,2,3,-5,17,0.11,1,3,0,0,0,0,0,0,30,3.3,13:17,--
600,Will Butcher,2021-22,BUF,L,D,25,1,2,3,-8,0,0.12,1,2,0,1,0,0,0,0,26,3.9,17:44,--
601,Tucker Poolman,2021-22,VAN,R,D,30,1,2,3,+2,12,0.10,1,3,0,0,0,0,0,0,33,3.0,17:30,--
602,Laurent Dauphin,2021-22,MTL,L,C,5,1,2,3,0,0,0.60,1,3,0,0,0,0,0,0,7,14.3,15:58,45.0
603,Alex Tuch,2021-22,BUF,R,R,3,1,2,3,0,4,1.00,0,2,1,1,0,0,0,0,4,25.0,17:08,0.0
604,Juho Lammikko,2021-22,VAN,L,L,27,1,2,3,-5,6,0.11,1,3,0,0,0,0,0,0,21,4.8,10:01,48.5
605,Jake Walman,2021-22,STL,L,D,18,1,2,3,+3,4,0.17,1,3,0,0,0,0,0,0,22,4.6,12:07,--
606,Travis Dermott,2021-22,TOR,L,D,20,1,2,3,+3,4,0.15,1,3,0,0,0,0,0,1,17,5.9,14:49,--
607,Nick Merkley,2021-22,SJS,L,R,7,1,2,3,-3,0,0.43,1,2,0,1,0,0,0,0,6,16.7,12:46,66.7
608,Caleb Jones,2021-22,CHI,L,D,11,1,2,3,+2,2,0.27,1,2,0,1,0,0,1,1,9,11.1,14:45,--
609,Michael Pezzetta,2021-22,MTL,L,L,21,1,2,3,-5,35,0.14,1,3,0,0,0,0,0,0,22,4.6,8:04,25.0
610,Dylan Gambrell,2021-22,OTT,R,C,18,1,2,3,-3,6,0.17,0,2,0,0,1,1,0,0,15,6.7,12:19,47.4
611,Benoit-Olivier Groulx,2021-22,ANA,L,C,16,1,2,3,+1,2,0.19,1,3,0,0,0,0,0,0,15,6.7,11:31,46.6
612,Andrej Sekera,2021-22,DAL,L,D,19,0,3,3,0,10,0.16,0,3,0,0,0,0,0,0,14,0.0,14:19,--
613,Nicklas Backstrom,2021-22,WSH,L,C,3,0,3,3,+2,0,1.00,0,1,0,2,0,0,0,0,11,0.0,17:01,41.2
614,Alec Martinez,2021-22,VGK,L,D,11,0,3,3,+3,4,0.27,0,3,0,0,0,0,0,0,11,0.0,19:59,--
615,Kyle Clifford,2021-22,"STL,TOR",L,L,8,0,3,3,-2,5,0.38,0,3,0,0,0,0,0,0,7,0.0,9:23,33.3
616,Slater Koekkoek,2021-22,EDM,L,D,15,0,3,3,0,12,0.20,0,3,0,0,0,0,0,0,7,0.0,11:03,--
617,Jayson Megna,2021-22,COL,R,C,20,0,3,3,-2,4,0.15,0,3,0,0,0,0,0,0,19,0.0,10:18,48.3
618,Danny DeKeyser,2021-22,DET,L,D,27,0,3,3,-7,12,0.11,0,3,0,0,0,0,0,0,38,0.0,18:59,--
619,Chad Ruhwedel,2021-22,PIT,R,D,27,0,3,3,+3,2,0.11,0,3,0,0,0,0,0,0,29,0.0,15:46,--
620,Ryan Carpenter,2021-22,CHI,R,C,28,0,3,3,-5,8,0.11,0,2,0,1,0,0,0,0,32,0.0,13:21,52.0
621,Matthew Highmore,2021-22,VAN,L,C,10,0,3,3,0,2,0.30,0,3,0,0,0,0,0,0,13,0.0,12:37,0.0
622,Jakub Zboril,2021-22,BOS,L,D,10,0,3,3,+1,4,0.30,0,3,0,0,0,0,0,0,13,0.0,15:44,--
623,Cam Dineen,2021-22,ARI,L,D,12,0,3,3,-7,0,0.25,0,3,0,0,0,0,0,0,15,0.0,13:54,--
624,Oskar Steen,2021-22,BOS,R,C,4,0,3,3,+2,0,0.75,0,3,0,0,0,0,0,0,6,0.0,9:59,0.0
625,Jesper Boqvist,2021-22,NJD,L,C,11,0,3,3,-6,2,0.27,0,3,0,0,0,0,0,0,13,0.0,12:25,37.7
626,Lassi Thomson,2021-22,OTT,R,D,12,0,3,3,-12,2,0.25,0,2,0,1,0,0,0,0,15,0.0,16:31,--
627,Austin Watson,2021-22,OTT,R,L,16,2,0,2,-5,32,0.13,2,2,0,0,0,0,0,0,19,10.5,11:17,16.7
628,Jujhar Khaira,2021-22,CHI,L,L,20,2,0,2,-3,9,0.10,2,2,0,0,0,0,0,0,24,8.3,13:51,58.3
629,Derek Ryan,2021-22,EDM,R,C,29,2,0,2,-12,2,0.07,2,2,0,0,0,0,0,1,26,7.7,11:17,54.6
630,Kristian Vesalainen,2021-22,WPG,L,L,27,2,0,2,0,4,0.07,2,2,0,0,0,0,0,0,25,8.0,9:14,--
631,Jack Drury,2021-22,CAR,L,C,2,2,0,2,+3,2,1.00,2,2,0,0,0,0,0,0,6,33.3,15:58,80.0
632,Paul Cotter,2021-22,VGK,L,C,6,2,0,2,+1,4,0.33,2,2,0,0,0,0,0,0,10,20.0,8:53,0.0
633,Ilya Mikheyev,2021-22,TOR,L,R,2,2,0,2,+3,0,1.00,0,0,1,1,1,1,0,0,7,28.6,15:50,--
634,Janis Moser,2021-22,ARI,L,D,3,2,0,2,+3,2,0.67,1,1,1,1,0,0,0,0,4,50.0,19:42,--
635,Kyle Turris,2021-22,EDM,R,C,19,1,1,2,-7,4,0.11,1,2,0,0,0,0,0,0,15,6.7,8:26,57.1
636,Justin Holl,2021-22,TOR,R,D,25,1,1,2,+2,10,0.08,0,1,0,0,1,1,0,1,14,7.1,20:13,--
637,Liam O'Brien,2021-22,ARI,L,C,21,1,1,2,+1,57,0.10,1,2,0,0,0,0,0,0,16,6.3,9:09,28.6
638,Buddy Robinson,2021-22,ANA,R,R,9,1,1,2,+2,0,0.22,1,2,0,0,0,0,0,0,11,9.1,8:59,0.0
639,Connor Clifton,2021-22,BOS,R,D,19,1,1,2,-2,15,0.11,1,2,0,0,0,0,0,0,28,3.6,16:35,--
640,Brendan Perlini,2021-22,EDM,L,L,16,1,1,2,-4,2,0.13,1,2,0,0,0,0,0,0,16,6.3,8:28,0.0
641,Dysin Mayo,2021-22,ARI,R,D,25,1,1,2,-3,6,0.08,1,2,0,0,0,0,0,0,34,2.9,20:33,--
642,Will Borgen,2021-22,SEA,R,D,8,1,1,2,-4,6,0.25,1,2,0,0,0,0,0,0,11,9.1,14:11,--
643,Christian Wolanin,2021-22,"BUF,LAK",L,D,8,1,1,2,0,2,0.25,1,2,0,0,0,0,0,0,5,20.0,14:30,--
644,Josh Mahura,2021-22,ANA,L,D,12,1,1,2,-4,2,0.17,1,2,0,0,0,0,0,0,10,10.0,13:57,--
645,Nikita Zaitsev,2021-22,OTT,R,D,22,1,1,2,-3,12,0.09,1,2,0,0,0,0,0,0,25,4.0,18:32,--
646,Zack MacEwen,2021-22,PHI,R,C,30,1,1,2,-9,29,0.07,1,2,0,0,0,0,0,1,34,2.9,9:34,50.0
647,Radim Simek,2021-22,SJS,L,D,22,1,1,2,-2,4,0.09,1,2,0,0,0,0,0,0,16,6.3,13:06,--
648,Parker Kelly,2021-22,OTT,L,L,11,1,1,2,-2,4,0.18,1,2,0,0,0,0,0,0,9,11.1,10:12,0.0
649,Karson Kuhlman,2021-22,BOS,R,C,18,1,1,2,0,0,0.11,1,2,0,0,0,0,0,0,22,4.6,10:13,0.0
650,Jesse Ylonen,2021-22,MTL,R,R,7,1,1,2,+2,2,0.29,1,2,0,0,0,0,0,0,8,12.5,12:54,--
651,Simon Benoit,2021-22,ANA,L,D,21,1,1,2,+1,9,0.10,1,2,0,0,0,0,0,0,11,9.1,13:58,--
652,Jake Neighbours,2021-22,STL,L,L,9,1,1,2,-2,2,0.22,1,2,0,0,0,0,0,1,8,12.5,9:21,33.3
653,Matt Kiersted,2021-22,FLA,L,D,5,1,1,2,-4,0,0.40,1,2,0,0,0,0,0,0,6,16.7,13:52,--
654,Zdeno Chara,2021-22,NYI,L,D,25,0,2,2,+1,57,0.08,0,2,0,0,0,0,0,0,26,0.0,18:41,--
655,Kris Russell,2021-22,EDM,L,D,14,0,2,2,+3,2,0.14,0,2,0,0,0,0,0,0,17,0.0,16:27,--
656,Jeff Petry,2021-22,MTL,R,D,27,0,2,2,-7,6,0.07,0,2,0,0,0,0,0,0,38,0.0,23:10,--
657,Jordie Benn,2021-22,MIN,L,D,14,0,2,2,-1,8,0.14,0,2,0,0,0,0,0,0,12,0.0,14:06,--
658,Matt Irwin,2021-22,WSH,L,D,7,0,2,2,0,0,0.29,0,2,0,0,0,0,0,0,15,0.0,12:29,--
659,Patrik Nemeth,2021-22,NYR,L,D,32,0,2,2,-8,12,0.06,0,2,0,0,0,0,0,0,31,0.0,17:16,--
660,Tyler Pitlick,2021-22,CGY,R,C,23,0,2,2,-3,2,0.09,0,2,0,0,0,0,0,0,19,0.0,11:38,25.0
661,Brad Hunt,2021-22,VAN,L,D,8,0,2,2,-7,0,0.25,0,1,0,1,0,0,0,0,13,0.0,13:21,--
662,Alex Galchenyuk,2021-22,ARI,L,C,13,0,2,2,-7,2,0.15,0,1,0,1,0,0,0,0,24,0.0,13:44,48.0
663,John Hayden,2021-22,BUF,R,C,26,0,2,2,-4,14,0.08,0,2,0,0,0,0,0,0,37,0.0,10:56,20.0
664,Ryan Pulock,2021-22,NYI,R,D,12,0,2,2,-2,0,0.17,0,1,0,1,0,0,0,0,19,0.0,21:07,--
665,Ross Johnston,2021-22,NYI,L,L,8,0,2,2,0,0,0.25,0,2,0,0,0,0,0,0,2,0.0,10:08,--
666,Jordan Oesterle,2021-22,DET,L,D,18,0,2,2,-3,4,0.11,0,2,0,0,0,0,0,0,27,0.0,17:45,--
667,Sam Lafferty,2021-22,PIT,R,R,10,0,2,2,0,12,0.20,0,2,0,0,0,0,0,0,9,0.0,8:43,35.1
668,Vladimir Tkachev,2021-22,LAK,R,L,4,0,2,2,-2,2,0.50,0,0,0,2,0,0,0,0,1,0.0,13:59,50.0
669,Tanner Kero,2021-22,DAL,L,C,12,0,2,2,-1,0,0.17,0,2,0,0,0,0,0,0,7,0.0,9:37,44.4
670,Lane Pederson,2021-22,SJS,R,C,20,0,2,2,-10,6,0.10,0,2,0,0,0,0,0,0,16,0.0,10:32,43.8
671,Andrew Poturalski,2021-22,CAR,R,C,2,0,2,2,-1,0,1.00,0,0,0,2,0,0,0,0,4,0.0,10:09,42.9
672,Juuso Valimaki,2021-22,CGY,L,D,8,0,2,2,+1,10,0.25,0,2,0,0,0,0,0,0,11,0.0,15:51,--
673,Jonah Gadjovich,2021-22,SJS,L,L,20,0,2,2,-7,40,0.10,0,2,0,0,0,0,0,0,9,0.0,9:07,33.3
674,Max Comtois,2021-22,ANA,L,L,15,0,2,2,-6,15,0.13,0,1,0,1,0,0,0,0,23,0.0,14:04,46.7
675,Calle Rosen,2021-22,STL,L,D,5,0,2,2,-1,0,0.40,0,2,0,0,0,0,0,0,5,0.0,16:59,--
676,Sebastian Aho,2021-22,NYI,L,D,12,0,2,2,-6,0,0.17,0,1,0,1,0,0,0,0,17,0.0,17:17,--
677,Sean Walker,2021-22,LAK,R,D,6,0,2,2,-1,4,0.33,0,1,0,1,0,0,0,0,18,0.0,18:22,--
678,Joel Kiviranta,2021-22,DAL,L,L,22,0,2,2,-2,10,0.09,0,2,0,0,0,0,0,0,16,0.0,9:07,0.0
679,Alexander Holtz,2021-22,NJD,R,R,6,0,2,2,-2,2,0.33,0,1,0,1,0,0,0,0,11,0.0,12:01,--
680,Mike Hardman,2021-22,CHI,L,L,19,0,2,2,-5,6,0.11,0,2,0,0,0,0,0,0,12,0.0,9:32,50.0
681,Nate Thompson,2021-22,PHI,L,C,19,1,0,1,-8,29,0.05,1,1,0,0,0,0,0,0,7,14.3,11:39,50.4
682,Blake Comeau,2021-22,DAL,R,L,6,1,0,1,-1,4,0.17,1,1,0,0,0,0,0,0,2,50.0,11:28,100.0
683,Jay Beagle,2021-22,ARI,R,C,21,1,0,1,-11,10,0.05,1,1,0,0,0,0,0,0,13,7.7,14:02,61.7
684,Andy Andreoff,2021-22,NYI,L,C,5,1,0,1,-1,0,0.20,1,1,0,0,0,0,0,0,6,16.7,9:52,66.7
685,Andrej Sustr,2021-22,TBL,R,D,10,1,0,1,-1,2,0.10,1,1,0,0,0,0,0,0,8,12.5,10:53,--
686,Michael McCarron,2021-22,NSH,R,R,10,1,0,1,+2,28,0.10,1,1,0,0,0,0,0,0,14,7.1,10:19,50.0
687,Lukas Vejdemo,2021-22,MTL,L,C,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,8,12.5,13:44,21.4
688,Ethan Prow,2021-22,BUF,R,D,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,2,50.0,13:40,--
689,Beck Malenstyn,2021-22,WSH,L,L,12,1,0,1,+2,9,0.08,1,1,0,0,0,0,0,0,10,10.0,9:03,14.3
690,Kasper Bjorkqvist,2021-22,PIT,L,R,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,3,33.3,8:54,--
691,Garrett Pilon,2021-22,WSH,R,C,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,1,100.0,9:25,44.4
692,Jeffrey Viel,2021-22,SJS,L,L,3,1,0,1,+1,5,0.33,1,1,0,0,0,0,0,0,3,33.3,8:55,50.0
693,Nolan Patrick,2021-22,VGK,R,C,6,1,0,1,0,0,0.17,1,1,0,0,0,0,0,0,12,8.3,13:28,47.2
694,Casey Mittelstadt,2021-22,BUF,L,C,4,1,0,1,-6,0,0.25,1,1,0,0,0,0,0,0,7,14.3,15:27,48.2
695,Adam Ruzicka,2021-22,CGY,L,C,4,1,0,1,+1,0,0.25,1,1,0,0,0,0,0,0,4,25.0,8:34,51.9
696,Gabriel Vilardi,2021-22,LAK,R,C,7,1,0,1,-5,2,0.14,0,0,1,1,0,0,0,0,7,14.3,12:58,37.3
697,Kristian Reichel,2021-22,WPG,R,C,2,1,0,1,0,0,0.50,1,1,0,0,0,0,0,0,2,50.0,8:00,--
698,Ryan Merkley,2021-22,SJS,R,D,6,1,0,1,0,2,0.17,1,1,0,0,0,0,0,0,7,14.3,15:22,--
699,Gabriel Fortier,2021-22,TBL,L,L,10,1,0,1,-2,4,0.10,1,1,0,0,0,0,0,0,14,7.1,9:17,100.0
700,Calen Addison,2021-22,MIN,R,D,4,1,0,1,-3,0,0.25,1,1,0,0,0,0,0,0,6,16.7,14:17,--
701,Riley Damiani,2021-22,DAL,R,C,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,4,25.0,8:13,50.0
702,Rafael Harvey-Pinard,2021-22,MTL,L,L,3,1,0,1,-2,0,0.33,1,1,0,0,0,0,0,0,4,25.0,13:36,0.0
703,Hendrix Lapierre,2021-22,WSH,L,C,6,1,0,1,+2,2,0.17,1,1,0,0,0,0,0,0,7,14.3,9:35,26.1
704,Jackson Cates,2021-22,PHI,L,C,4,1,0,1,0,0,0.25,1,1,0,0,0,0,0,0,5,20.0,8:37,77.8
705,Travis Hamonic,2021-22,VAN,R,D,9,0,1,1,-1,2,0.11,0,1,0,0,0,0,0,0,13,0.0,18:27,--
706,Mark Borowiecki,2021-22,NSH,L,D,26,0,1,1,-4,67,0.04,0,1,0,0,0,0,0,0,22,0.0,13:19,--
707,Matt Martin,2021-22,NYI,L,L,21,0,1,1,-4,31,0.05,0,1,0,0,0,0,0,0,18,0.0,11:07,54.6
708,Calvin de Haan,2021-22,CHI,L,D,28,0,1,1,-13,6,0.04,0,1,0,0,0,0,0,0,36,0.0,18:42,--
709,Richard Panik,2021-22,NYI,L,R,4,0,1,1,-2,0,0.25,0,0,0,1,0,0,0,0,4,0.0,14:55,50.0
710,Casey Cizikas,2021-22,NYI,L,C,22,0,1,1,-6,10,0.05,0,1,0,0,0,0,0,0,31,0.0,13:50,55.0
711,Greg McKegg,2021-22,NYR,L,C,13,0,1,1,-4,0,0.08,0,0,0,0,0,1,0,0,6,0.0,11:15,51.9
712,Matthew Peca,2021-22,STL,L,C,5,0,1,1,-1,0,0.20,0,1,0,0,0,0,0,0,3,0.0,9:38,41.7
713,Josh Leivo,2021-22,CAR,R,L,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,3,0.0,9:49,--
714,Dmitrij Jaskin,2021-22,ARI,L,R,12,0,1,1,-6,4,0.08,0,1,0,0,0,0,0,0,23,0.0,14:47,50.0
715,Scott Harrington,2021-22,CBJ,L,D,6,0,1,1,-4,4,0.17,0,1,0,0,0,0,0,0,4,0.0,14:21,--
716,Nathan Beaulieu,2021-22,WPG,L,D,15,0,1,1,-3,14,0.07,0,1,0,0,0,0,0,0,14,0.0,8:27,--
717,Mark Jankowski,2021-22,BUF,L,C,4,0,1,1,+3,0,0.25,0,1,0,0,0,0,0,0,3,0.0,12:51,44.4
718,Cedric Paquette,2021-22,MTL,L,C,19,0,1,1,-3,23,0.05,0,1,0,0,0,0,0,0,13,0.0,8:57,29.6
719,Kurtis MacDermid,2021-22,COL,L,D,16,0,1,1,-1,22,0.06,0,1,0,0,0,0,0,0,12,0.0,7:51,--
720,Ben Harpur,2021-22,NSH,L,D,8,0,1,1,-7,13,0.13,0,1,0,0,0,0,0,0,5,0.0,13:39,--
721,William Lagesson,2021-22,EDM,L,D,8,0,1,1,+1,4,0.13,0,1,0,0,0,0,0,0,11,0.0,11:58,--
722,Cooper Marody,2021-22,EDM,R,C,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,1,0.0,6:04,--
723,Nicolas Meloche,2021-22,SJS,R,D,11,0,1,1,-6,4,0.09,0,1,0,0,0,0,0,0,11,0.0,15:45,--
724,Colton White,2021-22,NJD,L,D,6,0,1,1,+4,2,0.17,0,1,0,0,0,0,0,0,4,0.0,13:07,--
725,Markus Nutivaara,2021-22,FLA,L,D,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,0,--,7:01,--
726,Jalen Chatfield,2021-22,CAR,R,D,7,0,1,1,+1,0,0.14,0,1,0,0,0,0,0,0,10,0.0,16:47,--
727,Kyle Criscuolo,2021-22,DET,R,C,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,1,0.0,10:22,14.3
728,Lucas Johansen,2021-22,WSH,L,D,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,12:18,--
729,Libor Hajek,2021-22,NYR,L,D,7,0,1,1,-2,6,0.14,0,1,0,0,0,0,0,0,7,0.0,13:59,--
730,Dennis Cholowski,2021-22,WSH,L,D,5,0,1,1,-2,2,0.20,0,1,0,0,0,0,0,0,2,0.0,13:45,--
731,Troy Stecher,2021-22,DET,R,D,6,0,1,1,+1,2,0.17,0,1,0,0,0,0,0,0,5,0.0,14:28,--
732,Michal Kempny,2021-22,WSH,L,D,3,0,1,1,-2,2,0.33,0,1,0,0,0,0,0,0,1,0.0,19:44,--
733,Otto Koivula,2021-22,NYI,L,L,3,0,1,1,-1,0,0.33,0,1,0,0,0,0,0,0,4,0.0,11:41,36.4
734,Axel Jonsson-Fjallby,2021-22,WSH,L,L,8,0,1,1,+1,2,0.13,0,1,0,0,0,0,0,0,9,0.0,11:54,25.0
735,Casey Fitzgerald,2021-22,BUF,R,D,4,0,1,1,0,5,0.25,0,1,0,0,0,0,0,0,5,0.0,14:58,--
736,Matt Luff,2021-22,NSH,R,R,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,2,0.0,8:40,--
737,Mathieu Olivier,2021-22,NSH,R,R,8,0,1,1,-2,12,0.13,0,1,0,0,0,0,0,0,3,0.0,10:44,0.0
738,Cal Foote,2021-22,TBL,R,D,20,0,1,1,+1,4,0.05,0,1,0,0,0,0,0,0,21,0.0,13:01,--
739,Kole Lind,2021-22,SEA,R,R,4,0,1,1,-1,2,0.25,0,1,0,0,0,0,0,0,0,--,7:32,50.0
740,Mikey Anderson,2021-22,LAK,L,D,32,0,1,1,+6,4,0.03,0,1,0,0,0,0,0,0,31,0.0,20:05,--
741,Jack Studnicka,2021-22,BOS,R,C,5,0,1,1,-1,2,0.20,0,1,0,0,0,0,0,0,5,0.0,11:54,50.0
742,Ian Mitchell,2021-22,CHI,R,D,6,0,1,1,-5,0,0.17,0,0,0,1,0,0,0,0,2,0.0,13:09,--
743,Robin Salo,2021-22,NYI,L,D,9,0,1,1,-4,2,0.11,0,0,0,1,0,0,0,0,9,0.0,18:10,--
744,Lias Andersson,2021-22,LAK,L,C,11,0,1,1,-3,10,0.09,0,0,0,1,0,0,0,0,14,0.0,11:19,56.3
745,Emil Bemstrom,2021-22,CBJ,R,C,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,0,--,10:37,--
746,Jayden Halbgewachs,2021-22,SJS,L,L,2,0,1,1,+2,4,0.50,0,1,0,0,0,0,0,0,5,0.0,14:09,--
747,Kiefer Sherwood,2021-22,COL,R,L,8,0,1,1,+2,0,0.13,0,1,0,0,0,0,0,0,7,0.0,9:43,100.0
748,Jacob Bernard-Docker,2021-22,OTT,R,D,3,0,1,1,0,2,0.33,0,1,0,0,0,0,0,0,3,0.0,14:10,--
749,Juuso Riikola,2021-22,PIT,L,D,5,0,1,1,+2,2,0.20,0,1,0,0,0,0,0,0,7,0.0,13:23,--
750,Josiah Slavin,2021-22,CHI,L,L,10,0,1,1,+1,2,0.10,0,1,0,0,0,0,0,0,8,0.0,11:05,41.0
751,Joe Snively,2021-22,WSH,L,C,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,2,0.0,6:53,--
752,Corey Schueneman,2021-22,MTL,L,D,3,0,1,1,+1,2,0.33,0,1,0,0,0,0,0,0,3,0.0,14:48,--
753,Peyton Krebs,2021-22,"VGK,BUF",L,C,12,0,1,1,-11,2,0.08,0,0,0,1,0,0,0,0,11,0.0,14:21,40.6
754,Adam Beckman,2021-22,MIN,L,L,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,4,0.0,10:25,--
755,Mattias Norlinder,2021-22,MTL,L,D,6,0,1,1,+2,2,0.17,0,1,0,0,0,0,0,0,2,0.0,12:18,--
756,Shane Pinto,2021-22,OTT,R,C,5,0,1,1,0,2,0.20,0,0,0,1,0,0,0,0,5,0.0,12:57,32.7
757,Philip Broberg,2021-22,EDM,L,D,8,0,1,1,-8,6,0.13,0,1,0,0,0,0,0,0,9,0.0,15:35,--
758,Santeri Hatakka,2021-22,SJS,L,D,7,0,1,1,-3,2,0.14,0,1,0,0,0,0,0,0,2,0.0,13:07,--
759,Radim Zohorna,2021-22,PIT,L,L,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,8:27,33.3
760,Daniil Miromanov,2021-22,VGK,R,D,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,5,0.0,10:35,--
761,Alex Steeves,2021-22,TOR,L,C,3,0,1,1,-1,0,0.33,0,1,0,0,0,0,0,0,2,0.0,7:58,--
762,Alex Biega,2021-22,TOR,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:53,--
763,Leo Komarov,2021-22,NYI,L,R,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,10:50,100.0
764,Riley Nash,2021-22,"WPG,TBL",R,C,24,0,0,0,-2,6,0.00,0,0,0,0,0,0,0,0,14,0.0,9:36,53.5
765,Thomas Hickey,2021-22,NYI,L,D,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,0,--,19:29,--
766,Zac Dalpe,2021-22,FLA,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:08,25.0
767,Michael Stone,2021-22,CGY,R,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,5,0.0,16:32,--
768,Greg Pateryn,2021-22,ANA,R,D,2,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,3,0.0,17:18,--
769,John Moore,2021-22,BOS,L,D,4,0,0,0,+2,4,0.00,0,0,0,0,0,0,0,0,3,0.0,19:27,--
770,Kevin Connauton,2021-22,"FLA,PHI",L,D,20,0,0,0,+5,2,0.00,0,0,0,0,0,0,0,0,18,0.0,12:26,--
771,Andrew Agozzino,2021-22,OTT,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:52,33.3
772,Brett Connolly,2021-22,CHI,R,R,2,0,0,0,0,15,0.00,0,0,0,0,0,0,0,0,0,--,5:59,--
773,Jarred Tinordi,2021-22,NYR,L,D,5,0,0,0,-5,7,0.00,0,0,0,0,0,0,0,0,2,0.0,12:38,--
774,Alex Belzile,2021-22,MTL,R,R,11,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,13,0.0,10:24,36.8
775,Max McCormick,2021-22,SEA,L,L,8,0,0,0,+1,8,0.00,0,0,0,0,0,0,0,0,7,0.0,8:27,33.3
776,Fredrik Claesson,2021-22,TBL,L,D,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,11:16,--
777,Nick Seeler,2021-22,PHI,L,D,23,0,0,0,-4,20,0.00,0,0,0,0,0,0,0,0,16,0.0,12:41,--
778,T.J. Tynan,2021-22,LAK,R,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:51,46.2
779,Kyle Rau,2021-22,MIN,L,C,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:22,0.0
780,Rocco Grimaldi,2021-22,NSH,R,R,7,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,8,0.0,10:56,66.7
781,Brett Ritchie,2021-22,CGY,R,R,9,0,0,0,+3,11,0.00,0,0,0,0,0,0,0,0,18,0.0,9:13,0.0
782,Sven Baertschi,2021-22,VGK,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:54,--
783,Stefan Noesen,2021-22,CAR,R,R,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,14:20,--
784,Seth Griffith,2021-22,EDM,R,C,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,5:37,--
785,Kurtis Gabriel,2021-22,CHI,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:02,--
786,Stefan Matteau,2021-22,COL,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,3:39,--
787,Paul LaDue,2021-22,NYI,R,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:47,--
788,Riley Barber,2021-22,DET,R,R,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:23,--
789,Jaycob Megna,2021-22,SJS,L,D,6,0,0,0,+3,4,0.00,0,0,0,0,0,0,0,0,5,0.0,16:28,--
790,Scott Sabourin,2021-22,OTT,R,R,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,6:38,100.0
791,Josh Brown,2021-22,OTT,R,D,13,0,0,0,-5,7,0.00,0,0,0,0,0,0,0,0,11,0.0,14:14,--
