#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
587,James Wisniewski,2005-06,CHI,R,D,19,2,5,7,0,36,0.37,2,6,0,1,0,0,0,0,25,8.0,15:52,0.0
588,Keith Primeau,2005-06,PHI,L,C,9,1,6,7,0,6,0.78,0,3,1,3,0,1,0,0,12,8.3,15:56,54.6
589,Bob Boughner,2005-06,COL,R,D,41,1,6,7,+2,54,0.17,1,6,0,1,0,0,0,1,15,6.7,7:15,50.0
590,Jassen Cullimore,2005-06,CHI,L,D,54,1,6,7,-24,53,0.13,0,5,1,2,0,0,0,1,23,4.4,16:58,--
591,Milan Bartovic,2005-06,CHI,L,R,24,1,6,7,0,8,0.29,1,7,0,0,0,0,0,0,35,2.9,8:50,0.0
592,Andrew Alberts,2005-06,BOS,L,D,73,1,6,7,+3,68,0.10,0,5,0,0,1,2,0,0,30,3.3,12:50,50.0
593,Nolan Yonkman,2005-06,WSH,R,D,38,0,7,7,+1,86,0.18,0,7,0,0,0,0,0,0,14,0.0,8:13,--
594,Garth Murray,2005-06,MTL,L,C,36,5,1,6,-2,44,0.17,5,6,0,0,0,0,0,1,25,20.0,9:15,46.5
595,Byron Ritchie,2005-06,CGY,L,C,45,4,2,6,-2,69,0.13,4,6,0,0,0,0,0,0,34,11.8,9:52,52.4
596,Josh Green,2005-06,VAN,L,C,33,4,2,6,+2,14,0.18,4,6,0,0,0,0,0,0,35,11.4,8:35,40.4
597,Niklas Nordgren,2005-06,"CAR,PIT",R,L,58,4,2,6,-8,34,0.10,4,6,0,0,0,0,0,0,38,10.5,7:05,20.0
598,Mike Rupp,2005-06,"PHX,CBJ",L,L,40,4,2,6,-3,58,0.15,4,5,0,0,0,1,0,0,39,10.3,9:00,47.9
599,Brad May,2005-06,COL,L,L,54,3,3,6,-14,82,0.11,3,6,0,0,0,0,0,0,55,5.5,8:23,33.3
600,Scott Nichol,2005-06,NSH,R,C,34,3,3,6,+3,79,0.18,2,5,0,0,1,1,0,0,32,9.4,10:30,58.3
601,Rhett Warrener,2005-06,CGY,R,D,61,3,3,6,+7,54,0.10,2,4,0,0,1,2,0,0,40,7.5,19:12,--
602,Patrick Rissmiller,2005-06,SJS,L,L,18,3,3,6,+1,8,0.33,2,5,1,1,0,0,0,1,26,11.5,9:22,0.0
603,Matt Carle,2005-06,SJS,L,D,12,3,3,6,-2,14,0.50,1,2,2,4,0,0,0,1,11,27.3,16:07,--
604,Eric Nickulas,2005-06,BOS,R,R,16,2,4,6,+2,8,0.38,2,6,0,0,0,0,0,0,14,14.3,8:08,25.0
605,Serge Payer,2005-06,FLA,L,C,71,2,4,6,-7,26,0.08,2,6,0,0,0,0,0,0,70,2.9,9:53,47.5
606,Mathias Tjarnqvist,2005-06,DAL,L,L,33,2,4,6,+4,18,0.18,2,6,0,0,0,0,0,0,36,5.6,8:10,75.0
607,Mike Komisarek,2005-06,MTL,R,D,71,2,4,6,-1,116,0.08,2,6,0,0,0,0,0,0,66,3.0,14:40,--
608,Derek Boogaard,2005-06,MIN,L,L,65,2,4,6,+2,158,0.09,2,6,0,0,0,0,0,1,15,13.3,5:23,--
609,Wojtek Wolski,2005-06,COL,L,L,9,2,4,6,-5,4,0.67,0,1,2,5,0,0,0,0,9,22.2,9:44,0.0
610,Adrian Aucoin,2005-06,CHI,R,D,33,1,5,6,-13,38,0.18,0,1,1,5,0,0,0,0,59,1.7,22:58,--
611,Rob Davison,2005-06,SJS,L,D,69,1,5,6,+6,76,0.09,1,6,0,0,0,0,0,0,36,2.8,13:50,--
612,Matt Murley,2005-06,PIT,L,L,41,1,5,6,-9,24,0.15,1,5,0,0,0,1,0,0,48,2.1,11:29,36.4
613,Ian White,2005-06,TOR,R,D,12,1,5,6,+2,10,0.50,1,4,0,2,0,0,0,0,21,4.8,19:07,--
614,Tommy Albelin,2005-06,NJD,L,D,36,0,6,6,+4,2,0.17,0,5,0,1,0,0,0,0,15,0.0,13:59,--
615,Darius Kasparaitis,2005-06,NYR,L,D,67,0,6,6,+7,97,0.09,0,6,0,0,0,0,0,0,48,0.0,17:28,--
616,Dan McGillis,2005-06,NJD,L,D,27,0,6,6,-5,36,0.22,0,4,0,2,0,0,0,0,32,0.0,14:14,--
617,Jamie Rivers,2005-06,"DET,PHX",L,D,33,0,6,6,+2,38,0.18,0,2,0,4,0,0,0,0,36,0.0,14:59,--
618,Tyson Nash,2005-06,PHX,L,L,50,0,6,6,-7,84,0.12,0,5,0,0,0,1,0,0,44,0.0,10:03,55.0
619,Kevin Bieksa,2005-06,VAN,R,D,39,0,6,6,-1,77,0.15,0,4,0,2,0,0,0,0,38,0.0,16:06,--
620,Josh Gorges,2005-06,SJS,L,D,49,0,6,6,+5,31,0.12,0,5,0,1,0,0,0,0,25,0.0,17:38,--
621,Travis Moen,2005-06,ANA,L,L,39,4,1,5,-3,72,0.13,4,4,0,1,0,0,0,0,28,14.3,11:03,12.5
622,Craig MacDonald,2005-06,CGY,L,C,25,3,2,5,+5,8,0.20,2,4,1,1,0,0,0,0,27,11.1,10:16,45.5
623,Timofei Shishkanov,2005-06,STL,R,R,22,3,2,5,-1,6,0.23,3,5,0,0,0,0,0,0,26,11.5,8:28,0.0
624,Dustin Byfuglien,2005-06,CHI,R,D,25,3,2,5,-6,24,0.20,3,5,0,0,0,0,0,1,45,6.7,17:19,--
625,Brian McGrattan,2005-06,OTT,R,R,60,2,3,5,0,141,0.08,2,5,0,0,0,0,0,0,36,5.6,4:14,--
626,George Parros,2005-06,LAK,R,R,55,2,3,5,+1,138,0.09,2,5,0,0,0,0,0,0,23,8.7,4:56,0.0
627,Tuomo Ruutu,2005-06,CHI,L,L,15,2,3,5,-7,31,0.33,1,4,1,1,0,0,0,0,30,6.7,14:43,46.7
628,Ryan Hollweg,2005-06,NYR,L,L,52,2,3,5,-3,84,0.10,2,5,0,0,0,0,0,0,32,6.3,7:15,57.9
629,Matt Foy,2005-06,MIN,R,R,19,2,3,5,-4,16,0.26,1,4,1,1,0,0,0,0,21,9.5,10:59,0.0
630,Bryce Salvador,2005-06,STL,L,D,46,1,4,5,-24,26,0.11,1,3,0,1,0,1,0,0,23,4.4,19:48,0.0
631,Kurt Sauer,2005-06,COL,L,D,37,1,4,5,+5,24,0.14,1,5,0,0,0,0,0,0,19,5.3,12:48,--
632,Steve Poapst,2005-06,"PIT,STL",L,D,62,0,5,5,-26,47,0.08,0,5,0,0,0,0,0,0,23,0.0,16:18,--
633,Alex Henry,2005-06,MIN,L,D,63,0,5,5,-4,73,0.08,0,5,0,0,0,0,0,0,41,0.0,11:26,50.0
634,Denis Grebeshkov,2005-06,"LAK,NYI",L,D,29,0,5,5,-12,20,0.17,0,2,0,3,0,0,0,0,24,0.0,16:39,--
635,Geoff Platt,2005-06,CBJ,L,C,15,0,5,5,-4,16,0.33,0,4,0,1,0,0,0,0,29,0.0,11:12,45.3
636,John Pohl,2005-06,TOR,R,C,7,3,1,4,+2,4,0.57,2,3,1,1,0,0,0,0,17,17.7,12:47,53.7
637,Mark Eaton,2005-06,NSH,L,D,69,3,1,4,-2,44,0.06,3,3,0,0,0,1,0,0,28,10.7,19:43,--
638,Jason Wiemer,2005-06,"CGY,NJD",L,C,49,2,2,4,-4,103,0.08,2,4,0,0,0,0,0,0,37,5.4,8:05,46.9
639,Dan Lacouture,2005-06,BOS,L,L,55,2,2,4,-6,53,0.07,1,3,0,0,1,1,0,0,37,5.4,6:15,--
640,Petr Sykora,2005-06,WSH,R,C,10,2,2,4,0,6,0.40,2,4,0,0,0,0,0,0,9,22.2,10:41,50.0
641,Alexei Semenov,2005-06,"EDM,FLA",L,D,27,2,2,4,-4,38,0.15,1,3,1,1,0,0,0,0,16,12.5,11:51,--
642,Eric Godard,2005-06,NYI,R,R,57,2,2,4,-2,115,0.07,2,4,0,0,0,0,0,0,17,11.8,3:34,0.0
643,Gilbert Brule,2005-06,CBJ,R,C,7,2,2,4,-2,0,0.57,2,3,0,1,0,0,0,0,11,18.2,13:11,43.3
644,Turner Stevenson,2005-06,PHI,R,R,31,1,3,4,-2,45,0.13,0,2,0,0,1,2,0,0,26,3.9,8:20,11.1
645,Mikhail Yakubov,2005-06,"CHI,FLA",L,C,23,1,3,4,-1,12,0.17,1,4,0,0,0,0,0,1,27,3.7,9:38,38.4
646,Noah Welch,2005-06,PIT,L,D,5,1,3,4,0,2,0.80,1,2,0,2,0,0,0,0,5,20.0,17:24,--
647,Jakub Klepis,2005-06,WSH,R,C,25,1,3,4,-11,8,0.16,1,3,0,1,0,0,0,0,26,3.9,7:25,40.9
648,Yan Stastny,2005-06,"EDM,BOS",L,C,20,1,3,4,-4,10,0.20,1,4,0,0,0,0,0,0,14,7.1,9:46,42.5
649,Jeff Tambellini,2005-06,"LAK,NYI",L,L,25,1,3,4,+1,10,0.16,1,4,0,0,0,0,0,0,17,5.9,9:49,25.0
650,Jason Marshall,2005-06,ANA,R,D,23,0,4,4,+2,34,0.17,0,4,0,0,0,0,0,0,25,0.0,11:46,--
651,Chris Therien,2005-06,PHI,L,D,47,0,4,4,-7,34,0.09,0,4,0,0,0,0,0,0,16,0.0,13:45,--
652,Cale Hulse,2005-06,"CBJ,CGY",R,D,39,0,4,4,-8,63,0.10,0,4,0,0,0,0,0,0,34,0.0,15:18,--
653,Ossi Vaananen,2005-06,COL,L,D,53,0,4,4,+10,56,0.08,0,4,0,0,0,0,0,0,34,0.0,13:34,0.0
654,Rob Scuderi,2005-06,PIT,L,D,57,0,4,4,-18,36,0.07,0,4,0,0,0,0,0,0,28,0.0,20:15,--
655,David Hale,2005-06,NJD,L,D,38,0,4,4,+5,21,0.11,0,4,0,0,0,0,0,0,19,0.0,12:03,--
656,Andre Roy,2005-06,PIT,L,R,42,2,1,3,-3,116,0.07,2,3,0,0,0,0,0,1,11,18.2,5:03,100.0
657,Nathan Perrott,2005-06,"TOR,DAL",R,R,26,2,1,3,-3,56,0.12,2,3,0,0,0,0,0,1,19,10.5,5:30,33.3
658,Norman Milley,2005-06,TBL,R,R,14,2,1,3,-2,4,0.21,1,2,1,1,0,0,0,0,12,16.7,7:09,--
659,Krys Kolanos,2005-06,"PHX,EDM",R,C,15,2,1,3,+1,4,0.20,1,2,1,1,0,0,0,0,22,9.1,9:57,52.3
660,Jiri Novotny,2005-06,BUF,R,C,14,2,1,3,-5,0,0.21,1,2,0,0,1,1,0,0,15,13.3,12:15,45.3
661,Andrei Kostitsyn,2005-06,MTL,L,L,12,2,1,3,+1,2,0.25,2,3,0,0,0,0,0,0,9,22.2,7:32,0.0
662,Anthony Stewart,2005-06,FLA,R,R,10,2,1,3,+2,2,0.30,1,2,1,1,0,0,0,0,16,12.5,7:13,0.0
663,Bryan Marchment,2005-06,CGY,L,D,37,1,2,3,+8,75,0.08,1,3,0,0,0,0,0,0,16,6.3,13:07,0.0
664,Jamie Pushor,2005-06,CBJ,R,D,4,1,2,3,+1,0,0.75,1,3,0,0,0,0,0,0,2,50.0,18:13,--
665,Lee Goren,2005-06,VAN,R,R,28,1,2,3,-6,30,0.11,1,3,0,0,0,0,0,1,37,2.7,7:25,22.2
666,Andy Roach,2005-06,STL,R,D,5,1,2,3,0,10,0.60,0,0,1,3,0,0,0,0,2,50.0,14:20,--
667,Kris Beech,2005-06,"NSH,WSH",L,C,10,1,2,3,+1,4,0.30,1,2,0,1,0,0,0,0,12,8.3,12:02,53.0
668,Wade Brookbank,2005-06,VAN,L,D,32,1,2,3,+3,81,0.09,1,3,0,0,0,0,0,0,10,10.0,4:56,--
669,Maxim Kondratiev,2005-06,NYR,L,D,29,1,2,3,-2,22,0.10,0,2,1,1,0,0,0,0,16,6.3,16:17,--
670,Daniel Paille,2005-06,BUF,L,L,14,1,2,3,+5,2,0.21,1,3,0,0,0,0,0,0,15,6.7,10:24,25.0
671,Mike Green,2005-06,WSH,R,D,22,1,2,3,-8,18,0.14,1,2,0,1,0,0,0,0,13,7.7,14:54,--
672,Bill Thomas,2005-06,PHX,R,R,9,1,2,3,-2,8,0.33,0,2,1,1,0,0,0,0,15,6.7,13:30,50.0
673,Wade Belak,2005-06,TOR,R,R,55,0,3,3,-13,109,0.05,0,3,0,0,0,0,0,0,16,0.0,9:59,--
674,Shane Hnidy,2005-06,ATL,R,D,66,0,3,3,+1,33,0.05,0,3,0,0,0,0,0,0,50,0.0,10:14,--
675,Todd Simpson,2005-06,"CHI,MTL",L,D,51,0,3,3,-2,130,0.06,0,3,0,0,0,0,0,0,31,0.0,13:25,0.0
676,Jarkko Immonen,2005-06,NYR,R,C,6,2,0,2,-1,0,0.33,1,1,1,1,0,0,0,0,8,25.0,10:15,56.9
677,Ian Moran,2005-06,BOS,R,D,12,1,1,2,0,10,0.17,1,2,0,0,0,0,0,0,7,14.3,14:25,0.0
678,Eric Cairns,2005-06,"FLA,PIT",L,D,50,1,1,2,+1,124,0.04,1,2,0,0,0,0,0,0,19,5.3,6:33,--
679,Rem Murray,2005-06,EDM,L,L,9,1,1,2,+1,2,0.22,1,2,0,0,0,0,0,0,6,16.7,7:49,50.0
680,Steve Martins,2005-06,OTT,L,C,4,1,1,2,+2,0,0.50,1,2,0,0,0,0,0,0,6,16.7,7:50,47.8
681,Donald MacLean,2005-06,DET,L,C,3,1,1,2,+2,0,0.67,0,1,1,1,0,0,0,1,3,33.3,12:45,61.5
682,Jason Morgan,2005-06,CHI,L,C,7,1,1,2,+1,6,0.29,1,2,0,0,0,0,0,0,6,16.7,10:06,55.8
683,Tyler Bouck,2005-06,VAN,L,L,12,1,1,2,0,21,0.17,1,2,0,0,0,0,0,0,6,16.7,6:22,--
684,Shane Endicott,2005-06,PIT,L,C,41,1,1,2,-9,43,0.05,0,1,0,0,1,1,0,0,44,2.3,11:43,51.7
685,Tuomas Pihlman,2005-06,NJD,L,L,11,1,1,2,-1,10,0.18,1,2,0,0,0,0,0,0,14,7.1,10:04,40.9
686,Joel Perrault,2005-06,PHX,R,C,5,1,1,2,0,2,0.40,1,2,0,0,0,0,0,0,7,14.3,11:29,34.0
687,Thomas Pock,2005-06,NYR,L,D,8,1,1,2,-3,4,0.25,1,2,0,0,0,0,0,0,15,6.7,15:10,--
688,Rob Collins,2005-06,NYI,R,R,8,1,1,2,+1,0,0.25,0,1,1,1,0,0,0,0,8,12.5,6:27,0.0
689,Barry Tallackson,2005-06,NJD,R,R,10,1,1,2,-2,2,0.20,1,1,0,1,0,0,0,0,11,9.1,8:04,0.0
690,Peter Sejna,2005-06,STL,L,L,6,1,1,2,+1,4,0.33,1,2,0,0,0,0,0,0,9,11.1,11:43,0.0
691,Mark Stuart,2005-06,BOS,L,D,17,1,1,2,-1,10,0.12,1,2,0,0,0,0,0,0,9,11.1,17:46,--
692,Jeremy Colliton,2005-06,NYI,R,C,19,1,1,2,+2,6,0.11,1,2,0,0,0,0,0,0,9,11.1,6:18,40.8
693,Petteri Nokelainen,2005-06,NYI,R,C,15,1,1,2,-1,4,0.13,1,2,0,0,0,0,0,1,13,7.7,7:47,48.8
694,Ramzi Abid,2005-06,ATL,L,L,6,0,2,2,+1,6,0.33,0,2,0,0,0,0,0,0,6,0.0,8:10,--
695,Matt Walker,2005-06,STL,R,D,54,0,2,2,-7,79,0.04,0,2,0,0,0,0,0,0,59,0.0,14:15,--
696,Jim Fahey,2005-06,SJS,R,D,21,0,2,2,-11,14,0.10,0,2,0,0,0,0,0,0,22,0.0,12:39,--
697,Greg Zanon,2005-06,NSH,L,D,4,0,2,2,0,6,0.50,0,1,0,0,0,1,0,0,3,0.0,17:19,--
698,Jeff Woywitka,2005-06,STL,L,D,26,0,2,2,-12,25,0.08,0,2,0,0,0,0,0,0,23,0.0,10:38,--
699,Ryane Clowe,2005-06,SJS,L,L,18,0,2,2,-2,9,0.11,0,2,0,0,0,0,0,0,14,0.0,9:40,0.0
700,Tomas Fleischmann,2005-06,WSH,L,L,14,0,2,2,-7,0,0.14,0,1,0,1,0,0,0,0,11,0.0,6:45,40.0
701,Matt Jones,2005-06,PHX,L,D,16,0,2,2,-2,14,0.13,0,2,0,0,0,0,0,0,10,0.0,11:35,--
702,Matt Greene,2005-06,EDM,R,D,27,0,2,2,-6,43,0.07,0,2,0,0,0,0,0,0,10,0.0,11:13,--
703,Richie Regehr,2005-06,CGY,L,D,14,0,2,2,0,6,0.14,0,2,0,0,0,0,0,0,12,0.0,11:21,--
704,Ryan Vandenbussche,2005-06,PIT,R,R,20,1,0,1,0,42,0.05,1,1,0,0,0,0,0,0,5,20.0,4:20,--
705,Denis Hamel,2005-06,OTT,L,L,4,1,0,1,+1,0,0.25,1,1,0,0,0,0,0,0,9,11.1,9:10,0.0
706,Scott Parker,2005-06,SJS,R,R,10,1,0,1,+3,38,0.10,1,1,0,0,0,0,0,0,6,16.7,5:39,--
707,John Erskine,2005-06,"DAL,NYI",L,D,60,1,0,1,-15,161,0.02,1,1,0,0,0,0,0,0,32,3.1,13:03,--
708,Bruno St. Jacques,2005-06,ANA,L,D,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,2,50.0,13:53,--
709,Michael Zigomanis,2005-06,"CAR,STL",R,C,23,1,0,1,+1,4,0.04,1,1,0,0,0,0,0,0,17,5.9,9:16,50.7
710,Aleksander Suglobov,2005-06,"NJD,TOR",L,R,3,1,0,1,-3,0,0.33,0,0,1,1,0,0,0,0,5,20.0,11:59,--
711,Yanick Lehoux,2005-06,PHX,R,C,3,1,0,1,+1,2,0.33,1,1,0,0,0,0,0,0,5,20.0,9:50,33.3
712,Jonathan Ferland,2005-06,MTL,R,R,7,1,0,1,-2,2,0.14,1,1,0,0,0,0,0,0,9,11.1,6:37,0.0
713,Josh Gratton,2005-06,"PHI,PHX",L,L,14,1,0,1,-3,44,0.07,1,1,0,0,0,0,0,0,17,5.9,7:21,--
714,Petr Kanko,2005-06,LAK,L,R,10,1,0,1,+1,0,0.10,1,1,0,0,0,0,0,0,7,14.3,4:42,--
715,Rob Globke,2005-06,FLA,R,R,18,1,0,1,0,6,0.06,1,1,0,0,0,0,0,0,18,5.6,7:17,0.0
716,Marc-Antoine Pouliot,2005-06,EDM,R,C,8,1,0,1,+1,0,0.13,1,1,0,0,0,0,0,0,5,20.0,8:30,55.4
717,Jeremy Williams,2005-06,TOR,R,R,1,1,0,1,0,0,1.00,1,1,0,0,0,0,0,0,1,100.0,9:31,--
718,Junior Lessard,2005-06,DAL,R,R,5,1,0,1,0,12,0.20,1,1,0,0,0,0,0,0,6,16.7,7:23,--
719,Rick Rypien,2005-06,VAN,R,C,5,1,0,1,+1,4,0.20,1,1,0,0,0,0,0,0,6,16.7,6:19,36.4
720,Brett Hull,2005-06,PHX,R,R,5,0,1,1,-3,0,0.20,0,0,0,1,0,0,0,0,8,0.0,13:45,--
721,Lyle Odelein,2005-06,PIT,L,D,27,0,1,1,-10,50,0.04,0,1,0,0,0,0,0,0,17,0.0,16:13,--
722,Darren Langdon,2005-06,NJD,L,L,14,0,1,1,-3,22,0.07,0,1,0,0,0,0,0,0,2,0.0,3:17,--
723,Jamie Allison,2005-06,"NSH,FLA",L,D,27,0,1,1,-6,56,0.04,0,1,0,0,0,0,0,0,7,0.0,8:59,66.7
724,Chris Dingman,2005-06,TBL,L,L,34,0,1,1,-10,22,0.03,0,1,0,0,0,0,0,0,24,0.0,5:29,0.0
725,Boyd Kane,2005-06,WSH,L,L,5,0,1,1,+1,2,0.20,0,1,0,0,0,0,0,0,1,0.0,4:04,--
726,Mike Brown,2005-06,CHI,L,L,2,0,1,1,0,9,0.50,0,1,0,0,0,0,0,0,1,0.0,5:52,--
727,Steve Gainey,2005-06,PHX,L,L,20,0,1,1,-3,20,0.05,0,1,0,0,0,0,0,0,11,0.0,8:14,0.0
728,Ryan Ready,2005-06,PHI,L,L,7,0,1,1,0,0,0.14,0,1,0,0,0,0,0,0,9,0.0,8:08,50.0
729,Kip Brennan,2005-06,ANA,L,L,12,0,1,1,-2,35,0.08,0,1,0,0,0,0,0,0,5,0.0,4:16,0.0
730,Allan Rourke,2005-06,NYI,L,D,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,2,0.0,17:15,0.0
731,Erik Westrum,2005-06,MIN,L,C,10,0,1,1,-1,2,0.10,0,0,0,1,0,0,0,0,16,0.0,10:48,38.2
732,Matt Hussey,2005-06,PIT,L,C,13,0,1,1,-5,0,0.08,0,1,0,0,0,0,0,0,17,0.0,10:17,38.1
733,Branislav Mezei,2005-06,FLA,L,D,16,0,1,1,+3,37,0.06,0,1,0,0,0,0,0,0,13,0.0,19:17,--
734,Matt Carkner,2005-06,SJS,R,D,1,0,1,1,0,2,1.00,0,1,0,0,0,0,0,0,0,--,6:01,--
735,Derek MacKenzie,2005-06,ATL,L,C,11,0,1,1,0,8,0.09,0,1,0,0,0,0,0,0,11,0.0,6:33,55.9
736,Timo Helbling,2005-06,TBL,R,D,9,0,1,1,-3,6,0.11,0,1,0,0,0,0,0,0,2,0.0,10:19,--
737,Douglas Murray,2005-06,SJS,L,D,34,0,1,1,+3,27,0.03,0,1,0,0,0,0,0,0,21,0.0,13:53,--
738,Brad Winchester,2005-06,EDM,L,L,19,0,1,1,-2,21,0.05,0,1,0,0,0,0,0,0,19,0.0,6:05,100.0
739,Jozef Balej,2005-06,VAN,R,R,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,3,0.0,7:56,--
740,Chad Wiseman,2005-06,NYR,L,L,1,0,1,1,+2,4,1.00,0,1,0,0,0,0,0,0,1,0.0,8:47,--
741,Colton Orr,2005-06,"BOS,NYR",R,R,35,0,1,1,+1,71,0.03,0,1,0,0,0,0,0,0,1,0.0,2:53,--
742,David Gove,2005-06,CAR,L,L,1,0,1,1,+2,0,1.00,0,1,0,0,0,0,0,0,0,--,7:12,--
743,Matthew Spiller,2005-06,PHX,L,D,8,0,1,1,-1,13,0.13,0,1,0,0,0,0,0,0,3,0.0,10:30,--
744,Chris Thorburn,2005-06,BUF,R,R,2,0,1,1,-1,7,0.50,0,1,0,0,0,0,0,0,1,0.0,6:52,0.0
745,Nathan Paetsch,2005-06,BUF,L,D,1,0,1,1,-1,0,1.00,0,0,0,1,0,0,0,0,0,--,15:38,--
746,Jay Harrison,2005-06,TOR,L,D,8,0,1,1,+5,2,0.13,0,1,0,0,0,0,0,0,7,0.0,18:50,--
747,Tomas Mojzis,2005-06,VAN,L,D,7,0,1,1,+2,12,0.14,0,1,0,0,0,0,0,0,7,0.0,13:57,--
748,Keith Aucoin,2005-06,CAR,L,C,7,0,1,1,-4,4,0.14,0,1,0,0,0,0,0,0,3,0.0,5:19,100.0
749,Gregory Jacina,2005-06,FLA,R,C,11,0,1,1,-1,4,0.09,0,1,0,0,0,0,0,0,10,0.0,5:50,0.0
750,Valtteri Filppula,2005-06,DET,L,C,4,0,1,1,+1,2,0.25,0,1,0,0,0,0,0,0,1,0.0,7:19,47.6
751,Staffan Kronwall,2005-06,TOR,L,D,34,0,1,1,-3,14,0.03,0,1,0,0,0,0,0,0,18,0.0,12:57,--
752,Darren Reid,2005-06,TBL,R,R,7,0,1,1,-2,0,0.14,0,1,0,0,0,0,0,0,3,0.0,5:41,--
753,Boyd Gordon,2005-06,WSH,R,C,25,0,1,1,-4,4,0.04,0,1,0,0,0,0,0,0,12,0.0,11:40,46.3
754,Braydon Coburn,2005-06,ATL,L,D,9,0,1,1,-2,4,0.11,0,0,0,1,0,0,0,0,4,0.0,7:43,--
755,Danny Richmond,2005-06,"CAR,CHI",L,D,20,0,1,1,-6,25,0.05,0,1,0,0,0,0,0,0,13,0.0,11:18,--
756,Konstantin Pushkarev,2005-06,LAK,R,R,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,0,--,9:33,--
757,Michal Barinka,2005-06,CHI,L,D,25,0,1,1,-7,20,0.04,0,1,0,0,0,0,0,0,19,0.0,14:38,0.0
758,Ryan Potulny,2005-06,PHI,L,C,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,0,--,6:09,44.4
759,Nick Tarnasky,2005-06,TBL,L,L,12,0,1,1,-3,4,0.08,0,1,0,0,0,0,0,0,9,0.0,4:40,40.0
760,Mark Giordano,2005-06,CGY,L,D,7,0,1,1,+2,8,0.14,0,0,0,1,0,0,0,0,5,0.0,12:05,--
761,Andy Wozniewski,2005-06,TOR,L,D,13,0,1,1,-8,13,0.08,0,1,0,0,0,0,0,0,6,0.0,17:55,--
762,Matt Ryan,2005-06,LAK,L,C,12,0,1,1,-4,2,0.08,0,1,0,0,0,0,0,0,8,0.0,6:07,45.3
763,Alexander Karpovtsev,2005-06,FLA,L,D,6,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,4,0.0,11:05,--
764,Jim Campbell,2005-06,TBL,R,R,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,8:47,--
765,David Oliver,2005-06,DAL,R,R,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:37,--
766,Andrei Nazarov,2005-06,MIN,R,L,2,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,0,--,4:48,--
767,Patrick Traverse,2005-06,DAL,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:27,--
768,Aaron Gavey,2005-06,ANA,L,C,5,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,2,0.0,4:03,50.0
769,Ken Belanger,2005-06,LAK,L,L,5,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,0,--,3:39,--
770,Pascal Rheaume,2005-06,"NJD,PHX",L,C,13,0,0,0,-7,4,0.00,0,0,0,0,0,0,0,0,11,0.0,9:00,42.9
771,Krzysztof Oliwa,2005-06,NJD,L,L,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:18,0.0
772,Eric Daze,2005-06,CHI,L,L,1,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,0,--,11:56,--
773,Alain Nasreddine,2005-06,PIT,L,D,6,0,0,0,+2,8,0.00,0,0,0,0,0,0,0,0,3,0.0,15:11,--
774,Paul Healey,2005-06,COL,R,R,2,0,0,0,0,14,0.00,0,0,0,0,0,0,0,0,0,--,5:33,--
775,Brad Norton,2005-06,OTT,L,D,7,0,0,0,+1,31,0.00,0,0,0,0,0,0,0,0,3,0.0,10:10,--
776,Scott Ferguson,2005-06,MIN,L,D,15,0,0,0,-3,22,0.00,0,0,0,0,0,0,0,0,6,0.0,9:11,100.0
777,Sven Butenschon,2005-06,VAN,L,D,8,0,0,0,+1,10,0.00,0,0,0,0,0,0,0,0,4,0.0,14:05,0.0
778,Colin Forbes,2005-06,WSH,L,L,9,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,10,0.0,8:16,42.9
779,Doug Doull,2005-06,WSH,L,L,2,0,0,0,-1,19,0.00,0,0,0,0,0,0,0,0,0,--,3:57,--
780,Dan Smith,2005-06,EDM,L,D,7,0,0,0,+1,7,0.00,0,0,0,0,0,0,0,0,1,0.0,11:21,--
781,Andy Delmore,2005-06,CBJ,R,D,7,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,7,0.0,15:24,--
782,Jesse Boulerice,2005-06,"CAR,STL",R,R,38,0,0,0,-7,64,0.00,0,0,0,0,0,0,0,0,5,0.0,2:33,--
783,Shawn Thornton,2005-06,CHI,R,L,10,0,0,0,-5,16,0.00,0,0,0,0,0,0,0,0,16,0.0,7:18,58.8
784,Scott Barney,2005-06,ATL,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,6:45,--
