#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
1,Alex Ovechkin,2007-08,WSH,R,L,82,65,47,112,+28,40,1.37,43,75,22,37,0,0,2,11,446,14.6,22:55,38.9
2,Evgeni Malkin,2007-08,PIT,L,C,82,47,59,106,+16,78,1.29,30,66,17,40,0,0,0,5,272,17.3,21:19,39.3
3,Jarome Iginla,2007-08,CGY,R,R,82,50,48,98,+27,83,1.20,35,65,15,33,0,0,2,9,338,14.8,21:26,55.1
4,Pavel Datsyuk,2007-08,DET,L,C,82,31,66,97,+41,20,1.18,20,56,10,40,1,1,0,6,264,11.7,21:23,54.4
5,Joe Thornton,2007-08,SJS,L,C,82,29,67,96,+18,59,1.17,18,59,11,37,0,0,2,5,178,16.3,21:12,52.9
6,Henrik Zetterberg,2007-08,DET,L,C,75,43,49,92,+30,34,1.23,26,55,16,36,1,1,0,7,358,12.0,22:04,55.0
7,Vincent Lecavalier,2007-08,TBL,L,C,81,40,52,92,-17,89,1.14,29,59,10,29,1,4,0,7,318,12.6,22:57,48.8
8,Jason Spezza,2007-08,OTT,R,C,76,34,58,92,+26,66,1.21,23,59,11,33,0,0,0,6,210,16.2,20:40,50.5
9,Daniel Alfredsson,2007-08,OTT,R,R,70,40,49,89,+15,34,1.27,24,55,9,25,7,9,1,5,217,18.4,22:17,53.9
10,Ilya Kovalchuk,2007-08,ATL,R,L,79,52,35,87,-12,52,1.10,34,55,16,30,2,2,1,4,283,18.4,21:30,43.8
11,Alex Kovalev,2007-08,MTL,L,R,82,35,49,84,+18,70,1.02,18,35,17,47,0,2,1,5,230,15.2,19:33,55.2
12,Marian Gaborik,2007-08,MIN,L,R,77,42,41,83,+17,63,1.08,30,58,11,24,1,1,3,8,278,15.1,19:36,28.6
13,Mike Ribeiro,2007-08,DAL,L,C,76,27,56,83,+21,46,1.09,20,52,7,31,0,0,1,5,107,25.2,18:26,45.0
14,Martin St. Louis,2007-08,TBL,L,R,82,25,58,83,-23,26,1.01,13,51,10,29,2,3,0,5,241,10.4,24:17,25.0
15,Dany Heatley,2007-08,OTT,L,L,71,41,41,82,+33,76,1.15,28,57,13,25,0,0,1,8,224,18.3,21:44,57.7
16,Eric Staal,2007-08,CAR,L,C,82,38,44,82,-2,50,1.00,24,47,14,35,0,0,0,7,310,12.3,21:38,44.9
17,Ryan Getzlaf,2007-08,ANA,R,C,77,24,58,82,+32,94,1.06,19,45,4,36,1,1,0,2,185,13.0,19:39,47.3
18,Derek Roy,2007-08,BUF,L,C,78,32,49,81,+13,46,1.04,23,53,6,23,3,5,0,4,218,14.7,20:58,51.2
19,Jason Pominville,2007-08,BUF,R,R,82,27,53,80,+16,20,0.98,24,50,2,27,1,3,0,1,232,11.6,19:58,37.3
20,Mats Sundin,2007-08,TOR,R,C,74,32,46,78,+17,76,1.05,21,48,10,29,1,1,0,4,259,12.4,20:04,55.2
21,Shane Doan,2007-08,PHX,R,R,80,28,50,78,+4,59,0.98,17,42,9,27,2,9,1,5,243,11.5,20:46,41.2
22,Marc Savard,2007-08,BOS,L,C,74,15,63,78,+3,66,1.05,11,45,4,31,0,2,0,2,196,7.7,20:31,51.6
23,Anze Kopitar,2007-08,LAK,L,C,82,32,45,77,-15,22,0.94,18,39,12,34,2,4,1,3,201,15.9,20:41,49.2
24,Henrik Sedin,2007-08,VAN,L,C,82,15,61,76,+6,56,0.93,10,46,4,29,1,1,1,2,141,10.6,19:31,47.0
25,Mike Richards,2007-08,PHI,L,C,73,28,47,75,+14,76,1.03,15,38,8,31,5,6,1,6,212,13.2,21:31,50.5
26,Brenden Morrow,2007-08,DAL,L,L,82,32,42,74,+23,105,0.90,18,44,12,28,2,2,1,7,207,15.5,20:00,39.0
27,Daniel Sedin,2007-08,VAN,L,L,82,29,45,74,+6,50,0.90,17,42,12,32,0,0,2,7,247,11.7,19:03,44.7
28,Daniel Briere,2007-08,PHI,R,C,79,31,41,72,-22,68,0.91,17,34,14,37,0,1,0,3,182,17.0,18:52,50.5
29,J-P Dumont,2007-08,NSH,L,R,80,29,43,72,+5,34,0.90,22,56,7,16,0,0,1,8,192,15.1,18:30,23.1
30,Jason Arnott,2007-08,NSH,R,C,79,28,44,72,+19,54,0.91,15,50,13,22,0,0,0,3,248,11.3,18:59,48.7
31,Sidney Crosby,2007-08,PIT,L,C,53,24,48,72,+18,39,1.36,18,44,6,27,0,1,0,4,173,13.9,20:51,51.4
32,Patrick Kane,2007-08,CHI,L,R,82,21,51,72,-5,52,0.88,14,44,7,28,0,0,1,4,191,11.0,18:22,61.5
33,Olli Jokinen,2007-08,FLA,L,C,82,34,37,71,-19,67,0.87,16,38,18,33,0,0,1,5,341,10.0,19:54,43.1
34,Vinny Prospal,2007-08,"TBL,PHI",L,L,80,33,38,71,0,45,0.89,23,52,10,19,0,0,1,5,215,15.4,19:22,55.7
35,Jaromir Jagr,2007-08,NYR,L,R,82,25,46,71,+8,58,0.87,18,42,7,29,0,0,0,5,249,10.0,20:28,33.3
36,Paul Stastny,2007-08,COL,L,C,66,24,47,71,+22,24,1.08,21,49,3,21,0,1,1,4,138,17.4,21:05,51.0
37,Ales Hemsky,2007-08,EDM,R,R,74,20,51,71,-9,34,0.96,12,41,8,30,0,0,0,2,184,10.9,18:35,20.0
38,Scott Gomez,2007-08,NYR,L,C,81,16,54,70,+3,36,0.86,9,40,7,29,0,1,0,3,242,6.6,19:54,52.5
39,Nicklas Lidstrom,2007-08,DET,L,D,76,10,60,70,+40,40,0.92,5,35,5,34,0,1,0,4,188,5.3,26:16,--
40,Rick Nash,2007-08,CBJ,L,L,80,38,31,69,+2,95,0.86,24,43,10,22,4,4,0,6,329,11.6,20:29,31.8
41,Tomas Plekanec,2007-08,MTL,L,C,81,29,40,69,+15,42,0.85,15,41,12,25,2,3,0,6,186,15.6,18:05,49.5
42,Nicklas Backstrom,2007-08,WSH,L,C,82,14,55,69,+13,24,0.84,11,44,3,25,0,0,1,4,153,9.2,19:00,46.3
43,Alex Frolov,2007-08,LAK,R,L,71,23,44,67,+1,22,0.94,18,49,5,18,0,0,0,7,160,14.4,18:48,18.2
44,Marian Hossa,2007-08,"ATL,PIT",L,R,72,29,37,66,-14,36,0.92,19,35,8,29,2,2,2,4,264,11.0,21:22,26.7
45,Kristian Huselius,2007-08,CGY,L,L,81,25,41,66,+10,40,0.81,19,41,6,25,0,0,0,5,202,12.4,17:42,25.0
46,Brad Boyes,2007-08,STL,R,R,82,43,22,65,+1,20,0.79,32,46,11,19,0,0,1,9,207,20.8,17:57,44.5
47,Zach Parise,2007-08,NJD,L,L,81,32,33,65,+13,25,0.80,21,41,10,23,1,1,2,8,266,12.0,18:04,48.1
48,Daymond Langkow,2007-08,CGY,L,C,80,30,35,65,+16,19,0.81,15,40,14,23,1,2,0,4,201,14.9,18:50,43.7
49,Cory Stillman,2007-08,"CAR,OTT",L,L,79,24,41,65,-15,24,0.82,13,36,11,29,0,0,1,6,166,14.5,18:59,41.2
50,Paul Kariya,2007-08,STL,L,L,82,16,49,65,-10,50,0.79,11,44,5,21,0,0,0,1,223,7.2,18:44,0.0
51,Sergei Gonchar,2007-08,PIT,L,D,78,12,53,65,+13,66,0.83,4,19,8,46,0,0,1,2,173,6.9,25:42,--
52,Thomas Vanek,2007-08,BUF,R,L,82,36,28,64,-5,64,0.78,17,40,19,24,0,0,2,9,240,15.0,16:51,46.2
53,Petr Sykora,2007-08,PIT,L,R,81,28,35,63,+1,41,0.78,13,36,15,27,0,0,0,4,201,13.9,16:51,60.0
54,Pierre-Marc Bouchard,2007-08,MIN,L,C,81,13,50,63,+11,34,0.78,7,38,6,25,0,0,0,4,129,10.1,16:51,40.0
55,Patrick Sharp,2007-08,CHI,R,L,80,36,26,62,+23,55,0.78,20,39,9,14,7,9,1,7,209,17.2,18:47,51.4
56,Nathan Horton,2007-08,FLA,R,R,82,27,35,62,+15,85,0.76,18,43,9,19,0,0,2,3,212,12.7,18:44,39.7
57,Brad Richards,2007-08,"TBL,DAL",L,C,74,20,42,62,-27,15,0.84,9,31,9,28,2,3,0,4,249,8.0,23:03,49.1
58,Mark Streit,2007-08,MTL,L,D,81,13,49,62,-6,28,0.77,6,28,7,34,0,0,0,3,165,7.9,17:31,0.0
59,Brian Campbell,2007-08,"BUF,SJS",L,D,83,8,54,62,+8,20,0.75,3,29,5,33,0,0,0,0,142,5.6,25:06,--
60,Nikolay Zherdev,2007-08,CBJ,R,R,82,26,35,61,-9,34,0.74,19,38,7,22,0,1,0,3,254,10.2,19:22,41.4
61,Ray Whitney,2007-08,CAR,R,L,66,25,36,61,-6,30,0.92,19,31,6,30,0,0,0,4,204,12.3,18:56,60.0
62,Dustin Brown,2007-08,LAK,R,R,78,33,27,60,-13,55,0.77,19,34,12,22,2,4,1,4,219,15.1,20:18,50.0
63,Dion Phaneuf,2007-08,CGY,L,D,82,17,43,60,+12,182,0.73,6,26,10,33,1,1,0,4,263,6.5,26:12,--
64,Brian Rolston,2007-08,MIN,L,R,81,31,28,59,-1,53,0.73,19,30,11,28,1,1,0,8,289,10.7,20:04,40.6
65,Andrew Brunette,2007-08,COL,L,L,82,19,40,59,+5,14,0.72,12,43,7,16,0,0,0,2,125,15.2,15:33,37.5
66,Keith Tkachuk,2007-08,STL,L,L,79,27,31,58,-2,69,0.73,14,38,12,19,1,1,0,1,177,15.3,16:51,49.4
67,Alexander Radulov,2007-08,NSH,L,R,81,26,32,58,+7,44,0.72,22,52,4,6,0,0,1,2,183,14.2,16:24,0.0
68,Chris Drury,2007-08,NYR,R,C,82,25,33,58,-3,45,0.71,13,27,12,29,0,2,1,7,220,11.4,19:48,54.9
69,Alex Tanguay,2007-08,CGY,L,L,78,18,40,58,+11,48,0.74,13,40,3,15,2,3,0,3,121,14.9,18:46,35.0
70,Andrei Markov,2007-08,MTL,L,D,82,16,42,58,+1,63,0.71,5,23,10,32,1,3,0,2,145,11.0,24:58,--
71,Martin Erat,2007-08,NSH,L,R,76,23,34,57,-3,40,0.75,19,42,4,15,0,0,1,6,163,14.1,18:39,36.6
72,Mike Modano,2007-08,DAL,L,C,82,21,36,57,-11,48,0.70,15,32,5,23,1,2,1,4,200,10.5,19:14,49.2
73,Marco Sturm,2007-08,BOS,L,L,80,27,29,56,+11,40,0.70,16,32,10,23,1,1,1,5,229,11.8,18:00,29.4
74,Radim Vrbata,2007-08,PHX,R,R,76,27,29,56,+6,14,0.74,17,35,7,16,3,5,1,5,246,11.0,18:12,36.8
75,Nik Antropov,2007-08,TOR,L,C,72,26,30,56,+10,92,0.78,14,39,12,16,0,1,1,5,165,15.8,20:07,42.1
76,Mike Green,2007-08,WSH,R,D,82,18,38,56,+6,62,0.68,10,33,8,23,0,0,3,4,234,7.7,23:27,0.0
77,Saku Koivu,2007-08,MTL,L,C,77,16,40,56,-4,93,0.73,8,27,8,27,0,2,1,3,150,10.7,18:07,52.3
78,Mike Knuble,2007-08,PHI,R,R,82,29,26,55,-3,72,0.67,13,24,15,30,1,1,0,3,177,16.4,18:55,40.0
79,Markus Naslund,2007-08,VAN,L,L,82,25,30,55,-7,46,0.67,16,33,9,22,0,0,0,2,237,10.6,17:23,0.0
80,Milan Michalek,2007-08,SJS,L,L,79,24,31,55,+19,47,0.70,18,38,5,16,1,1,0,8,233,10.3,18:05,60.0
81,Patrik Elias,2007-08,NJD,L,C,74,20,35,55,+10,38,0.74,13,34,7,19,0,2,3,8,263,7.6,18:28,45.6
82,Brian Rafalski,2007-08,DET,R,D,73,13,42,55,+27,34,0.75,3,24,10,31,0,0,0,1,175,7.4,24:04,--
83,Milan Hejduk,2007-08,COL,R,R,77,29,25,54,+8,36,0.70,20,38,8,15,1,1,0,4,205,14.2,19:21,39.7
84,Corey Perry,2007-08,ANA,R,R,70,29,25,54,+12,108,0.77,18,37,11,17,0,0,0,4,200,14.5,17:57,18.8
85,Jonathan Toews,2007-08,CHI,L,C,64,24,30,54,+11,44,0.84,17,30,7,22,0,2,1,4,144,16.7,18:40,53.2
86,Peter Mueller,2007-08,PHX,R,C,81,22,32,54,-13,32,0.67,15,32,7,22,0,0,0,3,201,11.0,17:16,41.8
87,Robert Lang,2007-08,CHI,R,C,76,21,33,54,+9,50,0.71,14,37,7,17,0,0,0,3,172,12.2,18:25,53.1
88,Viktor Kozlov,2007-08,WSH,R,C,81,16,38,54,+28,18,0.67,14,43,2,11,0,0,0,2,219,7.3,17:35,45.9
89,Pavol Demitra,2007-08,MIN,L,R,68,15,39,54,+9,24,0.79,13,40,2,13,0,1,0,1,126,11.9,19:42,45.3
90,Jeff Carter,2007-08,PHI,R,C,82,29,24,53,+6,55,0.65,20,32,7,18,2,3,0,5,260,11.2,18:51,47.7
91,Andrei Kostitsyn,2007-08,MTL,L,L,78,26,27,53,+15,29,0.68,14,37,12,16,0,0,0,5,156,16.7,15:41,66.7
92,Antoine Vermette,2007-08,OTT,L,C,81,24,29,53,+3,51,0.65,17,37,4,10,3,6,0,3,175,13.7,17:35,56.7
93,Brian Gionta,2007-08,NJD,R,R,82,22,31,53,+1,46,0.65,13,31,8,21,1,1,1,4,257,8.6,18:16,54.6
94,Patrick O'Sullivan,2007-08,LAK,L,C,82,22,31,53,-8,36,0.65,16,38,3,10,3,5,0,2,220,10.0,18:42,44.0
95,Tomas Kaberle,2007-08,TOR,L,D,82,8,45,53,-8,22,0.65,2,23,6,30,0,0,1,1,155,5.2,24:52,50.0
96,Chris Higgins,2007-08,MTL,L,L,82,27,25,52,0,22,0.63,15,26,12,25,0,1,1,5,241,11.2,17:57,35.5
97,Andy McDonald,2007-08,"ANA,STL",L,C,82,18,34,52,-21,62,0.63,15,35,3,17,0,0,0,1,182,9.9,17:52,55.6
98,Jason Blake,2007-08,TOR,L,L,82,15,37,52,-4,28,0.63,13,40,2,12,0,0,0,0,332,4.5,17:49,50.0
99,Ryan Malone,2007-08,PIT,L,L,77,27,24,51,+14,103,0.66,14,32,11,16,2,3,0,6,159,17.0,19:05,31.6
100,Erik Cole,2007-08,CAR,L,L,73,22,29,51,+5,76,0.70,12,34,10,17,0,0,0,4,216,10.2,19:22,23.7
101,Rod Brind'Amour,2007-08,CAR,L,C,59,19,32,51,0,38,0.86,13,33,6,18,0,0,1,4,151,12.6,22:27,58.3
102,Zdeno Chara,2007-08,BOS,L,D,77,17,34,51,+14,114,0.66,7,24,9,25,1,2,0,0,207,8.2,26:25,--
103,Ed Jovanovski,2007-08,PHX,L,D,80,12,39,51,-13,73,0.64,4,23,8,27,0,1,0,2,240,5.0,22:33,--
104,Shawn Horcoff,2007-08,EDM,L,C,53,21,29,50,+1,30,0.94,15,34,6,16,0,0,0,2,115,18.3,22:13,50.6
105,Chris Kunitz,2007-08,ANA,L,L,82,21,29,50,+8,80,0.61,13,35,7,13,1,2,0,6,196,10.7,16:54,32.7
106,R.J. Umberger,2007-08,PHI,L,C,74,13,37,50,0,19,0.68,9,33,4,12,0,5,0,3,173,7.5,17:52,38.5
107,Jochen Hecht,2007-08,BUF,L,C,75,22,27,49,+1,38,0.65,18,41,3,7,1,1,0,2,229,9.6,19:19,42.0
108,Mike Comrie,2007-08,NYI,L,C,76,21,28,49,-21,87,0.64,17,28,4,21,0,0,1,3,194,10.8,19:11,46.0
109,Matt Cullen,2007-08,CAR,L,C,59,13,36,49,+2,32,0.83,5,25,8,23,0,1,0,1,137,9.5,16:52,56.1
110,Sam Gagner,2007-08,EDM,R,C,79,13,36,49,-21,23,0.62,9,33,4,16,0,0,0,1,135,9.6,15:41,41.8
111,Patrick Marleau,2007-08,SJS,L,C,78,19,29,48,-19,33,0.62,12,22,7,26,0,0,1,2,185,10.3,18:14,52.4
112,Wojtek Wolski,2007-08,COL,L,L,77,18,30,48,+10,14,0.62,14,43,4,5,0,0,1,6,158,11.4,15:56,50.0
113,Mark Recchi,2007-08,"PIT,ATL",L,R,72,14,34,48,-18,32,0.67,7,25,7,23,0,0,0,0,121,11.6,17:52,46.6
114,Joe Corvo,2007-08,"OTT,CAR",R,D,74,13,35,48,+17,26,0.65,7,20,6,28,0,0,0,3,167,7.8,18:39,--
115,Mike Fisher,2007-08,OTT,R,C,79,23,24,47,-10,82,0.59,15,35,6,7,2,5,1,4,215,10.7,19:46,50.2
116,Dustin Penner,2007-08,EDM,L,L,82,23,24,47,-12,45,0.57,10,25,13,22,0,0,1,4,201,11.4,17:12,55.0
117,Michael Cammalleri,2007-08,LAK,L,L,63,19,28,47,-16,30,0.75,9,28,10,19,0,0,0,1,210,9.1,18:35,54.2
118,Brendan Shanahan,2007-08,NYR,R,L,73,23,23,46,-2,35,0.63,12,26,11,19,0,1,2,3,265,8.7,18:31,75.0
119,Joffrey Lupul,2007-08,PHI,R,L,56,20,26,46,+2,35,0.82,13,25,7,21,0,0,0,3,176,11.4,18:13,75.0
120,Steve Reinprecht,2007-08,PHX,L,C,81,16,30,46,-3,26,0.57,10,33,5,12,1,1,0,0,105,15.2,15:42,50.6
121,Andrew Cogliano,2007-08,EDM,L,C,82,18,27,45,+1,20,0.55,15,35,1,7,2,3,3,5,98,18.4,13:40,39.5
122,Eric Perrin,2007-08,ATL,L,C,81,12,33,45,-5,26,0.56,8,29,2,6,2,10,0,0,121,9.9,17:50,53.0
123,Bill Guerin,2007-08,NYI,R,R,81,23,21,44,-15,65,0.54,16,30,7,14,0,0,1,5,227,10.1,17:23,66.7
124,David Legwand,2007-08,NSH,L,C,65,15,29,44,-4,38,0.68,11,30,4,13,0,1,0,1,144,10.4,18:01,43.6
125,Kimmo Timonen,2007-08,PHI,L,D,80,8,36,44,0,50,0.55,4,13,3,29,1,2,0,1,125,6.4,23:35,--
126,Scott Hartnell,2007-08,PHI,L,L,80,24,19,43,+2,159,0.54,13,29,10,12,1,2,1,6,176,13.6,16:11,40.6
127,Ales Kotalik,2007-08,BUF,R,R,79,23,20,43,-5,58,0.54,11,19,12,24,0,0,0,1,207,11.1,15:21,44.6
128,John Madden,2007-08,NJD,L,C,80,20,23,43,+1,26,0.54,14,36,3,3,3,4,1,3,185,10.8,19:27,53.7
129,Brent Burns,2007-08,MIN,R,D,82,15,28,43,+12,80,0.52,7,23,8,19,0,1,1,4,158,9.5,23:06,100.0
130,Chris Pronger,2007-08,ANA,L,D,72,12,31,43,-1,128,0.60,4,12,8,30,0,1,1,4,182,6.6,25:46,57.1
131,Marek Zidlicky,2007-08,NSH,R,D,79,5,38,43,-5,63,0.54,1,18,4,25,0,0,0,0,122,4.1,20:50,--
132,Alexander Semin,2007-08,WSH,R,R,63,26,16,42,-18,54,0.67,16,22,10,20,0,0,0,2,185,14.1,16:55,36.4
133,Daniel Cleary,2007-08,DET,L,R,63,20,22,42,+21,33,0.67,15,29,5,12,0,1,0,3,177,11.3,17:23,50.9
134,Jeff Halpern,2007-08,"DAL,TBL",R,C,83,20,22,42,0,54,0.51,15,32,4,8,1,2,0,2,132,15.2,16:47,52.0
135,Jussi Jokinen,2007-08,"DAL,TBL",L,L,72,16,26,42,-14,18,0.58,10,28,6,14,0,0,0,2,131,12.2,14:27,52.2
136,Alexander Steen,2007-08,TOR,L,L,76,15,27,42,0,32,0.55,12,32,2,9,1,1,0,2,169,8.9,18:05,33.0
137,Stephen Weiss,2007-08,FLA,L,C,74,13,29,42,+14,40,0.57,9,29,4,13,0,0,0,4,132,9.9,17:35,51.2
138,Jiri Hudler,2007-08,DET,L,R,81,13,29,42,+11,26,0.52,10,27,3,15,0,0,0,2,131,9.9,13:10,38.5
139,Mikko Koivu,2007-08,MIN,L,C,57,11,31,42,+13,42,0.74,9,29,2,12,0,1,0,2,144,7.6,20:53,52.5
140,Niklas Hagman,2007-08,DAL,L,L,82,27,14,41,+4,51,0.50,19,29,4,7,4,5,0,8,178,15.2,15:36,10.5
141,Vyacheslav Kozlov,2007-08,ATL,L,L,82,17,24,41,-10,26,0.50,12,27,5,14,0,0,0,4,161,10.6,15:56,45.6
142,Miroslav Satan,2007-08,NYI,L,R,80,16,25,41,-11,39,0.51,11,28,5,13,0,0,0,4,171,9.4,18:19,50.0
143,Martin Straka,2007-08,NYR,L,C,65,14,27,41,+5,22,0.63,10,31,3,9,1,1,0,2,116,12.1,18:37,36.8
144,Jamie Langenbrunner,2007-08,NJD,R,R,64,13,28,41,-1,30,0.64,7,23,5,16,1,2,0,2,152,8.6,18:18,55.6
145,Trent Hunter,2007-08,NYI,R,R,82,12,29,41,-17,43,0.50,10,30,2,9,0,2,1,1,222,5.4,18:13,20.7
146,Sergei Fedorov,2007-08,"CBJ,WSH",L,C,68,11,30,41,-5,38,0.60,5,22,6,17,0,2,0,2,128,8.6,17:40,55.6
147,Robert Nilsson,2007-08,EDM,L,C,71,10,31,41,+8,22,0.58,7,33,3,8,0,0,0,0,102,9.8,13:56,46.7
148,Lubomir Visnovsky,2007-08,LAK,L,D,82,8,33,41,-18,34,0.50,5,18,3,22,0,1,0,1,153,5.2,23:00,12.5
149,David Booth,2007-08,FLA,L,L,73,22,18,40,+13,26,0.55,21,38,1,2,0,0,0,6,228,9.7,16:10,34.2
150,Tomas Holmstrom,2007-08,DET,L,L,59,20,20,40,+9,58,0.68,9,22,11,18,0,0,0,5,137,14.6,17:33,0.0
151,Joe Pavelski,2007-08,SJS,R,C,82,19,21,40,+1,28,0.49,10,21,8,18,1,1,0,4,207,9.2,14:07,53.5
152,Todd Bertuzzi,2007-08,ANA,L,R,68,14,26,40,+8,97,0.59,10,31,4,9,0,0,0,2,121,11.6,16:27,45.5
153,Brandon Dubinsky,2007-08,NYR,L,C,82,14,26,40,+8,79,0.49,13,33,1,7,0,0,0,0,157,8.9,14:30,51.5
154,Joe Sakic,2007-08,COL,L,C,44,13,27,40,-4,20,0.91,8,21,5,19,0,0,0,1,124,10.5,19:59,50.5
155,Ryan Whitney,2007-08,PIT,L,D,76,12,28,40,-2,45,0.53,4,17,7,22,1,1,0,1,119,10.1,22:27,--
156,Pavel Kubina,2007-08,TOR,R,D,72,11,29,40,+5,116,0.56,5,21,6,18,0,1,2,4,136,8.1,23:55,0.0
157,Mikael Samuelsson,2007-08,DET,R,R,73,11,29,40,+21,26,0.55,8,29,3,11,0,0,0,1,249,4.4,16:16,42.9
158,Tim Connolly,2007-08,BUF,R,C,48,7,33,40,+4,8,0.83,3,23,3,15,1,2,0,3,111,6.3,18:41,48.0
159,Chuck Kobasew,2007-08,BOS,R,R,73,22,17,39,+6,29,0.53,13,25,6,11,3,3,0,3,147,15.0,17:41,40.0
160,Mathieu Schneider,2007-08,ANA,L,D,65,12,27,39,+22,50,0.60,7,22,5,17,0,0,1,2,139,8.6,22:18,--
161,Johan Franzen,2007-08,DET,L,R,72,27,11,38,+12,51,0.53,13,21,14,16,0,1,1,8,199,13.6,17:44,48.5
162,Drew Stafford,2007-08,BUF,R,R,64,16,22,38,+3,51,0.59,15,35,1,3,0,0,0,5,103,15.5,13:32,38.1
163,Dainius Zubrus,2007-08,NJD,L,C,82,13,25,38,+2,38,0.46,9,30,4,8,0,0,0,2,128,10.2,15:42,55.6
164,Michal Rozsival,2007-08,NYR,R,D,80,13,25,38,0,80,0.48,5,18,6,18,2,2,0,0,127,10.2,24:33,--
165,Lee Stempniak,2007-08,STL,R,R,80,13,25,38,0,40,0.48,10,28,3,10,0,0,0,2,162,8.0,15:53,36.4
166,Wade Redden,2007-08,OTT,L,D,80,6,32,38,+11,60,0.48,2,21,4,16,0,1,0,1,136,4.4,22:13,--
167,Toby Enstrom,2007-08,ATL,L,D,82,5,33,38,-5,42,0.46,1,12,4,26,0,0,0,0,105,4.8,24:28,--
168,Marek Svatos,2007-08,COL,R,R,62,26,11,37,+13,32,0.60,23,31,3,6,0,0,1,6,140,18.6,13:39,33.3
169,Jonathan Cheechoo,2007-08,SJS,R,R,69,23,14,37,+11,46,0.54,13,22,10,15,0,0,0,4,220,10.5,16:36,20.0
170,Brooks Laich,2007-08,WSH,L,C,82,21,16,37,-3,35,0.45,11,25,8,10,2,2,0,4,122,17.2,14:03,47.2
171,Ryan Kesler,2007-08,VAN,R,C,80,21,16,37,+1,79,0.46,15,27,4,8,2,2,1,2,177,11.9,19:03,53.0
172,Phil Kessel,2007-08,BOS,R,R,82,19,18,37,-6,28,0.45,14,30,5,7,0,0,0,3,213,8.9,15:14,42.3
173,Taylor Pyatt,2007-08,VAN,L,L,79,16,21,37,+9,60,0.47,9,28,7,9,0,0,0,2,167,9.6,15:47,33.3
174,Jere Lehtinen,2007-08,DAL,R,R,48,15,22,37,+9,14,0.77,6,16,9,19,0,2,0,1,118,12.7,18:55,9.1
175,Jay Bouwmeester,2007-08,FLA,L,D,82,15,22,37,-5,72,0.45,11,23,4,14,0,0,0,0,182,8.2,27:15,--
176,Ryan Smyth,2007-08,COL,L,L,55,14,23,37,-4,50,0.67,12,29,2,8,0,0,1,3,168,8.3,19:37,39.4
177,Brett McLean,2007-08,FLA,L,C,67,14,23,37,-5,34,0.55,10,23,3,13,1,1,0,1,140,10.0,16:14,47.4
178,Todd White,2007-08,ATL,L,C,74,14,23,37,-12,36,0.50,7,25,6,11,1,1,2,4,111,12.6,18:26,46.6
179,Eric Belanger,2007-08,MIN,L,C,75,13,24,37,-6,30,0.49,5,22,7,14,1,1,0,3,115,11.3,17:13,49.1
180,Michael Nylander,2007-08,WSH,L,C,40,11,26,37,-19,24,0.93,6,19,5,18,0,0,0,1,77,14.3,19:09,49.2
181,Valtteri Filppula,2007-08,DET,L,C,78,19,17,36,+16,28,0.46,16,28,3,8,0,0,0,3,122,15.6,16:58,50.6
182,Dustin Byfuglien,2007-08,CHI,R,D,67,19,17,36,-7,59,0.54,12,19,7,17,0,0,0,4,163,11.7,17:02,0.0
183,Michel Ouellet,2007-08,TBL,R,R,64,17,19,36,+11,12,0.56,12,25,5,11,0,0,0,0,132,12.9,13:38,45.2
184,Sergei Samsonov,2007-08,"CHI,CAR",R,L,61,14,22,36,-1,16,0.59,11,26,3,10,0,0,1,2,109,12.8,15:54,0.0
185,Jarret Stoll,2007-08,EDM,R,C,81,14,22,36,-23,74,0.44,3,11,8,21,3,4,0,1,187,7.5,17:56,55.1
186,Matthew Lombardi,2007-08,CGY,L,C,82,14,22,36,-6,67,0.44,10,28,2,5,2,3,1,4,181,7.7,17:19,47.6
187,Jason Williams,2007-08,CHI,R,C,43,13,23,36,-2,22,0.84,7,17,6,19,0,0,1,4,101,12.9,16:35,60.0
188,Dennis Wideman,2007-08,BOS,R,D,81,13,23,36,+11,70,0.44,4,16,9,20,0,0,0,1,171,7.6,24:45,--
189,Paul Gaustad,2007-08,BUF,L,C,82,10,26,36,-4,85,0.44,5,27,5,8,0,1,1,2,136,7.4,17:10,54.9
190,Braydon Coburn,2007-08,PHI,L,D,78,9,27,36,+17,74,0.46,4,20,5,15,0,1,0,2,113,8.0,21:14,--
191,Andrej Meszaros,2007-08,OTT,L,D,82,9,27,36,+5,50,0.44,2,19,6,16,1,1,0,1,160,5.6,21:02,0.0
192,Daniel Paille,2007-08,BUF,L,L,77,19,16,35,+9,14,0.45,16,32,0,0,3,3,0,2,110,17.3,13:16,36.6
193,Alexei Ponikarovsky,2007-08,TOR,L,L,66,18,17,35,+3,36,0.53,17,28,1,7,0,0,0,1,150,12.0,15:58,25.0
194,Josef Vasicek,2007-08,NYI,L,C,81,16,19,35,+1,53,0.43,14,28,0,5,2,2,0,2,126,12.7,15:51,55.7
195,Colby Armstrong,2007-08,"PIT,ATL",R,R,72,13,22,35,+4,56,0.49,12,32,1,2,0,1,0,3,113,11.5,16:04,20.0
196,Jan Hlavac,2007-08,"TBL,NSH",L,L,80,12,23,35,-1,40,0.44,12,33,0,1,0,1,0,2,152,7.9,15:09,12.5
