#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
587,Tim Taylor,2006-07,TBL,L,C,71,1,5,6,-5,16,0.08,1,6,0,0,0,0,0,1,59,1.7,7:55,56.3
588,Andrei Zyuzin,2006-07,CGY,L,D,49,1,5,6,-2,30,0.12,1,6,0,0,0,0,0,0,36,2.8,13:49,--
589,Tommi Santala,2006-07,VAN,R,C,30,1,5,6,0,24,0.20,1,6,0,0,0,0,0,0,20,5.0,7:22,56.8
590,Tom Gilbert,2006-07,EDM,R,D,12,1,5,6,-1,0,0.50,1,5,0,1,0,0,0,0,13,7.7,20:05,--
591,Jarkko Immonen,2006-07,NYR,R,C,14,1,5,6,-2,4,0.43,1,4,0,2,0,0,0,1,14,7.1,10:22,56.5
592,Andy Greene,2006-07,NJD,L,D,23,1,5,6,-1,6,0.26,0,4,1,2,0,0,0,0,23,4.4,14:15,--
593,Brooks Orpik,2006-07,PIT,L,D,70,0,6,6,+4,82,0.09,0,4,0,2,0,0,0,0,59,0.0,16:37,--
594,Kurt Sauer,2006-07,COL,L,D,48,0,6,6,-3,24,0.13,0,5,0,0,0,1,0,0,29,0.0,18:20,--
595,Bruno Gervais,2006-07,NYI,R,D,51,0,6,6,-10,28,0.12,0,3,0,3,0,0,0,0,47,0.0,15:23,--
596,Dan Girardi,2006-07,NYR,R,D,34,0,6,6,+7,8,0.18,0,5,0,0,0,1,0,0,33,0.0,15:50,--
597,Petr Kalus,2006-07,BOS,L,R,9,4,1,5,0,6,0.56,3,4,1,1,0,0,0,0,8,50.0,11:16,--
598,Craig MacDonald,2006-07,CHI,L,C,25,3,2,5,-2,14,0.20,2,4,0,0,1,1,0,0,30,10.0,11:12,47.8
599,Krys Barch,2006-07,DAL,L,R,26,3,2,5,+2,107,0.19,3,5,0,0,0,0,0,2,12,25.0,5:38,0.0
600,Michael Ryan,2006-07,BUF,L,C,19,3,2,5,-8,2,0.26,2,4,0,0,1,1,0,0,34,8.8,13:40,0.0
601,Chris Thorburn,2006-07,PIT,R,R,39,3,2,5,+1,69,0.13,3,5,0,0,0,0,0,1,40,7.5,7:54,25.0
602,Jordan Leopold,2006-07,COL,L,D,15,2,3,5,-4,14,0.33,0,3,1,1,1,1,0,0,19,10.5,19:47,--
603,Karl Stewart,2006-07,"PIT,CHI,TBL",L,L,47,2,3,5,-5,47,0.11,1,4,0,0,1,1,0,0,21,9.5,8:40,66.7
604,Ole-Kristian Tollefsen,2006-07,CBJ,L,D,70,2,3,5,+2,123,0.07,1,4,1,1,0,0,0,0,39,5.1,14:14,--
605,Alain Nasreddine,2006-07,PIT,L,D,44,1,4,5,+12,18,0.11,1,5,0,0,0,0,0,0,29,3.5,15:47,--
606,Brad Isbister,2006-07,NYR,R,L,19,1,4,5,+5,14,0.26,0,4,1,1,0,0,0,0,36,2.8,13:36,33.3
607,Ramzi Abid,2006-07,NSH,L,L,13,1,4,5,-3,13,0.38,1,5,0,0,0,0,0,0,12,8.3,10:51,0.0
608,Jeff Finger,2006-07,COL,R,D,22,1,4,5,+10,11,0.23,1,5,0,0,0,0,0,0,16,6.3,13:48,--
609,Matt Walker,2006-07,STL,R,D,48,0,5,5,+7,72,0.10,0,5,0,0,0,0,0,0,34,0.0,15:15,--
610,Alexei Semenov,2006-07,FLA,L,D,23,0,5,5,+9,28,0.22,0,4,0,1,0,0,0,0,23,0.0,12:22,0.0
611,Andreas Lilja,2006-07,DET,L,D,57,0,5,5,+6,54,0.09,0,5,0,0,0,0,0,0,37,0.0,15:25,0.0
612,Antti Laaksonen,2006-07,COL,L,L,41,3,1,4,-3,16,0.10,2,3,0,0,1,1,0,0,43,7.0,10:41,7.7
613,Peter Sejna,2006-07,STL,L,L,22,3,1,4,+2,4,0.18,3,4,0,0,0,0,0,0,34,8.8,10:00,75.0
614,David Clarkson,2006-07,NJD,R,R,7,3,1,4,-1,6,0.57,1,2,2,2,0,0,0,1,18,16.7,17:02,0.0
615,Darius Kasparaitis,2006-07,NYR,L,D,24,2,2,4,-1,30,0.17,2,4,0,0,0,0,0,0,9,22.2,14:52,--
616,Marc Chouinard,2006-07,VAN,R,C,42,2,2,4,-2,10,0.10,1,3,1,1,0,0,0,0,15,13.3,9:26,48.7
617,Alexandre Giroux,2006-07,WSH,L,L,9,2,2,4,-4,2,0.44,2,3,0,1,0,0,0,0,11,18.2,10:11,50.0
618,Kris Newbury,2006-07,TOR,L,C,15,2,2,4,+4,26,0.27,2,4,0,0,0,0,0,0,30,6.7,7:42,45.0
619,Konstantin Pushkarev,2006-07,LAK,R,R,16,2,2,4,-2,8,0.25,2,4,0,0,0,0,0,0,10,20.0,9:10,0.0
620,Dustin Boyd,2006-07,CGY,L,C,13,2,2,4,+5,4,0.31,2,4,0,0,0,0,0,1,8,25.0,10:09,50.0
621,Jamie Rivers,2006-07,STL,L,D,31,1,3,4,-7,36,0.13,0,2,1,1,0,1,0,0,17,5.9,14:11,--
622,Darcy Hordichuk,2006-07,NSH,L,L,53,1,3,4,-2,90,0.08,1,4,0,0,0,0,0,0,22,4.6,4:48,--
623,Josh Gorges,2006-07,"SJS,MTL",L,D,54,1,3,4,-4,26,0.07,1,2,0,2,0,0,0,0,40,2.5,17:06,--
624,Martin St Pierre,2006-07,CHI,L,C,14,1,3,4,-3,8,0.29,0,3,1,1,0,0,0,0,13,7.7,12:29,48.1
625,Brad May,2006-07,"COL,ANA",L,L,24,0,4,4,-1,21,0.17,0,4,0,0,0,0,0,0,22,0.0,9:50,--
626,Oleg Tverdovsky,2006-07,LAK,L,D,26,0,4,4,-10,10,0.15,0,2,0,2,0,0,0,0,26,0.0,11:50,--
627,Denis Gauthier,2006-07,PHI,L,D,43,0,4,4,-11,45,0.09,0,2,0,0,0,2,0,0,23,0.0,16:39,--
628,Steve Ott,2006-07,DAL,L,C,19,0,4,4,-4,35,0.21,0,3,0,1,0,0,0,0,17,0.0,9:11,59.0
629,Jussi Timonen,2006-07,PHI,L,D,14,0,4,4,-10,6,0.29,0,4,0,0,0,0,0,0,8,0.0,14:11,--
630,Marc Methot,2006-07,CBJ,L,D,20,0,4,4,+5,12,0.20,0,4,0,0,0,0,0,0,11,0.0,14:38,--
631,Colton Orr,2006-07,NYR,R,R,53,2,1,3,-2,126,0.06,2,3,0,0,0,0,0,1,23,8.7,5:20,--
632,Noah Welch,2006-07,"PIT,FLA",L,D,24,2,1,3,+4,24,0.13,2,3,0,0,0,0,0,0,18,11.1,13:57,--
633,Garth Murray,2006-07,MTL,L,C,43,2,1,3,-10,32,0.07,2,3,0,0,0,0,0,0,28,7.1,8:23,42.1
634,Eric Fehr,2006-07,WSH,R,C,14,2,1,3,+3,8,0.21,2,3,0,0,0,0,0,1,25,8.0,10:43,16.7
635,Jon Klemm,2006-07,DAL,R,D,38,1,2,3,0,24,0.08,1,3,0,0,0,0,0,0,25,4.0,13:03,--
636,Andre Roy,2006-07,"PIT,TBL",L,R,56,1,2,3,-4,128,0.05,1,3,0,0,0,0,0,0,15,6.7,4:27,0.0
637,Yannick Tremblay,2006-07,VAN,R,D,12,1,2,3,-6,12,0.25,0,0,1,3,0,0,0,0,30,3.3,12:44,--
638,Eric Meloche,2006-07,PHI,R,R,13,1,2,3,-6,4,0.23,0,2,1,1,0,0,0,0,12,8.3,8:21,46.4
639,Yanick Lehoux,2006-07,PHX,R,C,7,1,2,3,-1,4,0.43,0,1,1,2,0,0,0,0,10,10.0,12:32,60.0
640,Janis Sprukts,2006-07,FLA,L,C,13,1,2,3,+1,2,0.23,1,2,0,1,0,0,0,0,10,10.0,6:19,44.3
641,Joel Perrault,2006-07,"PHX,STL,PHX",R,C,26,1,2,3,-7,14,0.12,1,3,0,0,0,0,0,0,31,3.2,10:08,41.9
642,Ryan Hollweg,2006-07,NYR,L,L,78,1,2,3,-11,131,0.04,1,3,0,0,0,0,0,0,63,1.6,8:14,39.5
643,Mikko Lehtonen,2006-07,NSH,L,D,15,1,2,3,0,8,0.20,1,3,0,0,0,0,0,0,14,7.1,14:36,--
644,Mark Hartigan,2006-07,"CBJ,ANA",L,C,12,1,2,3,+1,6,0.25,0,0,1,3,0,0,0,0,15,6.7,10:46,41.5
645,John Zeiler,2006-07,LAK,R,R,23,1,2,3,-2,22,0.13,1,3,0,0,0,0,0,0,12,8.3,8:36,40.9
646,Dustin Byfuglien,2006-07,CHI,R,D,9,1,2,3,-2,10,0.33,1,1,0,2,0,0,0,0,18,5.6,17:18,--
647,Alexander Edler,2006-07,VAN,L,D,22,1,2,3,+3,6,0.14,1,3,0,0,0,0,0,0,10,10.0,11:27,--
648,Blair Jones,2006-07,TBL,R,C,20,1,2,3,0,2,0.15,1,3,0,0,0,0,0,0,6,16.7,5:46,41.5
649,Chris Conner,2006-07,DAL,L,R,11,1,2,3,-3,4,0.27,1,3,0,0,0,0,0,0,18,5.6,11:15,100.0
650,Luke Richardson,2006-07,TBL,L,D,27,0,3,3,+3,16,0.11,0,3,0,0,0,0,0,0,3,0.0,7:07,--
651,Sandis Ozolinsh,2006-07,NYR,L,D,21,0,3,3,-8,8,0.14,0,2,0,1,0,0,0,0,15,0.0,18:51,--
652,Janne Niinimaa,2006-07,MTL,L,D,41,0,3,3,-13,36,0.07,0,3,0,0,0,0,0,0,29,0.0,14:51,--
653,Nolan Baumgartner,2006-07,"PHI,DAL",R,D,13,0,3,3,0,21,0.23,0,2,0,1,0,0,0,0,8,0.0,13:30,--
654,Wade Belak,2006-07,TOR,R,R,65,0,3,3,-8,110,0.05,0,3,0,0,0,0,0,0,16,0.0,5:02,--
655,Bryan Berard,2006-07,CBJ,L,D,11,0,3,3,-4,8,0.27,0,2,0,1,0,0,0,0,22,0.0,18:58,--
656,Bobby Allen,2006-07,BOS,L,D,31,0,3,3,-1,10,0.10,0,2,0,0,0,1,0,0,14,0.0,13:02,--
657,Kent Huskins,2006-07,ANA,L,D,33,0,3,3,-3,14,0.09,0,2,0,1,0,0,0,0,16,0.0,14:04,--
658,Mark Eaton,2006-07,PIT,L,D,35,0,3,3,-6,16,0.09,0,2,0,0,0,1,0,0,22,0.0,19:12,--
659,Branislav Mezei,2006-07,FLA,L,D,45,0,3,3,+5,55,0.07,0,3,0,0,0,0,0,0,24,0.0,15:58,100.0
660,Douglas Murray,2006-07,SJS,L,D,35,0,3,3,0,31,0.09,0,2,0,1,0,0,0,0,18,0.0,10:46,--
661,Jeff Schultz,2006-07,WSH,L,D,38,0,3,3,+5,16,0.08,0,3,0,0,0,0,0,0,22,0.0,18:13,--
662,Derrick Walser,2006-07,CBJ,L,D,9,2,0,2,-1,0,0.22,0,0,2,2,0,0,0,0,10,20.0,12:14,--
663,Noah Clarke,2006-07,LAK,L,L,13,2,0,2,-6,4,0.15,1,1,0,0,1,1,0,0,11,18.2,8:36,39.5
664,Mathieu Roy,2006-07,EDM,R,D,16,2,0,2,-7,30,0.13,2,2,0,0,0,0,0,0,18,11.1,14:06,--
665,Drew Larman,2006-07,FLA,R,C,16,2,0,2,-3,2,0.13,2,2,0,0,0,0,0,0,15,13.3,7:23,46.4
666,Bryan Bickell,2006-07,CHI,L,L,3,2,0,2,+1,0,0.67,2,2,0,0,0,0,0,0,10,20.0,11:49,--
667,Kris Letang,2006-07,PIT,R,D,7,2,0,2,-3,4,0.29,0,0,2,2,0,0,0,0,8,25.0,11:33,--
668,Travis Green,2006-07,"ANA,TOR",R,C,31,1,1,2,+4,27,0.06,1,2,0,0,0,0,0,0,22,4.6,8:54,52.8
669,Donald MacLean,2006-07,PHX,L,C,9,1,1,2,-4,0,0.22,1,1,0,1,0,0,0,0,12,8.3,12:38,50.0
670,Jody Shelley,2006-07,CBJ,L,L,72,1,1,2,-6,125,0.03,1,2,0,0,0,0,0,0,32,3.1,4:52,0.0
671,Scott Parker,2006-07,"SJS,COL",R,R,21,1,1,2,0,28,0.10,1,2,0,0,0,0,0,0,5,20.0,5:19,0.0
672,Ville Nieminen,2006-07,"SJS,STL",L,L,44,1,1,2,-8,43,0.05,1,2,0,0,0,0,0,0,43,2.3,8:47,--
673,Rico Fata,2006-07,WSH,L,L,10,1,1,2,+3,2,0.20,1,2,0,0,0,0,0,0,15,6.7,10:26,57.1
674,Andrew Peters,2006-07,BUF,L,L,58,1,1,2,-1,125,0.03,1,2,0,0,0,0,0,0,19,5.3,3:46,--
675,Mattias Weinhandl,2006-07,MIN,R,R,12,1,1,2,-2,10,0.17,1,2,0,0,0,0,0,0,3,33.3,6:28,0.0
676,Ryan Bayda,2006-07,CAR,L,L,9,1,1,2,-1,2,0.22,1,2,0,0,0,0,0,0,10,10.0,8:41,--
677,Josh Gratton,2006-07,PHX,L,L,52,1,1,2,-9,188,0.04,1,2,0,0,0,0,0,0,29,3.5,5:54,0.0
678,Frans Nielsen,2006-07,NYI,L,C,15,1,1,2,-2,0,0.13,1,2,0,0,0,0,0,1,16,6.3,5:13,45.3
679,Jaroslav Balastik,2006-07,CBJ,L,L,8,1,1,2,-3,4,0.25,0,1,1,1,0,0,0,0,6,16.7,8:10,--
680,DJ King,2006-07,STL,L,L,27,1,1,2,-3,52,0.07,1,2,0,0,0,0,0,0,12,8.3,5:31,50.0
681,Richie Regehr,2006-07,CGY,L,D,6,1,1,2,-1,0,0.33,0,0,1,2,0,0,0,0,4,25.0,8:44,--
682,Kamil Kreps,2006-07,FLA,R,C,14,1,1,2,-1,6,0.14,1,2,0,0,0,0,0,0,20,5.0,11:13,48.7
683,Enver Lisin,2006-07,PHX,L,R,17,1,1,2,-18,16,0.12,0,1,1,1,0,0,0,0,35,2.9,15:02,28.6
684,Kyle Cumiskey,2006-07,COL,L,D,9,1,1,2,0,2,0.22,1,2,0,0,0,0,0,0,8,12.5,13:28,--
685,Marty Murray,2006-07,LAK,L,C,19,0,2,2,-5,4,0.11,0,2,0,0,0,0,0,0,4,0.0,9:32,46.8
686,Boyd Kane,2006-07,PHI,L,L,15,0,2,2,-4,28,0.13,0,2,0,0,0,0,0,0,7,0.0,6:58,25.0
687,Josh Langfeld,2006-07,DET,R,R,33,0,2,2,+2,12,0.06,0,2,0,0,0,0,0,0,37,0.0,5:33,100.0
688,Rob Davison,2006-07,SJS,L,D,22,0,2,2,-2,27,0.09,0,2,0,0,0,0,0,0,14,0.0,9:19,--
689,Brian McGrattan,2006-07,OTT,R,R,45,0,2,2,-1,100,0.04,0,2,0,0,0,0,0,0,22,0.0,3:51,100.0
690,Lars Jonsson,2006-07,PHI,L,D,8,0,2,2,-4,6,0.25,0,0,0,2,0,0,0,0,4,0.0,12:25,--
691,Jonas Nordqvist,2006-07,CHI,L,C,3,0,2,2,+1,2,0.67,0,2,0,0,0,0,0,0,2,0.0,13:55,29.6
692,Ben Ondrus,2006-07,TOR,R,R,16,0,2,2,-5,20,0.13,0,2,0,0,0,0,0,0,7,0.0,4:54,44.4
693,Jeff Hoggan,2006-07,BOS,L,R,46,0,2,2,-8,33,0.04,0,2,0,0,0,0,0,0,53,0.0,7:04,33.3
694,Yan Stastny,2006-07,BOS,L,C,21,0,2,2,-3,19,0.10,0,2,0,0,0,0,0,0,7,0.0,7:28,45.1
695,Nate Guenin,2006-07,PHI,R,D,9,0,2,2,0,4,0.22,0,2,0,0,0,0,0,0,0,--,8:40,--
696,Danny Richmond,2006-07,CHI,L,D,22,0,2,2,-1,48,0.09,0,2,0,0,0,0,0,0,13,0.0,12:20,--
697,Andy Wozniewski,2006-07,TOR,L,D,15,0,2,2,-1,14,0.13,0,2,0,0,0,0,0,0,10,0.0,13:55,--
698,Michael Funk,2006-07,BUF,L,D,5,0,2,2,+2,0,0.40,0,2,0,0,0,0,0,0,1,0.0,3:26,--
699,Patrick Kaleta,2006-07,BUF,R,R,7,0,2,2,+3,21,0.29,0,2,0,0,0,0,0,0,6,0.0,6:49,--
700,Matt Lashoff,2006-07,BOS,L,D,12,0,2,2,-6,12,0.17,0,2,0,0,0,0,0,0,8,0.0,14:55,--
701,Keith Yandle,2006-07,PHX,L,D,7,0,2,2,0,8,0.29,0,0,0,2,0,0,0,0,10,0.0,20:10,--
702,Peter Harrold,2006-07,LAK,R,D,12,0,2,2,0,8,0.17,0,2,0,0,0,0,0,0,11,0.0,15:12,0.0
703,Ethan Moreau,2006-07,EDM,L,L,7,1,0,1,-4,12,0.14,1,1,0,0,0,0,0,0,18,5.6,15:08,50.0
704,Alyn McCauley,2006-07,LAK,L,C,10,1,0,1,0,2,0.10,1,1,0,0,0,0,0,0,4,25.0,9:43,43.8
705,Aaron Downey,2006-07,MTL,R,R,21,1,0,1,-6,48,0.05,1,1,0,0,0,0,0,1,10,10.0,4:59,--
706,Tim Connolly,2006-07,BUF,R,C,2,1,0,1,+1,2,0.50,1,1,0,0,0,0,0,0,2,50.0,13:07,53.9
707,Bjorn Melin,2006-07,ANA,R,R,3,1,0,1,-1,0,0.33,1,1,0,0,0,0,0,0,1,100.0,7:19,--
708,George Parros,2006-07,"COL,ANA",R,R,34,1,0,1,-3,102,0.03,1,1,0,0,0,0,0,0,19,5.3,5:03,--
709,Tomas Kopecky,2006-07,DET,L,R,26,1,0,1,-2,22,0.04,1,1,0,0,0,0,0,0,27,3.7,7:15,40.0
710,Wade Brookbank,2006-07,BOS,L,D,7,1,0,1,-1,15,0.14,1,1,0,0,0,0,0,0,1,100.0,4:25,0.0
711,Drew Fata,2006-07,NYI,L,D,3,1,0,1,-2,5,0.33,1,1,0,0,0,0,0,0,1,100.0,10:17,--
712,Tomas Mojzis,2006-07,STL,L,D,6,1,0,1,0,0,0.17,1,1,0,0,0,0,0,0,7,14.3,10:03,--
713,Cam Janssen,2006-07,NJD,R,R,48,1,0,1,-2,114,0.02,1,1,0,0,0,0,0,0,9,11.1,4:06,100.0
714,Joakim Lindstrom,2006-07,CBJ,L,C,9,1,0,1,-3,4,0.11,1,1,0,0,0,0,0,0,9,11.1,8:28,--
715,Tim Brent,2006-07,ANA,R,C,15,1,0,1,-5,6,0.07,1,1,0,0,0,0,0,0,14,7.1,6:55,48.8
716,Joe Motzko,2006-07,CBJ,R,R,7,1,0,1,0,0,0.14,1,1,0,0,0,0,0,0,10,10.0,6:27,0.0
717,Robert Nilsson,2006-07,EDM,L,C,4,1,0,1,-1,4,0.25,1,1,0,0,0,0,0,0,8,12.5,17:21,50.0
718,Kevin Klein,2006-07,NSH,R,D,3,1,0,1,+3,0,0.33,1,1,0,0,0,0,0,0,2,50.0,16:37,--
719,Josh Hennessy,2006-07,OTT,L,C,10,1,0,1,0,4,0.10,1,1,0,0,0,0,0,0,6,16.7,5:39,37.2
720,Zack Stortini,2006-07,EDM,R,R,29,1,0,1,-7,105,0.03,1,1,0,0,0,0,0,0,17,5.9,7:09,100.0
721,Kyle Quincey,2006-07,DET,L,D,6,1,0,1,0,0,0.17,1,1,0,0,0,0,0,0,7,14.3,11:26,--
722,Nigel Dawes,2006-07,NYR,L,L,8,1,0,1,-4,0,0.13,1,1,0,0,0,0,0,0,7,14.3,6:44,0.0
723,Kyle Brodziak,2006-07,EDM,R,C,6,1,0,1,0,2,0.17,1,1,0,0,0,0,0,0,11,9.1,17:08,52.1
724,Jeremy Williams,2006-07,TOR,R,R,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,3,33.3,7:18,0.0
725,Curtis Glencross,2006-07,"ANA,CBJ",L,L,9,1,0,1,-5,2,0.11,1,1,0,0,0,0,0,0,8,12.5,9:09,0.0
726,Junior Lessard,2006-07,DAL,R,R,1,1,0,1,+1,0,1.00,0,0,1,1,0,0,0,0,3,33.3,11:56,--
727,Mike Ricci,2006-07,PHX,L,C,7,0,1,1,-1,4,0.14,0,1,0,0,0,0,0,0,4,0.0,9:54,48.0
728,Mike Rathje,2006-07,PHI,L,D,18,0,1,1,-7,6,0.06,0,1,0,0,0,0,0,0,13,0.0,20:49,--
729,Nathan Dempsey,2006-07,BOS,R,D,17,0,1,1,-2,6,0.06,0,1,0,0,0,0,0,0,4,0.0,9:57,--
730,Brad Norton,2006-07,DET,L,D,6,0,1,1,+2,20,0.17,0,1,0,0,0,0,0,0,2,0.0,4:08,--
731,Jeremy Reich,2006-07,BOS,L,C,32,0,1,1,-10,63,0.03,0,1,0,0,0,0,0,0,27,0.0,8:14,25.0
732,Brad Moran,2006-07,VAN,L,C,3,0,1,1,0,2,0.33,0,0,0,1,0,0,0,0,3,0.0,12:38,58.3
733,Allan Rourke,2006-07,NYI,L,D,11,0,1,1,0,4,0.09,0,1,0,0,0,0,0,0,1,0.0,10:40,--
734,Jim Fahey,2006-07,NJD,R,D,13,0,1,1,0,2,0.08,0,1,0,0,0,0,0,0,7,0.0,10:47,--
735,Joel Ward,2006-07,MIN,R,R,11,0,1,1,0,0,0.09,0,1,0,0,0,0,0,0,12,0.0,7:42,0.0
736,Eric Godard,2006-07,CGY,R,R,19,0,1,1,0,50,0.05,0,1,0,0,0,0,0,0,3,0.0,3:47,--
737,David Hale,2006-07,"NJD,CGY",L,D,54,0,1,1,0,36,0.02,0,1,0,0,0,0,0,0,33,0.0,10:55,--
738,Micki Dupont,2006-07,PIT,R,D,3,0,1,1,-3,4,0.33,0,0,0,1,0,0,0,0,6,0.0,13:48,--
739,Mark Popovic,2006-07,ATL,L,D,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,1,0.0,10:15,--
740,Duncan Milroy,2006-07,MTL,R,R,5,0,1,1,-2,0,0.20,0,1,0,0,0,0,0,0,6,0.0,12:56,0.0
741,Cody McCormick,2006-07,COL,R,C,6,0,1,1,+1,6,0.17,0,1,0,0,0,0,0,0,6,0.0,6:44,33.3
742,Derek Boogaard,2006-07,MIN,L,L,48,0,1,1,0,120,0.02,0,1,0,0,0,0,0,0,11,0.0,4:38,--
743,PA Parenteau,2006-07,CHI,R,R,5,0,1,1,-1,2,0.20,0,0,0,1,0,0,0,0,7,0.0,11:05,50.0
744,Keith Aucoin,2006-07,CAR,L,C,8,0,1,1,+1,0,0.13,0,0,0,1,0,0,0,0,6,0.0,6:17,65.5
745,Carl Corazzini,2006-07,CHI,L,C,7,0,1,1,0,2,0.14,0,1,0,0,0,0,0,0,5,0.0,10:47,0.0
746,Sheldon Brookbank,2006-07,NSH,R,D,3,0,1,1,0,12,0.33,0,1,0,0,0,0,0,0,3,0.0,8:16,--
747,Alexei Kaigorodov,2006-07,OTT,L,C,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,3,0.0,4:53,20.8
748,Rob Globke,2006-07,FLA,R,R,19,0,1,1,-3,0,0.05,0,1,0,0,0,0,0,0,15,0.0,6:04,--
749,Mike Glumac,2006-07,STL,R,C,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,4,0.0,8:24,--
750,Alexander Brooks,2006-07,NJD,R,D,19,0,1,1,-1,4,0.05,0,1,0,0,0,0,0,0,4,0.0,8:39,--
751,Mark Stuart,2006-07,BOS,L,D,15,0,1,1,+7,14,0.07,0,1,0,0,0,0,0,0,4,0.0,10:23,--
752,Anthony Stewart,2006-07,FLA,R,R,10,0,1,1,+1,2,0.10,0,1,0,0,0,0,0,0,8,0.0,6:51,--
753,Shawn Belle,2006-07,MIN,L,D,9,0,1,1,+4,0,0.11,0,1,0,0,0,0,0,0,3,0.0,9:56,--
754,Martin Lojek,2006-07,FLA,R,D,3,0,1,1,+2,0,0.33,0,1,0,0,0,0,0,0,0,--,8:23,--
755,Triston Grant,2006-07,PHI,L,L,8,0,1,1,-1,10,0.13,0,1,0,0,0,0,0,0,3,0.0,4:32,--
756,Patrick Coulombe,2006-07,VAN,L,D,7,0,1,1,-6,4,0.14,0,1,0,0,0,0,0,0,11,0.0,13:38,--
757,Danny Syvret,2006-07,EDM,L,D,16,0,1,1,-10,6,0.06,0,1,0,0,0,0,0,0,15,0.0,18:28,--
758,Alexandre Picard,2006-07,CBJ,L,L,23,0,1,1,-3,6,0.04,0,0,0,1,0,0,0,0,20,0.0,7:49,--
759,Mark Mancari,2006-07,BUF,R,R,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,1,0.0,6:12,--
760,Rich Peverley,2006-07,NSH,R,C,13,0,1,1,-1,0,0.08,0,1,0,0,0,0,0,0,9,0.0,7:31,48.9
761,Ian Moran,2006-07,ANA,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:06,--
762,Richard Matvichuk,2006-07,NJD,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,12:45,--
763,Darren McCarty,2006-07,CGY,R,R,32,0,0,0,-3,58,0.00,0,0,0,0,0,0,0,0,15,0.0,5:24,83.3
764,Eric Cairns,2006-07,PIT,L,D,1,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,0:42,--
765,Eric Boguniecki,2006-07,NYI,R,C,11,0,0,0,0,8,0.00,0,0,0,0,0,0,0,0,2,0.0,4:54,--
766,Deron Quint,2006-07,NYI,L,D,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:34,--
767,Jason Strudwick,2006-07,NYR,L,D,8,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,13:40,--
768,Jay McKee,2006-07,STL,L,D,23,0,0,0,-9,12,0.00,0,0,0,0,0,0,0,0,19,0.0,20:14,--
769,Jason Morgan,2006-07,MIN,L,C,4,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,0,--,7:29,56.0
770,Dan Lacouture,2006-07,NJD,L,L,6,0,0,0,0,7,0.00,0,0,0,0,0,0,0,0,0,--,4:57,--
771,Reed Low,2006-07,CHI,R,R,6,0,0,0,-1,31,0.00,0,0,0,0,0,0,0,0,0,--,3:33,--
772,Brad Ference,2006-07,CGY,R,D,5,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,11:46,--
773,Lee Goren,2006-07,VAN,R,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:21,--
774,Serge Payer,2006-07,OTT,L,C,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,7:01,61.5
775,Tyler Bouck,2006-07,VAN,L,L,6,0,0,0,-1,16,0.00,0,0,0,0,0,0,0,0,7,0.0,7:55,--
776,Patrick Leahy,2006-07,NSH,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:46,--
777,Erik Westrum,2006-07,TOR,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,3:31,40.0
778,Matt Hussey,2006-07,DET,L,C,5,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,6,0.0,5:38,--
779,Martin Grenier,2006-07,PHI,L,D,3,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,0,--,4:40,--
780,Kyle Wanvig,2006-07,TBL,R,R,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:12,--
781,Derek MacKenzie,2006-07,ATL,L,C,4,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,5:00,56.3
782,Niko Dimitrakos,2006-07,PHI,R,R,5,0,0,0,-4,6,0.00,0,0,0,0,0,0,0,0,4,0.0,8:32,--
783,Timo Helbling,2006-07,WSH,R,D,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,12:00,--
784,Darren Haydar,2006-07,ATL,R,R,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,8:01,66.7
785,Brandon Reid,2006-07,VAN,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,8,0.0,11:43,42.9
786,Mathieu Darche,2006-07,SJS,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:13,--
