#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
589,Jack Hillen,2011-12,NSH,L,D,55,2,4,6,+6,20,0.11,2,6,0,0,0,0,0,0,51,3.9,14:04,--
590,Anton Lander,2011-12,EDM,L,C,56,2,4,6,-8,12,0.11,1,5,0,0,1,1,0,0,54,3.7,10:37,43.3
591,Marty Reasoner,2011-12,NYI,L,C,61,1,5,6,-25,34,0.10,1,6,0,0,0,0,0,0,69,1.5,11:37,53.0
592,Jerred Smithson,2011-12,"NSH,FLA",R,C,69,1,5,6,-5,34,0.09,1,5,0,0,0,1,0,0,37,2.7,11:43,56.1
593,Jeff Woywitka,2011-12,NYR,L,D,27,1,5,6,+2,8,0.22,1,6,0,0,0,0,0,0,13,7.7,10:25,--
594,David Van Der Gulik,2011-12,COL,L,L,25,1,5,6,+3,2,0.24,1,6,0,0,0,0,0,0,20,5.0,8:12,29.0
595,Steve Bernier,2011-12,NJD,R,R,32,1,5,6,+6,16,0.19,1,6,0,0,0,0,0,0,23,4.4,11:58,20.0
596,Jeff Schultz,2011-12,WSH,L,D,54,1,5,6,-2,12,0.11,1,6,0,0,0,0,0,0,22,4.6,15:18,--
597,Ben Maxwell,2011-12,"WPG,ANA,WPG",L,C,15,1,5,6,+4,2,0.40,1,6,0,0,0,0,0,0,10,10.0,6:44,44.1
598,Ian Cole,2011-12,STL,L,D,26,1,5,6,+7,22,0.23,1,6,0,0,0,0,0,0,18,5.6,15:55,--
599,Mattias Tedenby,2011-12,NJD,L,R,43,1,5,6,-15,16,0.14,1,6,0,0,0,0,0,0,46,2.2,10:45,33.3
600,Henrik Tallinder,2011-12,NJD,L,D,39,0,6,6,-11,16,0.15,0,5,0,1,0,0,0,0,43,0.0,21:19,--
601,Andreas Lilja,2011-12,PHI,L,D,46,0,6,6,+9,34,0.13,0,6,0,0,0,0,0,0,35,0.0,13:41,--
602,Mike Rupp,2011-12,NYR,L,L,60,4,1,5,-1,97,0.08,4,5,0,0,0,0,0,2,31,12.9,6:39,55.9
603,Jay Beagle,2011-12,WSH,R,C,41,4,1,5,-2,23,0.12,4,5,0,0,0,0,0,0,49,8.2,11:51,57.7
604,Marco Sturm,2011-12,"VAN,FLA",L,L,48,3,2,5,-13,25,0.10,3,5,0,0,0,0,0,1,65,4.6,12:19,69.2
605,Zenon Konopka,2011-12,OTT,L,C,55,3,2,5,-4,193,0.09,2,4,1,1,0,0,0,1,34,8.8,7:51,58.9
606,Paul Byron,2011-12,CGY,L,L,22,3,2,5,+3,2,0.23,3,5,0,0,0,0,0,1,13,23.1,10:14,36.4
607,Stephane Da Costa,2011-12,OTT,R,C,22,3,2,5,-9,8,0.23,3,5,0,0,0,0,0,0,31,9.7,12:10,36.7
608,Krys Barch,2011-12,"DAL,FLA",L,R,51,2,3,5,0,114,0.10,2,5,0,0,0,0,0,0,24,8.3,7:21,28.6
609,Toby Petersen,2011-12,DAL,L,C,39,2,3,5,-7,6,0.13,2,4,0,1,0,0,0,0,44,4.6,7:39,42.9
610,Scottie Upshall,2011-12,FLA,L,R,26,2,3,5,-3,29,0.19,1,4,1,1,0,0,0,1,53,3.8,12:43,50.0
611,Joakim Lindstrom,2011-12,COL,L,C,16,2,3,5,-9,0,0.31,1,4,1,1,0,0,0,0,22,9.1,13:55,40.0
612,Steve Eminger,2011-12,NYR,R,D,42,2,3,5,0,28,0.12,2,3,0,1,0,1,0,0,19,10.5,13:17,--
613,Andrew Gordon,2011-12,ANA,R,R,37,2,3,5,-10,6,0.14,2,5,0,0,0,0,0,0,38,5.3,10:51,0.0
614,Marc Staal,2011-12,NYR,L,D,46,2,3,5,-7,16,0.11,1,2,1,2,0,1,0,0,61,3.3,19:54,--
615,Blake Geoffrion,2011-12,"NSH,MTL",L,C,35,2,3,5,0,27,0.14,2,5,0,0,0,0,0,0,29,6.9,11:02,46.9
616,Trevor Smith,2011-12,TBL,L,C,16,2,3,5,+2,4,0.31,2,4,0,0,0,1,0,0,17,11.8,12:28,41.0
617,Steven Kampfer,2011-12,"BOS,MIN",R,D,23,2,3,5,-1,6,0.22,2,5,0,0,0,0,0,0,20,10.0,14:54,--
618,Michal Repik,2011-12,FLA,R,R,17,2,3,5,-3,6,0.29,1,2,1,3,0,0,0,0,35,5.7,10:22,60.0
619,Jerome Samson,2011-12,CAR,R,R,16,2,3,5,-3,8,0.31,1,3,1,2,0,0,0,0,31,6.5,12:17,--
620,Teemu Hartikainen,2011-12,EDM,L,C,17,2,3,5,+1,6,0.29,2,5,0,0,0,0,0,1,24,8.3,13:01,33.3
621,Robyn Regehr,2011-12,BUF,L,D,76,1,4,5,-12,56,0.07,1,5,0,0,0,0,0,0,49,2.0,18:38,--
622,Warren Peters,2011-12,MIN,L,C,58,1,4,5,-15,54,0.09,1,5,0,0,0,0,0,0,54,1.9,10:35,54.8
623,Mike Komisarek,2011-12,TOR,R,D,45,1,4,5,-13,41,0.11,1,5,0,0,0,0,0,0,34,2.9,16:39,--
624,Clayton Stoner,2011-12,MIN,L,D,51,1,4,5,+3,62,0.10,1,5,0,0,0,0,0,0,47,2.1,17:36,--
625,Darryl Boyce,2011-12,"TOR,CBJ",L,C,37,1,4,5,-8,35,0.14,1,5,0,0,0,0,0,1,25,4.0,9:59,51.5
626,Mike Weber,2011-12,BUF,L,D,51,1,4,5,-19,64,0.10,1,5,0,0,0,0,0,0,51,2.0,18:35,--
627,Ben Lovejoy,2011-12,PIT,R,D,34,1,4,5,+3,13,0.15,1,5,0,0,0,0,0,0,48,2.1,13:15,--
628,Aaron Palushaj,2011-12,MTL,R,R,38,1,4,5,+1,8,0.13,1,5,0,0,0,0,0,0,37,2.7,7:34,0.0
629,Joe Colborne,2011-12,TOR,L,C,10,1,4,5,+2,4,0.50,1,5,0,0,0,0,0,0,7,14.3,13:41,35.9
630,Erik Gustafsson,2011-12,PHI,L,D,30,1,4,5,+12,2,0.17,1,4,0,0,0,1,0,0,18,5.6,16:48,--
631,Dana Tyrell,2011-12,TBL,L,C,26,0,5,5,-5,6,0.19,0,5,0,0,0,0,0,0,23,0.0,10:31,0.0
632,Keaton Ellerby,2011-12,FLA,L,D,40,0,5,5,-3,10,0.13,0,5,0,0,0,0,0,0,45,0.0,15:23,--
633,Ryan Reaves,2011-12,STL,R,R,60,3,1,4,0,124,0.07,3,4,0,0,0,0,0,1,32,9.4,6:32,50.0
634,Patrick O'Sullivan,2011-12,PHX,L,C,23,2,2,4,-4,2,0.17,2,3,0,1,0,0,0,0,34,5.9,11:03,55.6
635,Peter Regin,2011-12,OTT,L,C,10,2,2,4,+3,2,0.40,2,4,0,0,0,0,0,0,15,13.3,14:06,49.2
636,Mike Brown,2011-12,TOR,R,R,50,2,2,4,-8,74,0.08,2,3,0,0,0,1,0,0,56,3.6,9:17,0.0
637,Mike Blunden,2011-12,MTL,R,R,39,2,2,4,-1,27,0.10,2,4,0,0,0,0,0,0,34,5.9,9:22,40.0
638,Derek Joslin,2011-12,CAR,L,D,44,2,2,4,-15,35,0.09,2,3,0,1,0,0,0,0,36,5.6,10:35,100.0
639,Jordan Nolan,2011-12,LAK,L,C,26,2,2,4,+2,28,0.15,2,4,0,0,0,0,0,1,19,10.5,9:21,100.0
640,Ethan Moreau,2011-12,LAK,L,L,28,1,3,4,-3,20,0.14,1,4,0,0,0,0,0,1,29,3.5,10:32,40.0
641,Colin White,2011-12,SJS,L,D,54,1,3,4,-5,21,0.07,1,4,0,0,0,0,0,0,33,3.0,14:57,--
642,Mark Eaton,2011-12,NYI,L,D,62,1,3,4,-17,10,0.06,1,4,0,0,0,0,1,1,44,2.3,16:03,--
643,George Parros,2011-12,ANA,R,R,46,1,3,4,+1,85,0.09,1,4,0,0,0,0,0,0,17,5.9,6:23,--
644,Jim Vandermeer,2011-12,SJS,L,D,25,1,3,4,+3,33,0.16,1,4,0,0,0,0,0,0,19,5.3,10:25,--
645,Cody McCormick,2011-12,BUF,R,C,50,1,3,4,-7,56,0.08,1,4,0,0,0,0,0,0,43,2.3,7:50,47.1
646,Andrew Murray,2011-12,SJS,L,C,39,1,3,4,+3,4,0.10,1,4,0,0,0,0,0,0,33,3.0,7:42,33.3
647,Byron Bitz,2011-12,VAN,R,R,10,1,3,4,+2,14,0.40,1,4,0,0,0,0,0,0,6,16.7,10:30,0.0
648,Brett Lebda,2011-12,CBJ,L,D,30,1,3,4,-1,14,0.13,1,4,0,0,0,0,0,0,36,2.8,16:29,--
649,Paul Szczechura,2011-12,BUF,R,C,9,1,3,4,0,4,0.44,1,4,0,0,0,0,0,0,11,9.1,11:26,41.8
650,Maxime Macenauer,2011-12,ANA,L,C,29,1,3,4,-4,18,0.14,1,4,0,0,0,0,0,1,14,7.1,10:49,49.8
651,Evgeny Grachev,2011-12,STL,R,C,26,1,3,4,-4,2,0.15,1,4,0,0,0,0,0,1,14,7.1,9:20,20.0
652,Simon Despres,2011-12,PIT,L,D,18,1,3,4,+5,10,0.22,0,3,1,1,0,0,0,0,22,4.6,14:13,--
653,Douglas Murray,2011-12,SJS,L,D,60,0,4,4,+3,31,0.07,0,4,0,0,0,0,0,0,71,0.0,18:23,--
654,Marc-Antoine Pouliot,2011-12,PHX,R,C,13,0,4,4,-2,2,0.31,0,4,0,0,0,0,0,0,19,0.0,11:11,42.1
655,Alexandre Picard,2011-12,PIT,L,D,17,0,4,4,+4,4,0.24,0,4,0,0,0,0,0,0,10,0.0,13:09,--
656,Brandon McMillan,2011-12,ANA,L,L,25,0,4,4,-10,20,0.16,0,4,0,0,0,0,0,0,26,0.0,11:13,34.3
657,Casey Cizikas,2011-12,NYI,L,C,15,0,4,4,+1,6,0.27,0,4,0,0,0,0,0,0,12,0.0,10:36,40.9
658,John Madden,2011-12,FLA,L,C,31,3,0,3,-4,4,0.10,3,3,0,0,0,0,0,1,33,9.1,11:59,49.5
659,Sean Avery,2011-12,NYR,L,L,15,3,0,3,+2,21,0.20,3,3,0,0,0,0,0,1,15,20.0,7:01,0.0
660,Linus Omark,2011-12,EDM,L,L,14,3,0,3,-5,8,0.21,3,3,0,0,0,0,0,0,24,12.5,13:27,28.6
661,Sven Baertschi,2011-12,CGY,L,L,5,3,0,3,+2,4,0.60,3,3,0,0,0,0,0,0,10,30.0,11:08,--
662,Andrew Alberts,2011-12,VAN,L,D,44,2,1,3,+4,40,0.07,2,3,0,0,0,0,0,2,19,10.5,14:18,--
663,Eric Fehr,2011-12,WPG,R,C,35,2,1,3,-6,12,0.09,2,3,0,0,0,0,0,1,54,3.7,9:42,--
664,Jared Boll,2011-12,CBJ,R,R,54,2,1,3,-8,126,0.06,2,3,0,0,0,0,0,0,35,5.7,8:07,60.0
665,Rod Pelley,2011-12,"NJD,ANA",L,C,52,2,1,3,-3,16,0.06,2,3,0,0,0,0,0,0,44,4.6,7:45,49.2
666,Akim Aliu,2011-12,CGY,R,R,2,2,1,3,+3,12,1.50,2,3,0,0,0,0,0,0,3,66.7,11:02,--
667,Evgenii Dadonov,2011-12,FLA,L,R,15,2,1,3,-4,2,0.20,2,3,0,0,0,0,0,0,21,9.5,10:03,0.0
668,Mats Zuccarello,2011-12,NYR,L,R,10,2,1,3,0,6,0.30,1,1,1,2,0,0,0,1,10,20.0,10:03,--
669,Jaden Schwartz,2011-12,STL,L,C,7,2,1,3,+1,0,0.43,1,2,1,1,0,0,0,1,6,33.3,11:41,50.0
670,Ryan Garbutt,2011-12,DAL,L,C,20,2,1,3,-1,22,0.15,2,3,0,0,0,0,0,1,28,7.1,8:17,44.4
671,Jay Pandolfo,2011-12,NYI,L,L,62,1,2,3,-14,8,0.05,1,2,0,0,0,1,0,0,44,2.3,10:55,44.9
672,Matt Carkner,2011-12,OTT,R,D,29,1,2,3,0,33,0.10,1,3,0,0,0,0,0,0,17,5.9,11:55,--
673,Darcy Hordichuk,2011-12,EDM,L,L,43,1,2,3,-3,64,0.07,1,3,0,0,0,0,0,0,27,3.7,4:21,0.0
674,Colby Armstrong,2011-12,TOR,R,R,29,1,2,3,-8,9,0.10,1,3,0,0,0,0,0,0,14,7.1,9:19,38.9
675,B.J. Crombeen,2011-12,STL,R,R,40,1,2,3,-2,71,0.08,1,3,0,0,0,0,0,0,50,2.0,8:18,25.0
676,Tyson Strachan,2011-12,FLA,R,D,15,1,2,3,+1,5,0.20,1,3,0,0,0,0,0,0,14,7.1,14:21,--
677,Sami Lepisto,2011-12,CHI,L,D,26,1,2,3,+3,4,0.12,1,3,0,0,0,0,0,0,19,5.3,10:34,--
678,Brendan Mikkelson,2011-12,TBL,L,D,41,1,2,3,-4,13,0.07,1,2,0,1,0,0,0,0,45,2.2,14:24,--
679,Michael Sauer,2011-12,NYR,R,D,19,1,2,3,+9,21,0.16,1,3,0,0,0,0,0,0,14,7.1,18:44,--
680,Chris Conner,2011-12,DET,L,R,8,1,2,3,+2,0,0.38,1,3,0,0,0,0,0,0,10,10.0,10:34,--
681,Theo Peckham,2011-12,EDM,L,D,54,1,2,3,0,80,0.06,1,3,0,0,0,0,0,0,25,4.0,16:53,--
682,Jan Mursak,2011-12,DET,R,L,25,1,2,3,+2,0,0.12,1,3,0,0,0,0,0,0,22,4.6,7:33,33.3
683,Frédéric St-Denis,2011-12,MTL,L,D,17,1,2,3,+3,10,0.18,1,3,0,0,0,0,0,0,11,9.1,14:31,--
684,Carson McMillan,2011-12,MIN,R,R,11,1,2,3,+1,11,0.27,1,3,0,0,0,0,0,1,8,12.5,11:04,35.7
685,Zac Dalpe,2011-12,CAR,R,C,16,1,2,3,-3,4,0.19,1,3,0,0,0,0,0,0,20,5.0,9:35,45.5
686,Michael Stone,2011-12,PHX,R,D,13,1,2,3,+7,2,0.23,1,3,0,0,0,0,0,0,13,7.7,13:53,--
687,Lance Bouma,2011-12,CGY,L,L,27,1,2,3,-5,11,0.11,1,3,0,0,0,0,0,0,26,3.9,10:10,50.0
688,Andrei Markov,2011-12,MTL,L,D,13,0,3,3,-4,4,0.23,0,1,0,2,0,0,0,0,17,0.0,18:00,--
689,Adam Pardy,2011-12,DAL,L,D,36,0,3,3,-5,16,0.08,0,3,0,0,0,0,0,0,29,0.0,16:28,--
690,Brett Sutter,2011-12,CAR,L,L,15,0,3,3,-1,11,0.20,0,3,0,0,0,0,0,0,11,0.0,7:34,66.7
691,Ryan White,2011-12,MTL,R,C,20,0,3,3,-7,61,0.15,0,2,0,0,0,1,0,0,12,0.0,14:31,49.2
692,Chris Summers,2011-12,PHX,L,D,21,0,3,3,-4,11,0.14,0,3,0,0,0,0,0,0,10,0.0,12:27,--
693,Keith Aulie,2011-12,"TOR,TBL",L,D,36,0,3,3,-7,29,0.08,0,3,0,0,0,0,0,0,18,0.0,13:26,--
694,Matt Calvert,2011-12,CBJ,L,L,13,0,3,3,-5,16,0.23,0,3,0,0,0,0,0,0,4,0.0,9:08,--
695,Brett Bulmer,2011-12,MIN,R,R,9,0,3,3,+1,6,0.33,0,3,0,0,0,0,0,0,7,0.0,11:02,--
696,Nate Guenin,2011-12,ANA,R,D,15,2,0,2,+6,6,0.13,2,2,0,0,0,0,0,1,5,40.0,11:09,--
697,Cam Barker,2011-12,EDM,L,D,25,2,0,2,0,23,0.08,1,1,1,1,0,0,0,1,35,5.7,18:22,--
698,Scott Parse,2011-12,LAK,R,L,9,2,0,2,+1,14,0.22,1,1,1,1,0,0,0,0,9,22.2,11:17,33.3
699,Matt Kassian,2011-12,MIN,L,L,24,2,0,2,-2,55,0.08,2,2,0,0,0,0,0,0,13,15.4,5:33,--
700,Ryan Russell,2011-12,CBJ,L,L,41,2,0,2,-7,2,0.05,2,2,0,0,0,0,0,0,39,5.1,11:41,0.0
701,Chad Rau,2011-12,MIN,R,C,9,2,0,2,-1,0,0.22,2,2,0,0,0,0,0,2,7,28.6,10:53,53.9
702,Davis Drewiske,2011-12,LAK,L,D,9,2,0,2,0,2,0.22,2,2,0,0,0,0,0,0,11,18.2,12:34,--
703,Ben Smith,2011-12,CHI,R,R,13,2,0,2,-5,0,0.15,2,2,0,0,0,0,0,0,18,11.1,9:49,50.0
704,Josh Green,2011-12,EDM,L,C,7,1,1,2,-6,7,0.29,0,1,1,1,0,0,0,0,14,7.1,11:49,43.2
705,Jason Williams,2011-12,PIT,R,C,8,1,1,2,+1,4,0.25,1,1,0,1,0,0,0,0,4,25.0,10:34,0.0
706,Jed Ortmeyer,2011-12,MIN,R,R,35,1,1,2,-8,14,0.06,1,2,0,0,0,0,0,1,41,2.4,9:43,44.4
707,Randy Jones,2011-12,WPG,L,D,39,1,1,2,+4,8,0.05,1,2,0,0,0,0,0,0,24,4.2,14:49,--
708,Niclas Bergfors,2011-12,NSH,R,R,11,1,1,2,-2,2,0.18,1,2,0,0,0,0,0,1,11,9.1,8:04,--
709,Tim Kennedy,2011-12,FLA,L,L,27,1,1,2,-11,4,0.07,1,2,0,0,0,0,0,1,22,4.6,11:08,45.4
710,David McIntyre,2011-12,MIN,L,C,7,1,1,2,-1,2,0.29,1,2,0,0,0,0,0,0,6,16.7,10:55,28.6
711,Kevin Westgarth,2011-12,LAK,R,R,25,1,1,2,-3,39,0.08,1,2,0,0,0,0,0,0,13,7.7,5:16,0.0
712,Maksim Mayorov,2011-12,CBJ,L,L,10,1,1,2,-3,2,0.20,1,2,0,0,0,0,0,0,9,11.1,10:40,--
713,Tomas Kubalik,2011-12,CBJ,R,R,8,1,1,2,-3,6,0.25,1,2,0,0,0,0,0,0,8,12.5,13:18,--
714,Mike Mottau,2011-12,"NYI,BOS",L,D,35,0,2,2,-11,15,0.06,0,2,0,0,0,0,0,0,22,0.0,14:05,--
715,John Erskine,2011-12,WSH,L,D,28,0,2,2,+3,51,0.07,0,1,0,0,0,1,0,0,20,0.0,12:06,--
716,Mike Commodore,2011-12,"DET,TBL",R,D,30,0,2,2,+7,38,0.07,0,2,0,0,0,0,0,0,23,0.0,12:36,--
717,Brian McGrattan,2011-12,NSH,R,R,30,0,2,2,-1,61,0.07,0,2,0,0,0,0,0,0,10,0.0,5:19,--
718,Jeff Taffe,2011-12,MIN,L,L,5,0,2,2,+2,0,0.40,0,2,0,0,0,0,0,0,7,0.0,12:55,16.7
719,Stephane Veilleux,2011-12,"NJD,MIN",L,L,22,0,2,2,-2,15,0.09,0,2,0,0,0,0,0,0,16,0.0,9:49,30.0
720,Mark Fistric,2011-12,DAL,L,D,60,0,2,2,-3,41,0.03,0,2,0,0,0,0,0,0,30,0.0,16:31,100.0
721,Mike Lundin,2011-12,MIN,L,D,17,0,2,2,-1,4,0.12,0,2,0,0,0,0,0,0,9,0.0,20:12,--
722,Mike Duco,2011-12,VAN,L,R,6,0,2,2,+1,5,0.33,0,2,0,0,0,0,0,0,4,0.0,8:03,--
723,Peter Harrold,2011-12,NJD,R,D,11,0,2,2,0,0,0.18,0,1,0,1,0,0,0,0,11,0.0,14:36,--
724,Rob Klinkhammer,2011-12,OTT,L,L,15,0,2,2,0,2,0.13,0,2,0,0,0,0,0,0,26,0.0,11:27,66.7
725,Eric Tangradi,2011-12,PIT,L,L,24,0,2,2,-4,16,0.08,0,2,0,0,0,0,0,0,20,0.0,8:56,0.0
726,Zach Hamill,2011-12,BOS,R,C,16,0,2,2,+3,4,0.13,0,2,0,0,0,0,0,0,13,0.0,10:59,48.4
727,Brett MacLean,2011-12,WPG,R,L,5,0,2,2,+1,2,0.40,0,1,0,1,0,0,0,0,6,0.0,8:29,--
728,Brad Malone,2011-12,COL,L,C,9,0,2,2,+1,0,0.22,0,2,0,0,0,0,0,0,6,0.0,10:03,12.5
729,Pierre-Cedric Labrie,2011-12,TBL,L,L,14,0,2,2,-2,15,0.14,0,2,0,0,0,0,0,0,5,0.0,5:54,60.0
730,Zach Boychuk,2011-12,CAR,L,L,16,0,2,2,-3,0,0.13,0,2,0,0,0,0,0,0,10,0.0,8:55,50.0
731,Jordie Benn,2011-12,DAL,L,D,3,0,2,2,+1,0,0.67,0,2,0,0,0,0,0,0,1,0.0,13:57,--
732,Tim Erixon,2011-12,NYR,L,D,18,0,2,2,-2,8,0.11,0,2,0,0,0,0,0,0,9,0.0,13:00,--
733,Brandon Pirri,2011-12,CHI,L,C,5,0,2,2,+2,0,0.40,0,2,0,0,0,0,0,0,5,0.0,13:31,48.2
734,Christopher Tanev,2011-12,VAN,R,D,25,0,2,2,+10,2,0.08,0,2,0,0,0,0,0,0,15,0.0,16:43,--
735,Jason Zucker,2011-12,MIN,L,L,6,0,2,2,-2,2,0.33,0,2,0,0,0,0,0,0,10,0.0,11:02,--
736,Alexandre Giroux,2011-12,CBJ,L,L,9,1,0,1,-2,8,0.11,1,1,0,0,0,0,0,0,18,5.6,12:12,100.0
737,Radek Martinek,2011-12,CBJ,R,D,7,1,0,1,-3,0,0.14,1,1,0,0,0,0,0,0,10,10.0,19:26,--
738,Colton Orr,2011-12,TOR,R,R,5,1,0,1,+1,5,0.20,1,1,0,0,0,0,0,0,3,33.3,4:29,0.0
739,Paul Bissonnette,2011-12,PHX,L,L,31,1,0,1,-4,41,0.03,1,1,0,0,0,0,0,1,15,6.7,6:04,0.0
740,Adam Cracknell,2011-12,STL,R,R,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,1,100.0,7:39,0.0
741,Brad Staubitz,2011-12,"MIN,MTL",R,R,62,1,0,1,-5,121,0.02,1,1,0,0,0,0,0,0,27,3.7,6:31,50.0
742,Chris VandeVelde,2011-12,EDM,L,C,5,1,0,1,+2,2,0.20,1,1,0,0,0,0,0,0,1,100.0,9:52,45.0
743,Mike Angelidis,2011-12,TBL,L,L,6,1,0,1,-1,5,0.17,1,1,0,0,0,0,0,0,8,12.5,6:30,57.1
744,Bill Thomas,2011-12,FLA,R,R,7,1,0,1,0,0,0.14,1,1,0,0,0,0,0,0,9,11.1,8:44,0.0
745,Stephen Gionta,2011-12,NJD,R,C,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,1,2,50.0,10:37,62.5
746,Cody Almond,2011-12,MIN,L,C,10,1,0,1,-5,15,0.10,1,1,0,0,0,0,0,0,7,14.3,10:13,43.1
747,TJ Brennan,2011-12,BUF,L,D,11,1,0,1,0,6,0.09,1,1,0,0,0,0,0,0,14,7.1,14:07,--
748,Travis Turnbull,2011-12,BUF,R,C,3,1,0,1,0,5,0.33,1,1,0,0,0,0,0,0,3,33.3,4:55,50.0
749,Peter Holland,2011-12,ANA,L,C,4,1,0,1,0,2,0.25,1,1,0,0,0,0,0,1,1,100.0,7:42,38.9
750,Alexander Urbom,2011-12,NJD,L,D,5,1,0,1,+1,9,0.20,1,1,0,0,0,0,0,0,3,33.3,13:36,--
751,Aaron Volpatti,2011-12,VAN,L,L,23,1,0,1,-2,37,0.04,1,1,0,0,0,0,0,0,17,5.9,8:58,100.0
752,Jarod Palmer,2011-12,MIN,R,C,6,1,0,1,-2,4,0.17,1,1,0,0,0,0,0,0,14,7.1,13:20,50.0
753,Nino Niederreiter,2011-12,NYI,L,R,55,1,0,1,-29,12,0.02,1,1,0,0,0,0,0,0,74,1.4,10:07,0.0
754,Carter Camper,2011-12,BOS,R,C,3,1,0,1,+1,0,0.33,1,1,0,0,0,0,0,0,1,100.0,6:42,42.9
755,Mark Scheifele,2011-12,WPG,R,C,7,1,0,1,0,0,0.14,0,0,1,1,0,0,0,0,5,20.0,10:57,35.3
756,Jody Shelley,2011-12,PHI,L,L,30,0,1,1,-6,64,0.03,0,1,0,0,0,0,0,0,19,0.0,5:39,0.0
757,Doug Janik,2011-12,DET,L,D,9,0,1,1,+2,6,0.11,0,1,0,0,0,0,0,0,6,0.0,14:30,--
758,Krys Kolanos,2011-12,CGY,R,C,13,0,1,1,-1,2,0.08,0,1,0,0,0,0,0,0,29,0.0,9:51,56.7
759,Jason Jaffray,2011-12,WPG,L,L,13,0,1,1,-1,7,0.08,0,1,0,0,0,0,0,0,10,0.0,6:30,53.3
760,Mark Cullen,2011-12,FLA,L,C,6,0,1,1,+2,2,0.17,0,1,0,0,0,0,0,0,1,0.0,8:00,55.6
761,Cam Janssen,2011-12,NJD,R,R,48,0,1,1,-8,75,0.02,0,1,0,0,0,0,0,0,17,0.0,4:41,40.0
762,Andre Deveaux,2011-12,NYR,R,C,9,0,1,1,+3,29,0.11,0,1,0,0,0,0,0,0,2,0.0,5:23,100.0
763,Patrick Eaves,2011-12,DET,R,R,10,0,1,1,0,2,0.10,0,1,0,0,0,0,0,0,24,0.0,11:03,40.0
764,Ryan O'Marra,2011-12,"EDM,ANA",R,C,9,0,1,1,-1,4,0.11,0,1,0,0,0,0,0,0,7,0.0,9:17,55.4
765,Cody Bass,2011-12,CBJ,R,C,14,0,1,1,0,32,0.07,0,1,0,0,0,0,0,0,13,0.0,9:05,62.5
766,Ryan Hamilton,2011-12,TOR,L,L,2,0,1,1,-1,2,0.50,0,1,0,0,0,0,0,0,1,0.0,13:08,--
767,Carl Sneep,2011-12,PIT,R,D,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,16:19,--
768,Tom Sestito,2011-12,PHI,L,L,14,0,1,1,-3,83,0.07,0,1,0,0,0,0,0,0,4,0.0,6:54,50.0
769,Brian Strait,2011-12,PIT,L,D,9,0,1,1,-2,4,0.11,0,1,0,0,0,0,0,0,4,0.0,12:53,--
770,John Scott,2011-12,"CHI,NYR",L,L,35,0,1,1,-1,53,0.03,0,1,0,0,0,0,0,0,9,0.0,6:42,--
771,Brad Mills,2011-12,NJD,R,C,27,0,1,1,-10,32,0.04,0,1,0,0,0,0,0,0,18,0.0,7:11,61.1
772,Cade Fairchild,2011-12,STL,L,D,5,0,1,1,-1,0,0.20,0,1,0,0,0,0,0,0,1,0.0,9:39,--
773,Alex Plante,2011-12,EDM,R,D,3,0,1,1,0,2,0.33,0,1,0,0,0,0,0,0,0,--,10:39,--
774,Riley Nash,2011-12,CAR,R,C,5,0,1,1,+1,2,0.20,0,1,0,0,0,0,0,0,2,0.0,10:34,31.4
775,Fabian Brunnstrom,2011-12,DET,L,L,5,0,1,1,-2,4,0.20,0,1,0,0,0,0,0,0,6,0.0,9:04,--
776,Nikita Filatov,2011-12,OTT,R,L,9,0,1,1,+1,4,0.11,0,1,0,0,0,0,0,0,6,0.0,9:49,0.0
777,Colten Teubert,2011-12,EDM,R,D,24,0,1,1,-5,25,0.04,0,1,0,0,0,0,0,0,13,0.0,12:39,--
778,Philippe Cornet,2011-12,EDM,L,L,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,0,--,10:35,--
779,Dylan Olsen,2011-12,CHI,L,D,28,0,1,1,-5,6,0.04,0,1,0,0,0,0,0,0,16,0.0,13:02,--
780,Chay Genoway,2011-12,MIN,L,D,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,1,0.0,18:16,--
781,Mika Zibanejad,2011-12,OTT,R,C,9,0,1,1,-3,2,0.11,0,0,0,1,0,0,0,0,12,0.0,12:54,44.0
782,Torey Krug,2011-12,BOS,L,D,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,3,0.0,17:08,--
783,JT Brown,2011-12,TBL,R,R,5,0,1,1,+2,0,0.20,0,1,0,0,0,0,0,0,13,0.0,13:51,--
784,Eric Boulton,2011-12,NJD,L,L,51,0,0,0,-12,115,0.00,0,0,0,0,0,0,0,0,25,0.0,6:35,33.3
785,Trent Whitfield,2011-12,BOS,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:59,--
786,Kristian Huselius,2011-12,CBJ,L,L,2,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,16:12,--
787,Mark Bell,2011-12,ANA,L,C,5,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,6:26,54.6
